step,combination,modalities,modality,fold,training_seed,evaluation_count,baseline_accuracy,baseline_macro_f1,perturbed_accuracy,perturbed_macro_f1,delta_accuracy,delta_macro_f1,baseline_confusion_matrix,perturbed_confusion_matrix,replacement
step_10_N,M+MR,"['M', 'MR']",M,1,3407,202,0.48514851485148514,0.3743764387949298,0.3118811881188119,0.14401445548986533,-0.17326732673267325,-0.2303619833050645,"[[0, 4, 3, 1, 0], [1, 9, 10, 5, 0], [0, 6, 16, 17, 6], [0, 2, 10, 30, 24], [0, 0, 7, 8, 43]]","[[0, 0, 2, 0, 6], [0, 1, 5, 3, 16], [0, 0, 3, 7, 35], [0, 0, 5, 2, 59], [0, 0, 1, 0, 57]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,1,3407,202,0.48514851485148514,0.3743764387949298,0.12376237623762376,0.04405286343612334,-0.3613861386138614,-0.33032357535880646,"[[0, 4, 3, 1, 0], [1, 9, 10, 5, 0], [0, 6, 16, 17, 6], [0, 2, 10, 30, 24], [0, 0, 7, 8, 43]]","[[0, 8, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 66, 0, 0, 0], [0, 58, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,2,3407,200,0.51,0.4167483828063599,0.305,0.13118957545187054,-0.20500000000000002,-0.28555880735448935,"[[0, 5, 0, 1, 1], [2, 13, 8, 2, 0], [0, 4, 27, 11, 3], [0, 4, 17, 36, 8], [0, 0, 8, 24, 26]]","[[0, 0, 0, 1, 6], [0, 1, 0, 1, 23], [0, 0, 0, 3, 42], [0, 0, 0, 5, 60], [0, 0, 0, 3, 55]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,2,3407,200,0.51,0.4167483828063599,0.12,0.043243243243243246,-0.39,-0.37350513956311665,"[[0, 5, 0, 1, 1], [2, 13, 8, 2, 0], [0, 4, 27, 11, 3], [0, 4, 17, 36, 8], [0, 0, 8, 24, 26]]","[[0, 7, 0, 0, 0], [1, 24, 0, 0, 0], [0, 45, 0, 0, 0], [0, 65, 0, 0, 0], [2, 56, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,3,3407,199,0.5025125628140703,0.3981847427300755,0.31155778894472363,0.15440472839853644,-0.19095477386934667,-0.24378001433153904,"[[0, 5, 1, 0, 1], [1, 12, 6, 2, 4], [0, 7, 19, 11, 8], [0, 2, 10, 37, 16], [0, 2, 11, 12, 32]]","[[0, 0, 1, 0, 6], [0, 0, 2, 7, 16], [0, 0, 6, 8, 31], [0, 0, 2, 4, 59], [0, 0, 1, 4, 52]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,3,3407,199,0.5025125628140703,0.3981847427300755,0.12562814070351758,0.044843049327354265,-0.37688442211055273,-0.3533416934027212,"[[0, 5, 1, 0, 1], [1, 12, 6, 2, 4], [0, 7, 19, 11, 8], [0, 2, 10, 37, 16], [0, 2, 11, 12, 32]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 65, 0, 0, 0], [1, 56, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,4,3407,198,0.4595959595959596,0.3782417582417582,0.3686868686868687,0.22156806156806158,-0.09090909090909094,-0.15667369667369663,"[[0, 4, 2, 1, 0], [0, 13, 9, 1, 1], [2, 8, 20, 13, 2], [0, 2, 14, 31, 18], [0, 1, 10, 19, 27]]","[[0, 1, 1, 3, 2], [0, 1, 7, 7, 9], [0, 1, 9, 5, 30], [0, 0, 10, 13, 42], [0, 0, 5, 2, 50]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,4,3407,198,0.4595959595959596,0.3782417582417582,0.12121212121212122,0.04324324324324325,-0.3383838383838384,-0.33499851499851496,"[[0, 4, 2, 1, 0], [0, 13, 9, 1, 1], [2, 8, 20, 13, 2], [0, 2, 14, 31, 18], [0, 1, 10, 19, 27]]","[[0, 7, 0, 0, 0], [0, 24, 0, 0, 0], [0, 45, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,5,3407,197,0.45685279187817257,0.38128083157152926,0.3401015228426396,0.20385241251343253,-0.11675126903553296,-0.17742841905809673,"[[0, 4, 3, 0, 0], [4, 13, 7, 0, 0], [0, 3, 17, 17, 7], [0, 2, 17, 30, 16], [0, 2, 8, 17, 30]]","[[0, 0, 0, 6, 1], [0, 2, 1, 19, 2], [0, 2, 1, 27, 14], [0, 1, 4, 37, 23], [0, 1, 4, 25, 27]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,5,3407,197,0.45685279187817257,0.38128083157152926,0.1218274111675127,0.04343891402714933,-0.3350253807106599,-0.3378419175443799,"[[0, 4, 3, 0, 0], [4, 13, 7, 0, 0], [0, 3, 17, 17, 7], [0, 2, 17, 30, 16], [0, 2, 8, 17, 30]]","[[0, 7, 0, 0, 0], [0, 24, 0, 0, 0], [0, 44, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,1,2026,202,0.4752475247524752,0.36457161531053156,0.3811881188118812,0.19494505494505493,-0.09405940594059403,-0.16962656036547663,"[[0, 6, 1, 1, 0], [2, 10, 7, 6, 0], [0, 6, 10, 27, 2], [1, 0, 7, 39, 19], [0, 2, 4, 15, 37]]","[[0, 0, 2, 5, 1], [0, 0, 2, 20, 3], [0, 0, 0, 34, 11], [0, 0, 0, 38, 28], [0, 0, 0, 19, 39]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,1,2026,202,0.4752475247524752,0.36457161531053156,0.12376237623762376,0.04405286343612334,-0.35148514851485146,-0.3205187518744082,"[[0, 6, 1, 1, 0], [2, 10, 7, 6, 0], [0, 6, 10, 27, 2], [1, 0, 7, 39, 19], [0, 2, 4, 15, 37]]","[[0, 8, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 66, 0, 0, 0], [0, 58, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,2,2026,200,0.475,0.3974786685372783,0.305,0.12667062784709843,-0.16999999999999998,-0.2708080406901799,"[[0, 5, 0, 2, 0], [0, 18, 3, 4, 0], [0, 9, 21, 14, 1], [0, 5, 20, 32, 8], [0, 0, 9, 25, 24]]","[[0, 0, 0, 0, 7], [0, 2, 0, 0, 23], [0, 0, 0, 0, 45], [0, 0, 0, 1, 64], [0, 0, 0, 0, 58]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,2,2026,200,0.475,0.3974786685372783,0.125,0.04444444444444444,-0.35,-0.35303422409283386,"[[0, 5, 0, 2, 0], [0, 18, 3, 4, 0], [0, 9, 21, 14, 1], [0, 5, 20, 32, 8], [0, 0, 9, 25, 24]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 65, 0, 0, 0], [0, 58, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,3,2026,199,0.45226130653266333,0.3679019489652401,0.2964824120603015,0.10260135926880712,-0.15577889447236182,-0.265300589696433,"[[0, 4, 1, 0, 2], [0, 13, 4, 1, 7], [1, 4, 14, 14, 12], [0, 4, 7, 30, 24], [0, 0, 8, 16, 33]]","[[0, 0, 0, 0, 7], [0, 0, 2, 1, 22], [0, 0, 0, 0, 45], [0, 0, 0, 2, 63], [0, 0, 0, 0, 57]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,3,2026,199,0.45226130653266333,0.3679019489652401,0.12562814070351758,0.04464285714285714,-0.32663316582914576,-0.32325909182238294,"[[0, 4, 1, 0, 2], [0, 13, 4, 1, 7], [1, 4, 14, 14, 12], [0, 4, 7, 30, 24], [0, 0, 8, 16, 33]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,4,2026,198,0.4090909090909091,0.32832730953755784,0.3181818181818182,0.15157929293058153,-0.09090909090909094,-0.1767480166069763,"[[0, 4, 1, 2, 0], [1, 8, 14, 1, 0], [1, 8, 21, 13, 2], [0, 0, 23, 23, 19], [0, 2, 10, 16, 29]]","[[0, 0, 0, 0, 7], [0, 1, 7, 1, 15], [0, 1, 2, 2, 40], [0, 0, 3, 5, 57], [0, 0, 2, 0, 55]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,4,2026,198,0.4090909090909091,0.32832730953755784,0.1111111111111111,0.04018264840182649,-0.297979797979798,-0.28814466113573134,"[[0, 4, 1, 2, 0], [1, 8, 14, 1, 0], [1, 8, 21, 13, 2], [0, 0, 23, 23, 19], [0, 2, 10, 16, 29]]","[[0, 7, 0, 0, 0], [2, 22, 0, 0, 0], [1, 44, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",M,5,2026,197,0.47715736040609136,0.4533829443112114,0.29949238578680204,0.1349365350004736,-0.17766497461928932,-0.3184464093107378,"[[2, 3, 2, 0, 0], [2, 13, 9, 0, 0], [1, 4, 19, 12, 8], [0, 3, 17, 24, 21], [0, 2, 6, 13, 36]]","[[0, 0, 1, 0, 6], [0, 2, 3, 0, 19], [0, 0, 1, 2, 41], [0, 1, 1, 1, 62], [0, 0, 1, 1, 55]]",zero_normalized_baseline
step_10_N,M+MR,"['M', 'MR']",MR,5,2026,197,0.47715736040609136,0.4533829443112114,0.1218274111675127,0.04343891402714933,-0.35532994923857864,-0.40994403028406207,"[[2, 3, 2, 0, 0], [2, 13, 9, 0, 0], [1, 4, 19, 12, 8], [0, 3, 17, 24, 21], [0, 2, 6, 13, 36]]","[[0, 7, 0, 0, 0], [0, 24, 0, 0, 0], [0, 44, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,1,42,202,0.49504950495049505,0.45693114531099965,0.400990099009901,0.24632709632709632,-0.09405940594059403,-0.21060404898390334,"[[2, 4, 1, 1, 0], [1, 12, 9, 2, 1], [2, 4, 21, 14, 4], [0, 2, 16, 24, 24], [0, 1, 11, 5, 41]]","[[0, 0, 5, 2, 1], [0, 0, 13, 10, 2], [0, 1, 10, 27, 7], [0, 0, 3, 29, 34], [0, 0, 2, 14, 42]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,1,42,202,0.49504950495049505,0.45693114531099965,0.43564356435643564,0.3481746748055833,-0.0594059405940594,-0.10875647050541637,"[[2, 4, 1, 1, 0], [1, 12, 9, 2, 1], [2, 4, 21, 14, 4], [0, 2, 16, 24, 24], [0, 1, 11, 5, 41]]","[[0, 6, 1, 1, 0], [0, 21, 2, 1, 1], [2, 9, 13, 6, 15], [0, 4, 9, 12, 41], [0, 5, 6, 5, 42]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,1,42,202,0.49504950495049505,0.45693114531099965,0.28217821782178215,0.20474926253687314,-0.2128712871287129,-0.2521818827741265,"[[2, 4, 1, 1, 0], [1, 12, 9, 2, 1], [2, 4, 21, 14, 4], [0, 2, 16, 24, 24], [0, 1, 11, 5, 41]]","[[0, 6, 1, 1, 0], [1, 23, 1, 0, 0], [2, 27, 10, 6, 0], [0, 31, 11, 23, 1], [2, 26, 12, 17, 1]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,2,42,200,0.545,0.4435570424891268,0.4,0.2277273645659854,-0.14500000000000002,-0.2158296779231414,"[[0, 4, 1, 2, 0], [1, 17, 4, 3, 0], [0, 7, 20, 15, 3], [0, 7, 11, 40, 7], [0, 1, 3, 22, 32]]","[[0, 0, 0, 7, 0], [0, 2, 0, 23, 0], [0, 0, 2, 42, 1], [0, 0, 1, 60, 4], [0, 0, 0, 42, 16]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,2,42,200,0.545,0.4435570424891268,0.42,0.332617170097122,-0.12500000000000006,-0.11093987239200481,"[[0, 4, 1, 2, 0], [1, 17, 4, 3, 0], [0, 7, 20, 15, 3], [0, 7, 11, 40, 7], [0, 1, 3, 22, 32]]","[[0, 5, 1, 0, 1], [0, 18, 4, 0, 3], [0, 15, 14, 5, 11], [0, 12, 15, 17, 21], [0, 6, 8, 9, 35]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,2,42,200,0.545,0.4435570424891268,0.2,0.11940963519910888,-0.34500000000000003,-0.3241474072900179,"[[0, 4, 1, 2, 0], [1, 17, 4, 3, 0], [0, 7, 20, 15, 3], [0, 7, 11, 40, 7], [0, 1, 3, 22, 32]]","[[0, 6, 1, 0, 0], [1, 20, 4, 0, 0], [0, 25, 20, 0, 0], [0, 34, 31, 0, 0], [0, 23, 34, 1, 0]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,3,42,199,0.45226130653266333,0.354240981854421,0.4472361809045226,0.28995880281143444,-0.005025125628140725,-0.06428217904298655,"[[0, 4, 2, 0, 1], [1, 8, 10, 2, 4], [0, 5, 18, 16, 6], [1, 1, 13, 36, 14], [0, 0, 6, 23, 28]]","[[0, 1, 0, 4, 2], [0, 2, 12, 11, 0], [0, 1, 12, 28, 4], [0, 0, 5, 56, 4], [0, 0, 8, 30, 19]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,3,42,199,0.45226130653266333,0.354240981854421,0.35175879396984927,0.2648910996575921,-0.10050251256281406,-0.08934988219682888,"[[0, 4, 2, 0, 1], [1, 8, 10, 2, 4], [0, 5, 18, 16, 6], [1, 1, 13, 36, 14], [0, 0, 6, 23, 28]]","[[0, 2, 3, 1, 1], [1, 4, 13, 2, 5], [0, 4, 24, 9, 8], [0, 1, 24, 15, 25], [0, 1, 18, 11, 27]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,3,42,199,0.45226130653266333,0.354240981854421,0.12562814070351758,0.045454545454545456,-0.32663316582914576,-0.3087864363998755,"[[0, 4, 2, 0, 1], [1, 8, 10, 2, 4], [0, 5, 18, 16, 6], [1, 1, 13, 36, 14], [0, 0, 6, 23, 28]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [3, 62, 0, 0, 0], [0, 56, 1, 0, 0]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,4,42,198,0.4393939393939394,0.34737288676236044,0.4292929292929293,0.2950204329475609,-0.01010101010101011,-0.05235245381479953,"[[0, 3, 1, 0, 3], [3, 8, 11, 2, 0], [1, 7, 17, 15, 5], [1, 2, 15, 27, 20], [0, 0, 6, 16, 35]]","[[0, 0, 2, 4, 1], [0, 2, 5, 16, 1], [0, 1, 11, 30, 3], [0, 0, 6, 39, 20], [0, 0, 2, 22, 33]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,4,42,198,0.4393939393939394,0.34737288676236044,0.41919191919191917,0.3365584230214547,-0.02020202020202022,-0.010814463740905722,"[[0, 3, 1, 0, 3], [3, 8, 11, 2, 0], [1, 7, 17, 15, 5], [1, 2, 15, 27, 20], [0, 0, 6, 16, 35]]","[[0, 5, 1, 0, 1], [1, 16, 7, 0, 0], [0, 16, 18, 8, 3], [0, 11, 21, 15, 18], [0, 5, 13, 5, 34]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,4,42,198,0.4393939393939394,0.34737288676236044,0.12626262626262627,0.08336120401337792,-0.31313131313131315,-0.2640116827489825,"[[0, 3, 1, 0, 3], [3, 8, 11, 2, 0], [1, 7, 17, 15, 5], [1, 2, 15, 27, 20], [0, 0, 6, 16, 35]]","[[1, 6, 0, 0, 0], [1, 23, 0, 0, 0], [1, 44, 0, 0, 0], [1, 60, 3, 1, 0], [1, 51, 2, 3, 0]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,5,42,197,0.49238578680203043,0.43683899485426203,0.4517766497461929,0.35429907979321856,-0.04060913705583752,-0.08253991506104347,"[[1, 2, 4, 0, 0], [2, 14, 6, 1, 1], [2, 6, 15, 17, 4], [0, 1, 16, 33, 15], [0, 2, 6, 15, 34]]","[[1, 0, 3, 3, 0], [0, 4, 4, 13, 3], [0, 1, 5, 29, 9], [0, 0, 3, 42, 20], [0, 0, 3, 17, 37]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,5,42,197,0.49238578680203043,0.43683899485426203,0.47715736040609136,0.37251824616486273,-0.015228426395939076,-0.0643207486893993,"[[1, 2, 4, 0, 0], [2, 14, 6, 1, 1], [2, 6, 15, 17, 4], [0, 1, 16, 33, 15], [0, 2, 6, 15, 34]]","[[0, 3, 4, 0, 0], [0, 18, 4, 1, 1], [0, 12, 13, 6, 13], [0, 6, 12, 17, 30], [0, 2, 3, 6, 46]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,5,42,197,0.49238578680203043,0.43683899485426203,0.233502538071066,0.2056577623561835,-0.25888324873096447,-0.23118123249807854,"[[1, 2, 4, 0, 0], [2, 14, 6, 1, 1], [2, 6, 15, 17, 4], [0, 1, 16, 33, 15], [0, 2, 6, 15, 34]]","[[3, 3, 1, 0, 0], [2, 17, 4, 1, 0], [6, 24, 2, 11, 1], [3, 28, 12, 21, 1], [4, 20, 4, 26, 3]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,1,3407,202,0.48514851485148514,0.422577943756012,0.45544554455445546,0.3619686858691198,-0.029702970297029674,-0.0606092578868922,"[[1, 3, 3, 1, 0], [1, 12, 9, 3, 0], [0, 6, 12, 24, 3], [0, 2, 11, 32, 21], [0, 0, 6, 11, 41]]","[[2, 0, 1, 1, 4], [0, 2, 13, 7, 3], [1, 0, 7, 31, 6], [0, 0, 3, 35, 28], [0, 0, 1, 11, 46]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,1,3407,202,0.48514851485148514,0.422577943756012,0.4752475247524752,0.3686535855036804,-0.00990099009900991,-0.053924358252331606,"[[1, 3, 3, 1, 0], [1, 12, 9, 3, 0], [0, 6, 12, 24, 3], [0, 2, 11, 32, 21], [0, 0, 6, 11, 41]]","[[0, 7, 1, 0, 0], [0, 23, 0, 0, 2], [0, 13, 10, 18, 4], [0, 10, 6, 43, 7], [0, 7, 3, 28, 20]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,1,3407,202,0.48514851485148514,0.422577943756012,0.13366336633663367,0.0626404874746107,-0.35148514851485146,-0.3599374562814013,"[[1, 3, 3, 1, 0], [1, 12, 9, 3, 0], [0, 6, 12, 24, 3], [0, 2, 11, 32, 21], [0, 0, 6, 11, 41]]","[[0, 8, 0, 0, 0], [1, 24, 0, 0, 0], [2, 43, 0, 0, 0], [3, 57, 3, 3, 0], [1, 54, 2, 1, 0]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,2,3407,200,0.53,0.48073032234787216,0.44,0.2971869182250132,-0.09000000000000002,-0.18354340412285897,"[[1, 1, 3, 2, 0], [1, 14, 8, 2, 0], [0, 4, 28, 10, 3], [0, 3, 16, 39, 7], [0, 0, 5, 29, 24]]","[[0, 0, 1, 6, 0], [0, 4, 4, 17, 0], [0, 0, 7, 34, 4], [0, 0, 3, 58, 4], [0, 0, 0, 39, 19]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,2,3407,200,0.53,0.48073032234787216,0.38,0.31065521249714656,-0.15000000000000002,-0.1700751098507256,"[[1, 1, 3, 2, 0], [1, 14, 8, 2, 0], [0, 4, 28, 10, 3], [0, 3, 16, 39, 7], [0, 0, 5, 29, 24]]","[[0, 4, 3, 0, 0], [0, 21, 4, 0, 0], [0, 16, 21, 3, 5], [0, 12, 31, 11, 11], [0, 10, 11, 14, 23]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,2,3407,200,0.53,0.48073032234787216,0.145,0.071609667122663,-0.385,-0.40912065522520913,"[[1, 1, 3, 2, 0], [1, 14, 8, 2, 0], [0, 4, 28, 10, 3], [0, 3, 16, 39, 7], [0, 0, 5, 29, 24]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [0, 45, 0, 0, 0], [0, 63, 0, 2, 0], [0, 50, 5, 1, 2]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",M,3,3407,199,0.46733668341708545,0.37735617414698297,0.45226130653266333,0.33462323015991824,-0.01507537688442212,-0.04273294398706473,"[[0, 4, 2, 0, 1], [0, 11, 8, 2, 4], [1, 5, 23, 7, 9], [0, 2, 17, 28, 18], [0, 2, 12, 12, 31]]","[[0, 3, 1, 1, 2], [0, 6, 10, 4, 5], [1, 2, 16, 10, 16], [0, 2, 8, 21, 34], [0, 0, 4, 6, 47]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MB,3,3407,199,0.46733668341708545,0.37735617414698297,0.3417085427135678,0.2716431884308472,-0.12562814070351763,-0.10571298571613574,"[[0, 4, 2, 0, 1], [0, 11, 8, 2, 4], [1, 5, 23, 7, 9], [0, 2, 17, 28, 18], [0, 2, 12, 12, 31]]","[[0, 4, 2, 1, 0], [0, 13, 9, 3, 0], [0, 10, 24, 7, 4], [1, 13, 23, 22, 6], [0, 7, 23, 18, 9]]",zero_normalized_baseline
step_10_N,M+MB+MR,"['M', 'MB', 'MR']",MR,3,3407,199,0.46733668341708545,0.37735617414698297,0.1407035175879397,0.08060432829726419,-0.32663316582914576,-0.2967518458497188,"[[0, 4, 2, 0, 1], [0, 11, 8, 2, 4], [1, 5, 23, 7, 9], [0, 2, 17, 28, 18], [0, 2, 12, 12, 31]]","[[0, 6, 1, 0, 0], [2, 21, 2, 0, 0], [1, 37, 7, 0, 0], [0, 53, 12, 0, 0], [1, 44, 12, 0, 0]]",zero_normalized_baseline
