step,source_step,combination,modalities,fold,training_seed,evaluation_count,checkpoint,parameter_count,baseline_accuracy,baseline_macro_f1,baseline_confusion_matrix,deeplift
step_04_N,step_03_N,M+MR,"['M', 'MR']",1,2026,202,fold_01/M_MR/seed_2026/checkpoints/last.pth,23521538,0.7326732673267327,0.720594262295082,"[[53, 25], [29, 95]]","{'M': {'mean_abs_attribution': 0.0003636387982353854, 'std_abs_attribution': 0.00014833530828588175, 'mean_attribution_fraction': 0.4261638067736484}, 'MR': {'mean_abs_attribution': 0.0004942187508349169, 'std_abs_attribution': 0.00020981155545576457, 'mean_attribution_fraction': 0.5738361930788154}}"
step_04_N,step_03_N,M+MR,"['M', 'MR']",2,2026,200,fold_02/M_MR/seed_2026/checkpoints/last.pth,23521538,0.715,0.7141352591589558,"[[66, 11], [46, 77]]","{'M': {'mean_abs_attribution': 0.00021748108872998273, 'std_abs_attribution': 8.478314000702322e-05, 'mean_attribution_fraction': 0.42989189609885214}, 'MR': {'mean_abs_attribution': 0.0002910571846950916, 'std_abs_attribution': 0.0001213509824541311, 'mean_attribution_fraction': 0.5701081071794033}}"
step_04_N,step_03_N,M+MR,"['M', 'MR']",3,2026,199,fold_03/M_MR/seed_2026/checkpoints/last.pth,23521538,0.7487437185929648,0.6988498789346247,"[[34, 43], [7, 115]]","{'M': {'mean_abs_attribution': 0.00023338503284943196, 'std_abs_attribution': 8.491791674316811e-05, 'mean_attribution_fraction': 0.4401742148039928}, 'MR': {'mean_abs_attribution': 0.0002974972205868941, 'std_abs_attribution': 0.00010946732326813976, 'mean_attribution_fraction': 0.5598257869931321}}"
step_04_N,step_03_N,M+MR,"['M', 'MR']",4,2026,198,fold_04/M_MR/seed_2026/checkpoints/last.pth,23521538,0.7828282828282829,0.7646701124961995,"[[50, 26], [17, 105]]","{'M': {'mean_abs_attribution': 0.00029060624931136973, 'std_abs_attribution': 0.00010614818984619534, 'mean_attribution_fraction': 0.43913476319626127}, 'MR': {'mean_abs_attribution': 0.0003731238778187856, 'std_abs_attribution': 0.00014181651895493064, 'mean_attribution_fraction': 0.5608652404161415}}"
step_04_N,step_03_N,M+MR,"['M', 'MR']",5,2026,197,fold_05/M_MR/seed_2026/checkpoints/last.pth,23521538,0.7360406091370558,0.7240896358543417,"[[52, 23], [29, 93]]","{'M': {'mean_abs_attribution': 0.00026590832194276767, 'std_abs_attribution': 9.317217147093993e-05, 'mean_attribution_fraction': 0.42863298158355173}, 'MR': {'mean_abs_attribution': 0.00035980629401847597, 'std_abs_attribution': 0.00014305751228164525, 'mean_attribution_fraction': 0.5713670202318182}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",1,42,202,fold_01/M_MB_MR/seed_42/checkpoints/last.pth,23530946,0.7722772277227723,0.7547508445945946,"[[51, 27], [19, 105]]","{'M': {'mean_abs_attribution': 0.00010951211987787139, 'std_abs_attribution': 4.1424524241019534e-05, 'mean_attribution_fraction': 0.2996814919285255}, 'MB': {'mean_abs_attribution': 0.00010491221767344794, 'std_abs_attribution': 4.061089318462796e-05, 'mean_attribution_fraction': 0.2868237283707845}, 'MR': {'mean_abs_attribution': 0.0001515683665148923, 'std_abs_attribution': 5.884857678115869e-05, 'mean_attribution_fraction': 0.41349478169242937}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",2,42,200,fold_02/M_MB_MR/seed_42/checkpoints/last.pth,23530946,0.76,0.744,"[[51, 26], [22, 101]]","{'M': {'mean_abs_attribution': 0.00012718291007331571, 'std_abs_attribution': 4.472730185559955e-05, 'mean_attribution_fraction': 0.3087704873085022}, 'MB': {'mean_abs_attribution': 0.00011866871742313378, 'std_abs_attribution': 4.1361889659355035e-05, 'mean_attribution_fraction': 0.2879428002983332}, 'MR': {'mean_abs_attribution': 0.00016651286430715117, 'std_abs_attribution': 5.854018605729825e-05, 'mean_attribution_fraction': 0.4032867160439491}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",3,42,199,fold_03/M_MB_MR/seed_42/checkpoints/last.pth,23530946,0.7336683417085427,0.685323865501089,"[[34, 43], [10, 112]]","{'M': {'mean_abs_attribution': 0.00013109366769622192, 'std_abs_attribution': 5.213103310357475e-05, 'mean_attribution_fraction': 0.3170042645991148}, 'MB': {'mean_abs_attribution': 0.00011920669980346572, 'std_abs_attribution': 4.6994154939011366e-05, 'mean_attribution_fraction': 0.2894048075280597}, 'MR': {'mean_abs_attribution': 0.00016187267097829953, 'std_abs_attribution': 6.122490562770158e-05, 'mean_attribution_fraction': 0.3935909266747422}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",4,42,198,fold_04/M_MB_MR/seed_42/checkpoints/last.pth,23530946,0.7676767676767676,0.7366107576633892,"[[42, 34], [12, 110]]","{'M': {'mean_abs_attribution': 0.00018501322406474642, 'std_abs_attribution': 6.651955632205299e-05, 'mean_attribution_fraction': 0.29410036442556764}, 'MB': {'mean_abs_attribution': 0.00018562645547919802, 'std_abs_attribution': 7.976173289097315e-05, 'mean_attribution_fraction': 0.2891685463713877}, 'MR': {'mean_abs_attribution': 0.00026543813293407006, 'std_abs_attribution': 0.00010457215049175357, 'mean_attribution_fraction': 0.41673108829994393}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",5,42,197,fold_05/M_MB_MR/seed_42/checkpoints/last.pth,23530946,0.751269035532995,0.7198212057005196,"[[41, 34], [15, 107]]","{'M': {'mean_abs_attribution': 0.0001486874921814666, 'std_abs_attribution': 5.4886722780536935e-05, 'mean_attribution_fraction': 0.3145182284001772}, 'MB': {'mean_abs_attribution': 0.0001351374514601288, 'std_abs_attribution': 5.292170824899e-05, 'mean_attribution_fraction': 0.2840865140185138}, 'MR': {'mean_abs_attribution': 0.00019059940454385215, 'std_abs_attribution': 7.36187343683849e-05, 'mean_attribution_fraction': 0.4013952596236001}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",1,3407,202,fold_01/M_MB_MR/seed_3407/checkpoints/last.pth,23530946,0.7178217821782178,0.693409665823459,"[[44, 34], [23, 101]]","{'M': {'mean_abs_attribution': 0.00015398325421760956, 'std_abs_attribution': 6.57471724416929e-05, 'mean_attribution_fraction': 0.3229622134182713}, 'MB': {'mean_abs_attribution': 0.00013166123822560226, 'std_abs_attribution': 5.392169898657628e-05, 'mean_attribution_fraction': 0.27853751160425716}, 'MR': {'mean_abs_attribution': 0.00019008177946714137, 'std_abs_attribution': 8.074878344188243e-05, 'mean_attribution_fraction': 0.39850027608399347}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",2,3407,200,fold_02/M_MB_MR/seed_3407/checkpoints/last.pth,23530946,0.76,0.732620320855615,"[[44, 33], [15, 108]]","{'M': {'mean_abs_attribution': 0.0001590652570303064, 'std_abs_attribution': 7.630874357637228e-05, 'mean_attribution_fraction': 0.31518584080040457}, 'MB': {'mean_abs_attribution': 0.00014608064042477054, 'std_abs_attribution': 7.214628378266875e-05, 'mean_attribution_fraction': 0.28869186908006667}, 'MR': {'mean_abs_attribution': 0.00019697083138453308, 'std_abs_attribution': 8.755705156592414e-05, 'mean_attribution_fraction': 0.39612229362130164}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",3,3407,199,fold_03/M_MB_MR/seed_3407/checkpoints/last.pth,23530946,0.7437185929648241,0.72493698674689,"[[48, 29], [22, 100]]","{'M': {'mean_abs_attribution': 0.00013501684660142892, 'std_abs_attribution': 5.367907446033685e-05, 'mean_attribution_fraction': 0.3030346021730097}, 'MB': {'mean_abs_attribution': 0.00013241585694419, 'std_abs_attribution': 5.236783303033181e-05, 'mean_attribution_fraction': 0.29731894557799526}, 'MR': {'mean_abs_attribution': 0.0001789757135435623, 'std_abs_attribution': 7.220279393834806e-05, 'mean_attribution_fraction': 0.3996464553190835}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",4,3407,198,fold_04/M_MB_MR/seed_3407/checkpoints/last.pth,23530946,0.797979797979798,0.7817460317460316,"[[52, 24], [16, 106]]","{'M': {'mean_abs_attribution': 0.0001572569893904423, 'std_abs_attribution': 5.3630533178918686e-05, 'mean_attribution_fraction': 0.30222939383802994}, 'MB': {'mean_abs_attribution': 0.0001493635376428214, 'std_abs_attribution': 4.917713503909193e-05, 'mean_attribution_fraction': 0.28771355010644356}, 'MR': {'mean_abs_attribution': 0.00021231742974839906, 'std_abs_attribution': 6.846337990461398e-05, 'mean_attribution_fraction': 0.41005705823801986}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",5,3407,197,fold_05/M_MB_MR/seed_3407/checkpoints/last.pth,23530946,0.7766497461928934,0.7577688352336239,"[[49, 26], [18, 104]]","{'M': {'mean_abs_attribution': 0.00015464678412181594, 'std_abs_attribution': 5.8242987372525906e-05, 'mean_attribution_fraction': 0.3141232391601892}, 'MB': {'mean_abs_attribution': 0.0001397799264642866, 'std_abs_attribution': 5.271573627274463e-05, 'mean_attribution_fraction': 0.2842676592659829}, 'MR': {'mean_abs_attribution': 0.00020028206218107307, 'std_abs_attribution': 8.294190992525211e-05, 'mean_attribution_fraction': 0.4016090982456498}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",1,2026,202,fold_01/M_MB_MR/seed_2026/checkpoints/last.pth,23530946,0.7574257425742574,0.7409103997068294,"[[51, 27], [22, 102]]","{'M': {'mean_abs_attribution': 0.00012328474946512547, 'std_abs_attribution': 4.6635650506765184e-05, 'mean_attribution_fraction': 0.3095468083525648}, 'MB': {'mean_abs_attribution': 0.00011351509553182635, 'std_abs_attribution': 4.189501965390972e-05, 'mean_attribution_fraction': 0.28666894912424656}, 'MR': {'mean_abs_attribution': 0.00016101997948005578, 'std_abs_attribution': 6.26931152461775e-05, 'mean_attribution_fraction': 0.403784245105073}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",2,2026,200,fold_02/M_MB_MR/seed_2026/checkpoints/last.pth,23530946,0.78,0.7688104245481295,"[[56, 21], [23, 100]]","{'M': {'mean_abs_attribution': 0.00015658913931474672, 'std_abs_attribution': 5.934415385601257e-05, 'mean_attribution_fraction': 0.3196691089868546}, 'MB': {'mean_abs_attribution': 0.0001375617458324996, 'std_abs_attribution': 4.6675042401201605e-05, 'mean_attribution_fraction': 0.2837633340805769}, 'MR': {'mean_abs_attribution': 0.00019672638733027271, 'std_abs_attribution': 8.262120827438952e-05, 'mean_attribution_fraction': 0.3965675584971905}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",3,2026,199,fold_03/M_MB_MR/seed_2026/checkpoints/last.pth,23530946,0.7437185929648241,0.7075300423618915,"[[39, 38], [13, 109]]","{'M': {'mean_abs_attribution': 0.00022917731008995513, 'std_abs_attribution': 8.433354879821505e-05, 'mean_attribution_fraction': 0.31860172209428184}, 'MB': {'mean_abs_attribution': 0.0002079789256416706, 'std_abs_attribution': 7.349764095558329e-05, 'mean_attribution_fraction': 0.2910202775319018}, 'MR': {'mean_abs_attribution': 0.000280752509025665, 'std_abs_attribution': 0.00010375892781774614, 'mean_attribution_fraction': 0.3903779992506133}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",4,2026,198,fold_04/M_MB_MR/seed_2026/checkpoints/last.pth,23530946,0.797979797979798,0.7671957671957672,"[[43, 33], [7, 115]]","{'M': {'mean_abs_attribution': 0.00016654045942810956, 'std_abs_attribution': 5.684032087492055e-05, 'mean_attribution_fraction': 0.30955083562870217}, 'MB': {'mean_abs_attribution': 0.00015237224671191236, 'std_abs_attribution': 5.4691810171707976e-05, 'mean_attribution_fraction': 0.2823159788744618}, 'MR': {'mean_abs_attribution': 0.00022038958695243263, 'std_abs_attribution': 7.900534001502432e-05, 'mean_attribution_fraction': 0.40813318527106085}}"
step_04_N,step_03_N,M+MB+MR,"['M', 'MB', 'MR']",5,2026,197,fold_05/M_MB_MR/seed_2026/checkpoints/last.pth,23530946,0.7360406091370558,0.7154444444444445,"[[46, 29], [23, 99]]","{'M': {'mean_abs_attribution': 0.0001568241132190451, 'std_abs_attribution': 6.74950224896455e-05, 'mean_attribution_fraction': 0.31305813524626236}, 'MB': {'mean_abs_attribution': 0.00014290479931115826, 'std_abs_attribution': 5.584775899452133e-05, 'mean_attribution_fraction': 0.28884317094299394}, 'MR': {'mean_abs_attribution': 0.00020142912827455793, 'std_abs_attribution': 9.275383837401405e-05, 'mean_attribution_fraction': 0.3980986949453499}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",1,42,202,fold_01/M_MB_MP_MR_MUV/seed_42/checkpoints/last.pth,23549762,0.7673267326732673,0.7514854854330811,"[[52, 26], [21, 103]]","{'M': {'mean_abs_attribution': 5.612530496886627e-05, 'std_abs_attribution': 1.958750127778455e-05, 'mean_attribution_fraction': 0.1930834504194779}, 'MB': {'mean_abs_attribution': 5.142191226281788e-05, 'std_abs_attribution': 1.7155980999071077e-05, 'mean_attribution_fraction': 0.17749115957482026}, 'MP': {'mean_abs_attribution': 6.243407764180453e-05, 'std_abs_attribution': 2.1614029855428758e-05, 'mean_attribution_fraction': 0.21576490821224628}, 'MR': {'mean_abs_attribution': 7.10800370035202e-05, 'std_abs_attribution': 2.6128429582890386e-05, 'mean_attribution_fraction': 0.24364089729762314}, 'MUV': {'mean_abs_attribution': 4.8952388944130824e-05, 'std_abs_attribution': 1.5874379319689002e-05, 'mean_attribution_fraction': 0.17001958508597742}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",2,42,200,fold_02/M_MB_MP_MR_MUV/seed_42/checkpoints/last.pth,23549762,0.745,0.7257400984109058,"[[48, 29], [22, 101]]","{'M': {'mean_abs_attribution': 6.537765120810946e-05, 'std_abs_attribution': 2.339923711451756e-05, 'mean_attribution_fraction': 0.19168647065758704}, 'MB': {'mean_abs_attribution': 6.0563656561498646e-05, 'std_abs_attribution': 2.2595165430663498e-05, 'mean_attribution_fraction': 0.17681878224015235}, 'MP': {'mean_abs_attribution': 7.591646140099328e-05, 'std_abs_attribution': 3.5197846686527545e-05, 'mean_attribution_fraction': 0.21768954142928124}, 'MR': {'mean_abs_attribution': 8.422759350651176e-05, 'std_abs_attribution': 3.181879692503857e-05, 'mean_attribution_fraction': 0.24517624765634538}, 'MUV': {'mean_abs_attribution': 5.8696623918876865e-05, 'std_abs_attribution': 2.7172601310118184e-05, 'mean_attribution_fraction': 0.16862895973026754}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",3,42,199,fold_03/M_MB_MP_MR_MUV/seed_42/checkpoints/last.pth,23549762,0.7537688442211056,0.7309103954521622,"[[46, 31], [18, 104]]","{'M': {'mean_abs_attribution': 4.64386357086355e-05, 'std_abs_attribution': 1.7752098611656816e-05, 'mean_attribution_fraction': 0.1955174112589515}, 'MB': {'mean_abs_attribution': 4.20919288408003e-05, 'std_abs_attribution': 1.6232099438470915e-05, 'mean_attribution_fraction': 0.17704774589095285}, 'MP': {'mean_abs_attribution': 5.381696430058628e-05, 'std_abs_attribution': 2.3064699549123234e-05, 'mean_attribution_fraction': 0.22346290084884393}, 'MR': {'mean_abs_attribution': 5.5380351177838526e-05, 'std_abs_attribution': 2.172201606665085e-05, 'mean_attribution_fraction': 0.2328966592424479}, 'MUV': {'mean_abs_attribution': 4.0974309868673585e-05, 'std_abs_attribution': 1.676838625517319e-05, 'mean_attribution_fraction': 0.17107528051239762}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",4,42,198,fold_04/M_MB_MP_MR_MUV/seed_42/checkpoints/last.pth,23549762,0.7474747474747475,0.7271825396825398,"[[47, 29], [21, 101]]","{'M': {'mean_abs_attribution': 5.5760012961547195e-05, 'std_abs_attribution': 1.8140970022348133e-05, 'mean_attribution_fraction': 0.19344933037505005}, 'MB': {'mean_abs_attribution': 5.093772734203458e-05, 'std_abs_attribution': 1.7016683386970217e-05, 'mean_attribution_fraction': 0.17603885969429306}, 'MP': {'mean_abs_attribution': 6.206867721005557e-05, 'std_abs_attribution': 2.205816686167807e-05, 'mean_attribution_fraction': 0.21402298892387236}, 'MR': {'mean_abs_attribution': 7.215142981331522e-05, 'std_abs_attribution': 2.412794536193582e-05, 'mean_attribution_fraction': 0.24952976134690372}, 'MUV': {'mean_abs_attribution': 4.822051766376432e-05, 'std_abs_attribution': 1.6213517642180756e-05, 'mean_attribution_fraction': 0.16695905521963583}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",5,42,197,fold_05/M_MB_MP_MR_MUV/seed_42/checkpoints/last.pth,23549762,0.7715736040609137,0.7571565538967265,"[[52, 23], [22, 100]]","{'M': {'mean_abs_attribution': 5.259412127859574e-05, 'std_abs_attribution': 1.8096783780828885e-05, 'mean_attribution_fraction': 0.18906923417512536}, 'MB': {'mean_abs_attribution': 5.0495172139295016e-05, 'std_abs_attribution': 1.8716019199947887e-05, 'mean_attribution_fraction': 0.1795831635064885}, 'MP': {'mean_abs_attribution': 6.288079203855184e-05, 'std_abs_attribution': 2.6230950876959146e-05, 'mean_attribution_fraction': 0.22089924553626686}, 'MR': {'mean_abs_attribution': 6.83034389107819e-05, 'std_abs_attribution': 2.680705789897103e-05, 'mean_attribution_fraction': 0.24151845389816362}, 'MUV': {'mean_abs_attribution': 4.778815519290995e-05, 'std_abs_attribution': 1.9083379876662126e-05, 'mean_attribution_fraction': 0.16892989796732888}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",1,3407,202,fold_01/M_MB_MP_MR_MUV/seed_3407/checkpoints/last.pth,23549762,0.7821782178217822,0.7679615705931495,"[[54, 24], [20, 104]]","{'M': {'mean_abs_attribution': 6.669795013546925e-05, 'std_abs_attribution': 2.4599134563229096e-05, 'mean_attribution_fraction': 0.18904813939687048}, 'MB': {'mean_abs_attribution': 6.0710719039754156e-05, 'std_abs_attribution': 2.0981998479675762e-05, 'mean_attribution_fraction': 0.17312140784936375}, 'MP': {'mean_abs_attribution': 7.835662252924378e-05, 'std_abs_attribution': 2.9633636819735466e-05, 'mean_attribution_fraction': 0.22216159289721216}, 'MR': {'mean_abs_attribution': 8.684021975226427e-05, 'std_abs_attribution': 3.425368438066692e-05, 'mean_attribution_fraction': 0.24453972951315417}, 'MUV': {'mean_abs_attribution': 6.002012002799086e-05, 'std_abs_attribution': 2.1389793969954244e-05, 'mean_attribution_fraction': 0.17112912894180504}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",2,3407,200,fold_02/M_MB_MP_MR_MUV/seed_3407/checkpoints/last.pth,23549762,0.75,0.7194478734148804,"[[42, 35], [15, 108]]","{'M': {'mean_abs_attribution': 5.897678594919853e-05, 'std_abs_attribution': 2.084667789073664e-05, 'mean_attribution_fraction': 0.19071763478219508}, 'MB': {'mean_abs_attribution': 5.547065208702406e-05, 'std_abs_attribution': 2.1095657048095545e-05, 'mean_attribution_fraction': 0.17761084459722043}, 'MP': {'mean_abs_attribution': 7.030273678537924e-05, 'std_abs_attribution': 3.436654559857634e-05, 'mean_attribution_fraction': 0.21992562413215638}, 'MR': {'mean_abs_attribution': 7.550655157501752e-05, 'std_abs_attribution': 2.8816081978188445e-05, 'mean_attribution_fraction': 0.24265477500855923}, 'MUV': {'mean_abs_attribution': 5.396795508204377e-05, 'std_abs_attribution': 2.657452702377581e-05, 'mean_attribution_fraction': 0.16909112244844438}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",3,3407,199,fold_03/M_MB_MP_MR_MUV/seed_3407/checkpoints/last.pth,23549762,0.7185929648241206,0.6849841700587969,"[[39, 38], [18, 104]]","{'M': {'mean_abs_attribution': 4.899445348795113e-05, 'std_abs_attribution': 1.749320379215363e-05, 'mean_attribution_fraction': 0.18517650910957376}, 'MB': {'mean_abs_attribution': 4.72735963689705e-05, 'std_abs_attribution': 1.823338846285101e-05, 'mean_attribution_fraction': 0.17693017992242496}, 'MP': {'mean_abs_attribution': 5.983801082349335e-05, 'std_abs_attribution': 2.6126729909465104e-05, 'mean_attribution_fraction': 0.22110664926881168}, 'MR': {'mean_abs_attribution': 6.581405051205841e-05, 'std_abs_attribution': 2.5166092496509254e-05, 'mean_attribution_fraction': 0.24669601285277898}, 'MUV': {'mean_abs_attribution': 4.597134471650998e-05, 'std_abs_attribution': 1.9844462797079032e-05, 'mean_attribution_fraction': 0.17009064592608256}}"
step_04_N,step_03_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",4,3407,198,fold_04/M_MB_MP_MR_MUV/seed_3407/checkpoints/last.pth,23549762,0.7323232323232324,0.722637769261266,"[[54, 22], [31, 91]]","{'M': {'mean_abs_attribution': 6.271758089919463e-05, 'std_abs_attribution': 2.5242791865006184e-05, 'mean_attribution_fraction': 0.18707442531983057}, 'MB': {'mean_abs_attribution': 5.9069377653720565e-05, 'std_abs_attribution': 2.486914204541563e-05, 'mean_attribution_fraction': 0.17552886256063827}, 'MP': {'mean_abs_attribution': 7.359019152566113e-05, 'std_abs_attribution': 3.3651139544575094e-05, 'mean_attribution_fraction': 0.2168973163522855}, 'MR': {'mean_abs_attribution': 8.441726115254116e-05, 'std_abs_attribution': 3.444114737489991e-05, 'mean_attribution_fraction': 0.25099730852878455}, 'MUV': {'mean_abs_attribution': 5.735369965501983e-05, 'std_abs_attribution': 2.5797607430512496e-05, 'mean_attribution_fraction': 0.1695020921302564}}"
