run: seed=42 fold=1 variant=background label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4704 lr=0.0001 elapsed=3.9s
epoch 02/50 mean_loss=1.3019 lr=0.0001 elapsed=3.4s
epoch 03/50 mean_loss=1.1874 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.0856 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=0.9565 lr=0.0001 elapsed=3.4s
epoch 06/50 mean_loss=0.8975 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=0.7547 lr=0.0001 elapsed=3.6s
epoch 08/50 mean_loss=0.6381 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.5006 lr=0.0001 elapsed=3.4s
epoch 10/50 mean_loss=0.4436 lr=0.0001 elapsed=3.4s
epoch 11/50 mean_loss=0.3868 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.3500 lr=0.0001 elapsed=3.4s
epoch 13/50 mean_loss=0.2972 lr=0.0001 elapsed=3.4s
epoch 14/50 mean_loss=0.2799 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.1770 lr=0.0001 elapsed=3.4s
epoch 16/50 mean_loss=0.1838 lr=0.0001 elapsed=3.4s
epoch 17/50 mean_loss=0.1458 lr=0.0001 elapsed=3.4s
epoch 18/50 mean_loss=0.1444 lr=0.0001 elapsed=3.4s
epoch 19/50 mean_loss=0.1027 lr=0.0001 elapsed=3.4s
epoch 20/50 mean_loss=0.1092 lr=0.0001 elapsed=3.4s
epoch 21/50 mean_loss=0.1270 lr=0.0001 elapsed=3.4s
epoch 22/50 mean_loss=0.0715 lr=0.0001 elapsed=3.6s
epoch 23/50 mean_loss=0.0739 lr=0.0001 elapsed=3.4s
epoch 24/50 mean_loss=0.0861 lr=0.0001 elapsed=3.4s
epoch 25/50 mean_loss=0.0599 lr=0.0001 elapsed=3.4s
epoch 26/50 mean_loss=0.0586 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0841 lr=0.0001 elapsed=3.4s
epoch 28/50 mean_loss=0.0894 lr=0.0001 elapsed=3.4s
epoch 29/50 mean_loss=0.0388 lr=0.0001 elapsed=3.4s
epoch 30/50 mean_loss=0.0578 lr=0.0001 elapsed=3.4s
epoch 31/50 mean_loss=0.0621 lr=0.0001 elapsed=3.4s
epoch 32/50 mean_loss=0.0642 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0483 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0442 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0512 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0349 lr=0.0001 elapsed=3.6s
epoch 37/50 mean_loss=0.0339 lr=0.0001 elapsed=3.4s
epoch 38/50 mean_loss=0.0280 lr=0.0001 elapsed=3.4s
epoch 39/50 mean_loss=0.0470 lr=0.0001 elapsed=3.6s
epoch 40/50 mean_loss=0.0664 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0590 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0372 lr=0.0001 elapsed=3.4s
epoch 43/50 mean_loss=0.0566 lr=0.0001 elapsed=3.4s
epoch 44/50 mean_loss=0.0723 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0400 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0305 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.0254 lr=0.0001 elapsed=3.4s
epoch 48/50 mean_loss=0.0278 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0309 lr=0.0001 elapsed=3.4s
epoch 50/50 mean_loss=0.0323 lr=0.0001 elapsed=3.4s
