scheme=M+MB+MR (Soft) fold=2 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4659 acc=0.3112 sec=5.9
epoch=002 loss=1.3227 acc=0.4279 sec=4.7
epoch=003 loss=1.2363 acc=0.4843 sec=4.8
epoch=004 loss=1.1484 acc=0.5558 sec=4.7
epoch=005 loss=1.0957 acc=0.6161 sec=4.7
epoch=006 loss=1.0284 acc=0.6487 sec=5.0
epoch=007 loss=0.9596 acc=0.7139 sec=4.8
epoch=008 loss=0.8750 acc=0.7754 sec=4.6
epoch=009 loss=0.8392 acc=0.7942 sec=4.7
epoch=010 loss=0.7870 acc=0.8444 sec=4.6
epoch=011 loss=0.7708 acc=0.8632 sec=4.5
epoch=012 loss=0.7262 acc=0.8996 sec=4.7
epoch=013 loss=0.6947 acc=0.9322 sec=4.8
epoch=014 loss=0.6748 acc=0.9423 sec=4.6
epoch=015 loss=0.6514 acc=0.9523 sec=4.7
epoch=016 loss=0.6438 acc=0.9611 sec=4.8
epoch=017 loss=0.6369 acc=0.9699 sec=4.9
epoch=018 loss=0.6232 acc=0.9737 sec=4.9
epoch=019 loss=0.6191 acc=0.9799 sec=4.9
epoch=020 loss=0.6081 acc=0.9837 sec=4.8
epoch=021 loss=0.6149 acc=0.9762 sec=4.6
epoch=022 loss=0.6164 acc=0.9774 sec=4.6
epoch=023 loss=0.6084 acc=0.9824 sec=4.7
epoch=024 loss=0.5982 acc=0.9937 sec=4.6
epoch=025 loss=0.5968 acc=0.9875 sec=4.5
epoch=026 loss=0.5903 acc=0.9950 sec=4.7
epoch=027 loss=0.5819 acc=0.9975 sec=4.6
epoch=028 loss=0.5862 acc=0.9925 sec=4.6
epoch=029 loss=0.5794 acc=0.9925 sec=4.6
epoch=030 loss=0.5769 acc=0.9975 sec=4.7
epoch=031 loss=0.5729 acc=1.0000 sec=4.6
epoch=032 loss=0.5866 acc=0.9912 sec=4.6
epoch=033 loss=0.5695 acc=0.9975 sec=4.8
epoch=034 loss=0.5729 acc=0.9975 sec=4.6
epoch=035 loss=0.5712 acc=0.9975 sec=4.6
epoch=036 loss=0.5696 acc=0.9987 sec=4.9
epoch=037 loss=0.5693 acc=0.9962 sec=4.9
epoch=038 loss=0.5639 acc=1.0000 sec=5.0
epoch=039 loss=0.5685 acc=0.9987 sec=4.9
epoch=040 loss=0.5620 acc=1.0000 sec=4.9
epoch=041 loss=0.5603 acc=0.9987 sec=4.6
epoch=042 loss=0.5615 acc=0.9987 sec=4.6
epoch=043 loss=0.5663 acc=1.0000 sec=4.7
epoch=044 loss=0.5580 acc=0.9987 sec=4.7
epoch=045 loss=0.5574 acc=0.9987 sec=4.6
epoch=046 loss=0.5572 acc=0.9987 sec=4.7
epoch=047 loss=0.5558 acc=1.0000 sec=4.6
epoch=048 loss=0.5553 acc=1.0000 sec=4.5
epoch=049 loss=0.5588 acc=1.0000 sec=4.6
epoch=050 loss=0.5554 acc=0.9975 sec=4.6
