run: seed=3407 fold=2 variant=mask label=Hard Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4382 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.2771 lr=0.0001 elapsed=3.6s
epoch 03/50 mean_loss=1.1813 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.0961 lr=0.0001 elapsed=3.4s
epoch 05/50 mean_loss=1.0281 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9164 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=0.8242 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.7424 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.6477 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.5298 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.4506 lr=0.0001 elapsed=3.4s
epoch 12/50 mean_loss=0.3649 lr=0.0001 elapsed=3.4s
epoch 13/50 mean_loss=0.3822 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2904 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.2545 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.1972 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.2178 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.1531 lr=0.0001 elapsed=3.4s
epoch 19/50 mean_loss=0.1309 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.1547 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.1204 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.1544 lr=0.0001 elapsed=3.4s
epoch 23/50 mean_loss=0.1048 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.1077 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0872 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0798 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.1011 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0803 lr=0.0001 elapsed=3.4s
epoch 29/50 mean_loss=0.0725 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.0719 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0506 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0425 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0426 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0375 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0345 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0275 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0270 lr=0.0001 elapsed=3.6s
epoch 38/50 mean_loss=0.0274 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0205 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0318 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0198 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0174 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0227 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0294 lr=0.0001 elapsed=3.4s
epoch 45/50 mean_loss=0.0271 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0429 lr=0.0001 elapsed=3.4s
epoch 47/50 mean_loss=0.0454 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.0501 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.1023 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.0889 lr=0.0001 elapsed=3.4s
