scheme=M+MB fold=4 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4833 acc=0.2986 sec=3.8
epoch=002 loss=1.3234 acc=0.4216 sec=3.6
epoch=003 loss=1.2071 acc=0.4856 sec=3.5
epoch=004 loss=1.0617 acc=0.5659 sec=3.5
epoch=005 loss=0.9470 acc=0.6274 sec=3.5
epoch=006 loss=0.8102 acc=0.6939 sec=3.5
epoch=007 loss=0.7405 acc=0.7302 sec=3.4
epoch=008 loss=0.6202 acc=0.7629 sec=3.4
epoch=009 loss=0.5073 acc=0.8231 sec=3.4
epoch=010 loss=0.4361 acc=0.8381 sec=3.5
epoch=011 loss=0.3777 acc=0.8683 sec=3.4
epoch=012 loss=0.3485 acc=0.8783 sec=3.3
epoch=013 loss=0.2579 acc=0.9260 sec=3.3
epoch=014 loss=0.2237 acc=0.9210 sec=3.4
epoch=015 loss=0.2037 acc=0.9360 sec=3.3
epoch=016 loss=0.1184 acc=0.9762 sec=3.3
epoch=017 loss=0.1263 acc=0.9649 sec=3.4
epoch=018 loss=0.1228 acc=0.9624 sec=3.4
epoch=019 loss=0.1167 acc=0.9661 sec=3.3
epoch=020 loss=0.1145 acc=0.9661 sec=3.3
epoch=021 loss=0.1428 acc=0.9561 sec=3.2
epoch=022 loss=0.0962 acc=0.9799 sec=3.2
epoch=023 loss=0.1251 acc=0.9598 sec=3.3
epoch=024 loss=0.1034 acc=0.9624 sec=3.2
epoch=025 loss=0.1182 acc=0.9624 sec=3.4
epoch=026 loss=0.0762 acc=0.9849 sec=3.4
epoch=027 loss=0.0727 acc=0.9774 sec=3.5
epoch=028 loss=0.0518 acc=0.9849 sec=3.6
epoch=029 loss=0.0642 acc=0.9787 sec=3.5
epoch=030 loss=0.0484 acc=0.9875 sec=3.6
epoch=031 loss=0.0727 acc=0.9787 sec=3.6
epoch=032 loss=0.0621 acc=0.9849 sec=3.5
epoch=033 loss=0.0632 acc=0.9824 sec=3.5
epoch=034 loss=0.0472 acc=0.9862 sec=3.2
epoch=035 loss=0.0441 acc=0.9875 sec=3.3
epoch=036 loss=0.0439 acc=0.9887 sec=3.3
epoch=037 loss=0.0458 acc=0.9849 sec=3.4
epoch=038 loss=0.0543 acc=0.9799 sec=3.2
epoch=039 loss=0.1138 acc=0.9611 sec=3.2
epoch=040 loss=0.0627 acc=0.9824 sec=3.4
epoch=041 loss=0.0705 acc=0.9774 sec=3.4
epoch=042 loss=0.0855 acc=0.9674 sec=3.3
epoch=043 loss=0.0669 acc=0.9787 sec=3.4
epoch=044 loss=0.0337 acc=0.9900 sec=3.4
epoch=045 loss=0.0335 acc=0.9875 sec=3.3
epoch=046 loss=0.0289 acc=0.9900 sec=3.4
epoch=047 loss=0.0215 acc=0.9975 sec=3.2
epoch=048 loss=0.0314 acc=0.9950 sec=3.3
epoch=049 loss=0.0164 acc=0.9950 sec=3.2
epoch=050 loss=0.0163 acc=0.9962 sec=3.4
