scheme=M+MB+MP+MR+MUV fold=2 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4810 acc=0.3250 sec=9.3
epoch=002 loss=1.3109 acc=0.4090 sec=8.3
epoch=003 loss=1.2153 acc=0.4580 sec=8.2
epoch=004 loss=1.1120 acc=0.5132 sec=8.4
epoch=005 loss=1.0314 acc=0.5571 sec=8.1
epoch=006 loss=0.8931 acc=0.6361 sec=8.3
epoch=007 loss=0.7808 acc=0.6964 sec=8.2
epoch=008 loss=0.6463 acc=0.7629 sec=8.2
epoch=009 loss=0.5999 acc=0.7666 sec=8.4
epoch=010 loss=0.5154 acc=0.8118 sec=8.7
epoch=011 loss=0.4983 acc=0.8218 sec=8.7
epoch=012 loss=0.3608 acc=0.8620 sec=8.1
epoch=013 loss=0.2844 acc=0.9046 sec=7.7
epoch=014 loss=0.2525 acc=0.9235 sec=7.8
epoch=015 loss=0.2312 acc=0.9159 sec=7.8
epoch=016 loss=0.1798 acc=0.9410 sec=7.7
epoch=017 loss=0.1711 acc=0.9473 sec=7.9
epoch=018 loss=0.1196 acc=0.9661 sec=7.7
epoch=019 loss=0.1901 acc=0.9335 sec=7.8
epoch=020 loss=0.1713 acc=0.9498 sec=7.7
epoch=021 loss=0.1336 acc=0.9598 sec=8.1
epoch=022 loss=0.1071 acc=0.9737 sec=8.3
epoch=023 loss=0.0872 acc=0.9737 sec=8.2
epoch=024 loss=0.0772 acc=0.9787 sec=7.8
epoch=025 loss=0.0746 acc=0.9774 sec=7.8
epoch=026 loss=0.0494 acc=0.9887 sec=7.7
epoch=027 loss=0.0478 acc=0.9875 sec=7.8
epoch=028 loss=0.0572 acc=0.9837 sec=7.7
epoch=029 loss=0.0279 acc=0.9950 sec=7.8
epoch=030 loss=0.0298 acc=0.9925 sec=7.7
epoch=031 loss=0.0260 acc=0.9975 sec=7.9
epoch=032 loss=0.0513 acc=0.9875 sec=7.7
epoch=033 loss=0.0382 acc=0.9875 sec=8.1
epoch=034 loss=0.0316 acc=0.9912 sec=8.3
epoch=035 loss=0.0360 acc=0.9887 sec=8.3
epoch=036 loss=0.0271 acc=0.9950 sec=7.8
epoch=037 loss=0.0278 acc=0.9937 sec=7.8
epoch=038 loss=0.0296 acc=0.9912 sec=7.7
epoch=039 loss=0.0344 acc=0.9925 sec=7.8
epoch=040 loss=0.0301 acc=0.9925 sec=7.7
epoch=041 loss=0.0153 acc=0.9987 sec=7.8
epoch=042 loss=0.0246 acc=0.9912 sec=7.8
epoch=043 loss=0.0525 acc=0.9887 sec=7.8
epoch=044 loss=0.0905 acc=0.9699 sec=7.8
epoch=045 loss=0.0458 acc=0.9900 sec=8.3
epoch=046 loss=0.0470 acc=0.9875 sec=8.3
epoch=047 loss=0.0665 acc=0.9762 sec=8.1
epoch=048 loss=0.1089 acc=0.9636 sec=7.6
epoch=049 loss=0.0874 acc=0.9711 sec=7.8
epoch=050 loss=0.1195 acc=0.9598 sec=7.6
