run: seed=2026 fold=3 variant=crop label=Soft Label
train samples=797 eval samples=199 epochs=50
epoch 01/50 mean_loss=1.4802 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.3143 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.2316 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.1459 lr=0.0001 elapsed=2.9s
epoch 05/50 mean_loss=1.0627 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.9951 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.9168 lr=0.0001 elapsed=3.1s
epoch 08/50 mean_loss=0.8541 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.8123 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.7772 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.7401 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.7008 lr=0.0001 elapsed=3.0s
epoch 13/50 mean_loss=0.7008 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.6627 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.6382 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.6422 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.6240 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.6209 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.6141 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.6099 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.6009 lr=0.0001 elapsed=3.0s
epoch 22/50 mean_loss=0.5946 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.5944 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.5866 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.5920 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.5875 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.5794 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.5754 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.5721 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.5771 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.5748 lr=0.0001 elapsed=3.0s
epoch 32/50 mean_loss=0.5740 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.5718 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.5689 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.5638 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.5612 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.5638 lr=0.0001 elapsed=3.0s
epoch 38/50 mean_loss=0.5655 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.5694 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.5666 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.5599 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.5599 lr=0.0001 elapsed=3.0s
epoch 43/50 mean_loss=0.5577 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.5567 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.5542 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.5558 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.5614 lr=0.0001 elapsed=3.0s
epoch 48/50 mean_loss=0.5561 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.5565 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.5530 lr=0.0001 elapsed=3.0s
