run: seed=2026 fold=2 variant=context label=Hard Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4728 lr=0.0001 elapsed=3.1s
epoch 02/50 mean_loss=1.2981 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.1808 lr=0.0001 elapsed=3.1s
epoch 04/50 mean_loss=1.0968 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9299 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.8059 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.7377 lr=0.0001 elapsed=3.1s
epoch 08/50 mean_loss=0.6210 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.4893 lr=0.0001 elapsed=2.9s
epoch 10/50 mean_loss=0.4401 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.3757 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.2836 lr=0.0001 elapsed=3.1s
epoch 13/50 mean_loss=0.2332 lr=0.0001 elapsed=3.1s
epoch 14/50 mean_loss=0.1807 lr=0.0001 elapsed=3.1s
epoch 15/50 mean_loss=0.1782 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.1726 lr=0.0001 elapsed=3.1s
epoch 17/50 mean_loss=0.1404 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.1014 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.1135 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.1061 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.0820 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.1003 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0750 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.0829 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0740 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.0570 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0353 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.0343 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.0267 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.0404 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.0608 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.0713 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.0622 lr=0.0001 elapsed=2.9s
epoch 34/50 mean_loss=0.0528 lr=0.0001 elapsed=2.8s
epoch 35/50 mean_loss=0.0535 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.0696 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.0578 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.0423 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.0602 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.0572 lr=0.0001 elapsed=2.8s
epoch 41/50 mean_loss=0.0818 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.0643 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.0489 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.0425 lr=0.0001 elapsed=2.9s
epoch 45/50 mean_loss=0.0281 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.0275 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.0191 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.0345 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.0409 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.0394 lr=0.0001 elapsed=2.9s
