run: seed=2026 fold=2 variant=mask label=Hard Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4480 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.2962 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2057 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1520 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0550 lr=0.0001 elapsed=3.6s
epoch 06/50 mean_loss=0.9951 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.8957 lr=0.0001 elapsed=3.6s
epoch 08/50 mean_loss=0.7810 lr=0.0001 elapsed=3.6s
epoch 09/50 mean_loss=0.7317 lr=0.0001 elapsed=3.7s
epoch 10/50 mean_loss=0.6680 lr=0.0001 elapsed=3.8s
epoch 11/50 mean_loss=0.5360 lr=0.0001 elapsed=3.7s
epoch 12/50 mean_loss=0.4770 lr=0.0001 elapsed=3.7s
epoch 13/50 mean_loss=0.3953 lr=0.0001 elapsed=3.7s
epoch 14/50 mean_loss=0.3400 lr=0.0001 elapsed=3.7s
epoch 15/50 mean_loss=0.2585 lr=0.0001 elapsed=3.7s
epoch 16/50 mean_loss=0.2462 lr=0.0001 elapsed=3.8s
epoch 17/50 mean_loss=0.1886 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.1580 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.1573 lr=0.0001 elapsed=3.6s
epoch 20/50 mean_loss=0.1242 lr=0.0001 elapsed=3.7s
epoch 21/50 mean_loss=0.1060 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.0894 lr=0.0001 elapsed=3.6s
epoch 23/50 mean_loss=0.0805 lr=0.0001 elapsed=3.6s
epoch 24/50 mean_loss=0.1175 lr=0.0001 elapsed=3.6s
epoch 25/50 mean_loss=0.0981 lr=0.0001 elapsed=3.6s
epoch 26/50 mean_loss=0.0942 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0818 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0830 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.0727 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.0731 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0599 lr=0.0001 elapsed=3.6s
epoch 32/50 mean_loss=0.0656 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0706 lr=0.0001 elapsed=3.7s
epoch 34/50 mean_loss=0.0786 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0605 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0521 lr=0.0001 elapsed=3.6s
epoch 37/50 mean_loss=0.0568 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0760 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0576 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0703 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0785 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0416 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0475 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0258 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0417 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0758 lr=0.0001 elapsed=3.6s
epoch 47/50 mean_loss=0.0773 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.0649 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0441 lr=0.0001 elapsed=3.4s
epoch 50/50 mean_loss=0.0422 lr=0.0001 elapsed=3.5s
