channel=MB fold=4 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False
epoch=001 loss=0.6482 acc=0.6223 sec=3.0
epoch=002 loss=0.5840 acc=0.7026 sec=2.9
epoch=003 loss=0.5038 acc=0.7729 sec=2.7
epoch=004 loss=0.4093 acc=0.8130 sec=2.9
epoch=005 loss=0.3658 acc=0.8344 sec=2.8
epoch=006 loss=0.2650 acc=0.8946 sec=2.8
epoch=007 loss=0.2259 acc=0.9122 sec=2.8
epoch=008 loss=0.1986 acc=0.9134 sec=2.7
epoch=009 loss=0.1787 acc=0.9310 sec=2.8
epoch=010 loss=0.1216 acc=0.9573 sec=2.8
epoch=011 loss=0.1188 acc=0.9598 sec=2.8
epoch=012 loss=0.1103 acc=0.9636 sec=2.9
epoch=013 loss=0.1281 acc=0.9523 sec=2.9
epoch=014 loss=0.0900 acc=0.9674 sec=2.7
epoch=015 loss=0.0732 acc=0.9737 sec=2.8
epoch=016 loss=0.0588 acc=0.9737 sec=2.7
epoch=017 loss=0.0551 acc=0.9837 sec=2.8
epoch=018 loss=0.0688 acc=0.9799 sec=2.8
epoch=019 loss=0.0542 acc=0.9799 sec=2.8
epoch=020 loss=0.0357 acc=0.9912 sec=2.7
epoch=021 loss=0.0312 acc=0.9912 sec=2.8
epoch=022 loss=0.0557 acc=0.9837 sec=2.9
epoch=023 loss=0.0399 acc=0.9824 sec=2.8
epoch=024 loss=0.0267 acc=0.9925 sec=2.8
epoch=025 loss=0.0364 acc=0.9824 sec=2.8
epoch=026 loss=0.0416 acc=0.9824 sec=2.8
epoch=027 loss=0.0350 acc=0.9862 sec=2.9
epoch=028 loss=0.0413 acc=0.9875 sec=2.9
epoch=029 loss=0.0364 acc=0.9875 sec=2.8
epoch=030 loss=0.0315 acc=0.9887 sec=2.9
epoch=031 loss=0.0168 acc=0.9937 sec=2.9
epoch=032 loss=0.0327 acc=0.9912 sec=2.9
epoch=033 loss=0.0286 acc=0.9912 sec=2.8
epoch=034 loss=0.0576 acc=0.9824 sec=2.7
epoch=035 loss=0.0357 acc=0.9925 sec=2.8
epoch=036 loss=0.0110 acc=0.9987 sec=2.8
epoch=037 loss=0.0179 acc=0.9962 sec=2.7
epoch=038 loss=0.0119 acc=0.9962 sec=2.8
epoch=039 loss=0.0192 acc=0.9962 sec=2.8
epoch=040 loss=0.0098 acc=0.9987 sec=2.8
epoch=041 loss=0.0154 acc=0.9962 sec=2.8
epoch=042 loss=0.0230 acc=0.9950 sec=2.9
epoch=043 loss=0.0375 acc=0.9887 sec=2.8
epoch=044 loss=0.0371 acc=0.9900 sec=2.8
epoch=045 loss=0.0292 acc=0.9912 sec=2.8
epoch=046 loss=0.0445 acc=0.9862 sec=2.8
epoch=047 loss=0.0316 acc=0.9900 sec=2.8
epoch=048 loss=0.0251 acc=0.9925 sec=2.9
epoch=049 loss=0.0193 acc=0.9950 sec=2.7
epoch=050 loss=0.0095 acc=0.9975 sec=2.8
