scheme=M+MR fold=2 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4660 acc=0.3149 sec=3.6
epoch=002 loss=1.2890 acc=0.4128 sec=3.3
epoch=003 loss=1.1627 acc=0.4881 sec=3.5
epoch=004 loss=1.0571 acc=0.5395 sec=3.5
epoch=005 loss=0.9330 acc=0.5985 sec=3.4
epoch=006 loss=0.8207 acc=0.6775 sec=3.4
epoch=007 loss=0.7173 acc=0.7139 sec=3.5
epoch=008 loss=0.5851 acc=0.7654 sec=3.5
epoch=009 loss=0.5343 acc=0.7930 sec=3.4
epoch=010 loss=0.4299 acc=0.8457 sec=3.2
epoch=011 loss=0.3668 acc=0.8645 sec=3.2
epoch=012 loss=0.3477 acc=0.8833 sec=3.2
epoch=013 loss=0.2833 acc=0.9109 sec=3.2
epoch=014 loss=0.2134 acc=0.9360 sec=3.4
epoch=015 loss=0.1818 acc=0.9410 sec=3.2
epoch=016 loss=0.1840 acc=0.9435 sec=3.3
epoch=017 loss=0.1706 acc=0.9423 sec=3.2
epoch=018 loss=0.1396 acc=0.9536 sec=3.4
epoch=019 loss=0.1546 acc=0.9498 sec=3.2
epoch=020 loss=0.0960 acc=0.9762 sec=3.2
epoch=021 loss=0.0809 acc=0.9849 sec=3.2
epoch=022 loss=0.0563 acc=0.9925 sec=3.3
epoch=023 loss=0.0572 acc=0.9812 sec=3.4
epoch=024 loss=0.0558 acc=0.9837 sec=3.2
epoch=025 loss=0.0590 acc=0.9862 sec=3.3
epoch=026 loss=0.0839 acc=0.9737 sec=3.3
epoch=027 loss=0.0446 acc=0.9937 sec=3.3
epoch=028 loss=0.0540 acc=0.9837 sec=3.3
epoch=029 loss=0.0496 acc=0.9887 sec=3.2
epoch=030 loss=0.0429 acc=0.9824 sec=3.2
epoch=031 loss=0.0377 acc=0.9900 sec=3.4
epoch=032 loss=0.0405 acc=0.9887 sec=3.4
epoch=033 loss=0.0368 acc=0.9875 sec=3.5
epoch=034 loss=0.0220 acc=0.9962 sec=3.5
epoch=035 loss=0.0247 acc=0.9962 sec=3.4
epoch=036 loss=0.0346 acc=0.9925 sec=3.4
epoch=037 loss=0.0334 acc=0.9862 sec=3.4
epoch=038 loss=0.0309 acc=0.9925 sec=3.3
epoch=039 loss=0.0510 acc=0.9862 sec=3.3
epoch=040 loss=0.0473 acc=0.9812 sec=3.3
epoch=041 loss=0.0868 acc=0.9699 sec=3.2
epoch=042 loss=0.0803 acc=0.9824 sec=3.2
epoch=043 loss=0.0480 acc=0.9862 sec=3.2
epoch=044 loss=0.0381 acc=0.9875 sec=3.3
epoch=045 loss=0.0468 acc=0.9862 sec=3.2
epoch=046 loss=0.0460 acc=0.9862 sec=3.3
epoch=047 loss=0.0519 acc=0.9862 sec=3.3
epoch=048 loss=0.0318 acc=0.9925 sec=3.2
epoch=049 loss=0.0460 acc=0.9862 sec=3.2
epoch=050 loss=0.0487 acc=0.9849 sec=3.3
