run: seed=3407 fold=5 variant=background label=Hard Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4509 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.2983 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.1749 lr=0.0001 elapsed=3.6s
epoch 04/50 mean_loss=1.0402 lr=0.0001 elapsed=3.6s
epoch 05/50 mean_loss=0.9403 lr=0.0001 elapsed=3.7s
epoch 06/50 mean_loss=0.8381 lr=0.0001 elapsed=3.7s
epoch 07/50 mean_loss=0.7123 lr=0.0001 elapsed=3.6s
epoch 08/50 mean_loss=0.6124 lr=0.0001 elapsed=3.6s
epoch 09/50 mean_loss=0.4897 lr=0.0001 elapsed=3.6s
epoch 10/50 mean_loss=0.4071 lr=0.0001 elapsed=3.6s
epoch 11/50 mean_loss=0.3980 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.2669 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.2418 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2479 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.1995 lr=0.0001 elapsed=3.6s
epoch 16/50 mean_loss=0.1656 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.1479 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1442 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.1397 lr=0.0001 elapsed=3.6s
epoch 20/50 mean_loss=0.1152 lr=0.0001 elapsed=3.6s
epoch 21/50 mean_loss=0.1102 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.0855 lr=0.0001 elapsed=3.7s
epoch 23/50 mean_loss=0.0946 lr=0.0001 elapsed=3.6s
epoch 24/50 mean_loss=0.0728 lr=0.0001 elapsed=3.6s
epoch 25/50 mean_loss=0.0527 lr=0.0001 elapsed=3.6s
epoch 26/50 mean_loss=0.0542 lr=0.0001 elapsed=3.6s
epoch 27/50 mean_loss=0.0451 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0538 lr=0.0001 elapsed=3.6s
epoch 29/50 mean_loss=0.0490 lr=0.0001 elapsed=3.6s
epoch 30/50 mean_loss=0.0848 lr=0.0001 elapsed=3.6s
epoch 31/50 mean_loss=0.0618 lr=0.0001 elapsed=3.6s
epoch 32/50 mean_loss=0.0444 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0612 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0803 lr=0.0001 elapsed=3.6s
epoch 35/50 mean_loss=0.0559 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0496 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0408 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0315 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0233 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0406 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0490 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0424 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0520 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0546 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0481 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0421 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.0370 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.0218 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0376 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.0548 lr=0.0001 elapsed=3.6s
