scheme=MB+MR fold=4 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4750 acc=0.3149 sec=3.6
epoch=002 loss=1.3018 acc=0.3977 sec=3.5
epoch=003 loss=1.1633 acc=0.5107 sec=3.3
epoch=004 loss=1.0465 acc=0.5583 sec=3.3
epoch=005 loss=0.9452 acc=0.6148 sec=3.3
epoch=006 loss=0.8160 acc=0.6826 sec=3.3
epoch=007 loss=0.7052 acc=0.7265 sec=3.4
epoch=008 loss=0.6282 acc=0.7541 sec=3.2
epoch=009 loss=0.5420 acc=0.7905 sec=3.1
epoch=010 loss=0.4828 acc=0.8130 sec=3.1
epoch=011 loss=0.4142 acc=0.8532 sec=3.1
epoch=012 loss=0.3254 acc=0.8846 sec=3.2
epoch=013 loss=0.2463 acc=0.9021 sec=3.1
epoch=014 loss=0.2403 acc=0.9197 sec=3.2
epoch=015 loss=0.1916 acc=0.9410 sec=3.2
epoch=016 loss=0.1347 acc=0.9536 sec=3.3
epoch=017 loss=0.1538 acc=0.9511 sec=3.3
epoch=018 loss=0.1543 acc=0.9486 sec=3.2
epoch=019 loss=0.1222 acc=0.9711 sec=3.1
epoch=020 loss=0.1396 acc=0.9649 sec=3.1
epoch=021 loss=0.1138 acc=0.9636 sec=3.2
epoch=022 loss=0.1265 acc=0.9624 sec=3.1
epoch=023 loss=0.0999 acc=0.9661 sec=3.1
epoch=024 loss=0.0928 acc=0.9711 sec=3.1
epoch=025 loss=0.0957 acc=0.9737 sec=3.2
epoch=026 loss=0.0951 acc=0.9699 sec=3.2
epoch=027 loss=0.0909 acc=0.9699 sec=3.2
epoch=028 loss=0.1058 acc=0.9724 sec=3.1
epoch=029 loss=0.0698 acc=0.9824 sec=3.1
epoch=030 loss=0.0756 acc=0.9774 sec=3.2
epoch=031 loss=0.0744 acc=0.9774 sec=3.4
epoch=032 loss=0.0622 acc=0.9862 sec=3.3
epoch=033 loss=0.0485 acc=0.9849 sec=3.3
epoch=034 loss=0.0259 acc=0.9925 sec=3.3
epoch=035 loss=0.0236 acc=0.9950 sec=3.3
epoch=036 loss=0.0250 acc=0.9937 sec=3.2
epoch=037 loss=0.0304 acc=0.9925 sec=3.1
epoch=038 loss=0.0226 acc=0.9975 sec=3.0
epoch=039 loss=0.0423 acc=0.9849 sec=3.0
epoch=040 loss=0.0259 acc=0.9925 sec=3.1
epoch=041 loss=0.0348 acc=0.9875 sec=3.2
epoch=042 loss=0.0312 acc=0.9925 sec=3.0
epoch=043 loss=0.0203 acc=0.9925 sec=3.0
epoch=044 loss=0.0136 acc=0.9950 sec=3.0
epoch=045 loss=0.0214 acc=0.9912 sec=3.1
epoch=046 loss=0.0236 acc=0.9950 sec=3.2
epoch=047 loss=0.0429 acc=0.9849 sec=3.1
epoch=048 loss=0.0489 acc=0.9812 sec=3.1
epoch=049 loss=0.0977 acc=0.9598 sec=3.1
epoch=050 loss=0.0628 acc=0.9724 sec=3.2
