run: seed=3407 fold=2 variant=background label=Hard Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4655 lr=0.0001 elapsed=3.4s
epoch 02/50 mean_loss=1.3017 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.1793 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.0577 lr=0.0001 elapsed=3.6s
epoch 05/50 mean_loss=0.9379 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.8396 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=0.6792 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.5836 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.4926 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.4501 lr=0.0001 elapsed=3.4s
epoch 11/50 mean_loss=0.3850 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.2860 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.2562 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2041 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.1943 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.1714 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.1558 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1174 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.1237 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.1178 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.0942 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.0696 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.0730 lr=0.0001 elapsed=3.6s
epoch 24/50 mean_loss=0.0717 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0583 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0857 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0533 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0538 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.0599 lr=0.0001 elapsed=3.4s
epoch 30/50 mean_loss=0.0473 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0381 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0388 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0491 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0412 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0472 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0331 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0308 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0344 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0607 lr=0.0001 elapsed=3.6s
epoch 40/50 mean_loss=0.0383 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0422 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0348 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0551 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0399 lr=0.0001 elapsed=3.8s
epoch 45/50 mean_loss=0.0512 lr=0.0001 elapsed=3.7s
epoch 46/50 mean_loss=0.0461 lr=0.0001 elapsed=3.8s
epoch 47/50 mean_loss=0.0380 lr=0.0001 elapsed=3.8s
epoch 48/50 mean_loss=0.0322 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0374 lr=0.0001 elapsed=3.8s
epoch 50/50 mean_loss=0.0506 lr=0.0001 elapsed=3.5s
