scheme=MUV (Soft) fold=1 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4990 acc=0.3178 sec=2.7
epoch=002 loss=1.3810 acc=0.3882 sec=2.5
epoch=003 loss=1.3110 acc=0.4698 sec=2.4
epoch=004 loss=1.2228 acc=0.5239 sec=2.5
epoch=005 loss=1.1552 acc=0.5477 sec=2.4
epoch=006 loss=1.0626 acc=0.6520 sec=2.4
epoch=007 loss=0.9851 acc=0.6884 sec=2.3
epoch=008 loss=0.8999 acc=0.7688 sec=2.4
epoch=009 loss=0.8595 acc=0.7902 sec=2.3
epoch=010 loss=0.8107 acc=0.8216 sec=2.3
epoch=011 loss=0.8003 acc=0.8266 sec=2.3
epoch=012 loss=0.7503 acc=0.8719 sec=2.4
epoch=013 loss=0.7126 acc=0.9045 sec=2.4
epoch=014 loss=0.6939 acc=0.9183 sec=2.4
epoch=015 loss=0.6854 acc=0.9259 sec=2.4
epoch=016 loss=0.6639 acc=0.9372 sec=2.4
epoch=017 loss=0.6416 acc=0.9686 sec=2.4
epoch=018 loss=0.6289 acc=0.9799 sec=2.4
epoch=019 loss=0.6254 acc=0.9749 sec=2.4
epoch=020 loss=0.6266 acc=0.9698 sec=2.3
epoch=021 loss=0.6194 acc=0.9812 sec=2.3
epoch=022 loss=0.6180 acc=0.9774 sec=2.4
epoch=023 loss=0.6104 acc=0.9899 sec=2.4
epoch=024 loss=0.6134 acc=0.9899 sec=2.4
epoch=025 loss=0.5963 acc=0.9899 sec=2.4
epoch=026 loss=0.5911 acc=0.9950 sec=2.3
epoch=027 loss=0.5881 acc=0.9962 sec=2.3
epoch=028 loss=0.5866 acc=0.9950 sec=2.3
epoch=029 loss=0.5881 acc=0.9962 sec=2.4
epoch=030 loss=0.5878 acc=0.9937 sec=2.3
epoch=031 loss=0.5877 acc=0.9962 sec=2.3
epoch=032 loss=0.5839 acc=0.9962 sec=2.4
epoch=033 loss=0.5824 acc=0.9987 sec=2.3
epoch=034 loss=0.5825 acc=0.9962 sec=2.3
epoch=035 loss=0.5798 acc=0.9987 sec=2.4
epoch=036 loss=0.5771 acc=0.9987 sec=2.4
epoch=037 loss=0.5766 acc=0.9987 sec=2.4
epoch=038 loss=0.5775 acc=0.9987 sec=2.4
epoch=039 loss=0.5769 acc=0.9987 sec=2.5
epoch=040 loss=0.5801 acc=0.9987 sec=2.5
epoch=041 loss=0.5763 acc=0.9950 sec=2.3
epoch=042 loss=0.5687 acc=1.0000 sec=2.4
epoch=043 loss=0.5716 acc=0.9987 sec=2.4
epoch=044 loss=0.5761 acc=0.9987 sec=2.3
epoch=045 loss=0.5786 acc=0.9975 sec=2.3
epoch=046 loss=0.5729 acc=1.0000 sec=2.3
epoch=047 loss=0.5685 acc=1.0000 sec=2.3
epoch=048 loss=0.5696 acc=1.0000 sec=2.2
epoch=049 loss=0.5670 acc=1.0000 sec=2.3
epoch=050 loss=0.5664 acc=1.0000 sec=2.4
