run: seed=3407 fold=4 variant=background label=Soft Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4554 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.3105 lr=0.0001 elapsed=3.4s
epoch 03/50 mean_loss=1.2243 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1314 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0604 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9689 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.9211 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8673 lr=0.0001 elapsed=3.6s
epoch 09/50 mean_loss=0.8045 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.7509 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.7207 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.6913 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.6965 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.6625 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.6347 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6349 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.6281 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.6221 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.6102 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6108 lr=0.0001 elapsed=3.4s
epoch 21/50 mean_loss=0.6014 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.5901 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.5915 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.5834 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5939 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5823 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5820 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5773 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5762 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5801 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5776 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5792 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5680 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5673 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5682 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5670 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5691 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5697 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5657 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5699 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.5723 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5630 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5609 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5657 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5659 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5550 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5575 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5559 lr=0.0001 elapsed=3.6s
epoch 49/50 mean_loss=0.5542 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5545 lr=0.0001 elapsed=3.5s
