run: seed=42 fold=2 variant=mask label=Hard Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4435 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.2966 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2320 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1767 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.1056 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=1.0147 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.8977 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8142 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.7574 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.6001 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.5568 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.4921 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.5052 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.3684 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.2903 lr=0.0001 elapsed=3.4s
epoch 16/50 mean_loss=0.2105 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.1671 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1384 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.1390 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.1314 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.0967 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.1197 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.1469 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.0999 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0755 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0933 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0868 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0847 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.0776 lr=0.0001 elapsed=3.6s
epoch 30/50 mean_loss=0.0662 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0557 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0694 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0647 lr=0.0001 elapsed=3.4s
epoch 34/50 mean_loss=0.0860 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0558 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0423 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0644 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0614 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0637 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0498 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0369 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0400 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0460 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0313 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0448 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0346 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.0245 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.0309 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0409 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.0616 lr=0.0001 elapsed=3.5s
