run: seed=42 fold=4 variant=mask label=Hard Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4480 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3061 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.1911 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1004 lr=0.0001 elapsed=3.4s
epoch 05/50 mean_loss=1.0511 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9459 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.8067 lr=0.0001 elapsed=3.4s
epoch 08/50 mean_loss=0.7539 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.6710 lr=0.0001 elapsed=3.4s
epoch 10/50 mean_loss=0.6012 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.5420 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.4353 lr=0.0001 elapsed=3.4s
epoch 13/50 mean_loss=0.3733 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2744 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.2599 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.2129 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.1459 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1406 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.1352 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.1466 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.1258 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.1522 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.1335 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.1136 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0981 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0711 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0591 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0485 lr=0.0001 elapsed=3.4s
epoch 29/50 mean_loss=0.0752 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.0625 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0545 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0335 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0356 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0209 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0332 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0434 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0366 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0316 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0334 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0419 lr=0.0001 elapsed=3.6s
epoch 41/50 mean_loss=0.0418 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0469 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0578 lr=0.0001 elapsed=3.6s
epoch 44/50 mean_loss=0.0604 lr=0.0001 elapsed=3.6s
epoch 45/50 mean_loss=0.0652 lr=0.0001 elapsed=3.6s
epoch 46/50 mean_loss=0.0475 lr=0.0001 elapsed=3.7s
epoch 47/50 mean_loss=0.0546 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.0784 lr=0.0001 elapsed=3.6s
epoch 49/50 mean_loss=0.0640 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.0632 lr=0.0001 elapsed=3.5s
