scheme=MB (Soft) fold=3 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4897 acc=0.2923 sec=2.6
epoch=002 loss=1.3912 acc=0.3538 sec=2.3
epoch=003 loss=1.3106 acc=0.4517 sec=2.3
epoch=004 loss=1.2294 acc=0.4969 sec=2.4
epoch=005 loss=1.1622 acc=0.5734 sec=2.3
epoch=006 loss=1.0618 acc=0.6336 sec=2.4
epoch=007 loss=0.9959 acc=0.6813 sec=2.4
epoch=008 loss=0.9519 acc=0.7164 sec=2.3
epoch=009 loss=0.8847 acc=0.7716 sec=2.4
epoch=010 loss=0.8272 acc=0.8118 sec=2.4
epoch=011 loss=0.7795 acc=0.8369 sec=2.3
epoch=012 loss=0.7437 acc=0.8733 sec=2.4
epoch=013 loss=0.7619 acc=0.8871 sec=2.5
epoch=014 loss=0.7039 acc=0.9197 sec=2.4
epoch=015 loss=0.6813 acc=0.9335 sec=2.4
epoch=016 loss=0.6567 acc=0.9498 sec=2.4
epoch=017 loss=0.6659 acc=0.9435 sec=2.4
epoch=018 loss=0.6382 acc=0.9624 sec=2.3
epoch=019 loss=0.6372 acc=0.9611 sec=2.3
epoch=020 loss=0.6227 acc=0.9724 sec=2.4
epoch=021 loss=0.6273 acc=0.9711 sec=2.3
epoch=022 loss=0.6087 acc=0.9912 sec=2.5
epoch=023 loss=0.6012 acc=0.9849 sec=2.2
epoch=024 loss=0.6080 acc=0.9799 sec=2.3
epoch=025 loss=0.5936 acc=0.9950 sec=2.4
epoch=026 loss=0.6061 acc=0.9774 sec=2.4
epoch=027 loss=0.5964 acc=0.9950 sec=2.3
epoch=028 loss=0.5833 acc=0.9937 sec=2.3
epoch=029 loss=0.5907 acc=0.9912 sec=2.3
epoch=030 loss=0.5802 acc=0.9962 sec=2.4
epoch=031 loss=0.5782 acc=0.9950 sec=2.5
epoch=032 loss=0.5818 acc=0.9987 sec=2.3
epoch=033 loss=0.5772 acc=0.9987 sec=2.3
epoch=034 loss=0.5754 acc=0.9962 sec=2.3
epoch=035 loss=0.5724 acc=1.0000 sec=2.4
epoch=036 loss=0.5747 acc=0.9987 sec=2.4
epoch=037 loss=0.5692 acc=0.9987 sec=2.4
epoch=038 loss=0.5724 acc=0.9987 sec=2.5
epoch=039 loss=0.5687 acc=0.9975 sec=2.5
epoch=040 loss=0.5679 acc=0.9975 sec=2.3
epoch=041 loss=0.5664 acc=0.9975 sec=2.3
epoch=042 loss=0.5688 acc=0.9962 sec=2.4
epoch=043 loss=0.5640 acc=0.9975 sec=2.3
epoch=044 loss=0.5600 acc=1.0000 sec=2.3
epoch=045 loss=0.5590 acc=0.9987 sec=2.3
epoch=046 loss=0.5632 acc=0.9962 sec=2.4
epoch=047 loss=0.5598 acc=0.9975 sec=2.4
epoch=048 loss=0.5613 acc=1.0000 sec=2.4
epoch=049 loss=0.5612 acc=1.0000 sec=2.3
epoch=050 loss=0.5551 acc=1.0000 sec=2.4
