step,combination,modalities,input_channels,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,accuracy,macro_f1,mae,sensitivity,specificity,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,confusion_matrix
step_09_N,M+MR,M+MR,6,1,2026,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.4752475247524752,0.36457161531053156,0.6287128712871287,0.4,0.0,0.0,0.0,0.0,0.4166666666666667,0.4,0.4081632653061225,0.3448275862068966,0.2222222222222222,0.27027027027027023,0.4431818181818182,0.5909090909090909,0.5064935064935066,0.6379310344827587,0.6379310344827587,0.6379310344827587,"[[0, 6, 1, 1, 0], [2, 10, 7, 6, 0], [0, 6, 10, 27, 2], [1, 0, 7, 39, 19], [0, 2, 4, 15, 37]]"
step_09_N,M+MR,M+MR,6,2,2026,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.475,0.3974786685372783,0.64,0.72,0.0,0.0,0.0,0.0,0.4864864864864865,0.72,0.5806451612903226,0.39622641509433965,0.4666666666666667,0.4285714285714286,0.4155844155844156,0.49230769230769234,0.4507042253521127,0.7272727272727273,0.41379310344827586,0.5274725274725275,"[[0, 5, 0, 2, 0], [0, 18, 3, 4, 0], [0, 9, 21, 14, 1], [0, 5, 20, 32, 8], [0, 0, 9, 25, 24]]"
step_09_N,M+MR,M+MR,6,3,2026,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.45226130653266333,0.3679019489652401,0.7839195979899497,0.52,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.4117647058823529,0.3111111111111111,0.35443037974683544,0.4918032786885246,0.46153846153846156,0.4761904761904762,0.4230769230769231,0.5789473684210527,0.4888888888888889,"[[0, 4, 1, 0, 2], [0, 13, 4, 1, 7], [1, 4, 14, 14, 12], [0, 4, 7, 30, 24], [0, 0, 8, 16, 33]]"
step_09_N,M+MR,M+MR,6,4,2026,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.41414141414141414,0.3316714633984791,0.702020202020202,0.3333333333333333,0.0,0.0,0.0,0.0,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.30434782608695654,0.4666666666666667,0.3684210526315789,0.42592592592592593,0.35384615384615387,0.38655462184873957,0.5882352941176471,0.5263157894736842,0.5555555555555555,"[[0, 4, 1, 2, 0], [1, 8, 14, 1, 0], [1, 8, 21, 13, 2], [0, 0, 23, 23, 19], [0, 2, 10, 15, 30]]"
step_09_N,M+MR,M+MR,6,5,2026,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.47715736040609136,0.4533829443112114,0.6446700507614214,0.5416666666666666,0.2857142857142857,0.4,0.2857142857142857,0.3333333333333333,0.52,0.5416666666666666,0.5306122448979592,0.3584905660377358,0.4318181818181818,0.39175257731958757,0.4897959183673469,0.36923076923076925,0.4210526315789474,0.5538461538461539,0.631578947368421,0.5901639344262295,"[[2, 3, 2, 0, 0], [2, 13, 9, 0, 0], [1, 4, 19, 12, 8], [0, 3, 17, 24, 21], [0, 2, 6, 13, 36]]"
step_09_N,M+MB,M+MB,6,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.47029702970297027,0.37232000875700305,0.6683168316831684,0.4,0.0,0.0,0.0,0.0,0.43478260869565216,0.4,0.41666666666666663,0.36,0.4,0.3789473684210526,0.49206349206349204,0.4696969696969697,0.48062015503875966,0.5538461538461539,0.6206896551724138,0.5853658536585366,"[[0, 3, 5, 0, 0], [1, 10, 10, 3, 1], [0, 6, 18, 14, 7], [0, 1, 13, 31, 21], [0, 3, 4, 15, 36]]"
step_09_N,M+MB,M+MB,6,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.485,0.38444799468609,0.625,0.44,0.0,0.0,0.0,0.0,0.4583333333333333,0.44,0.4489795918367347,0.4857142857142857,0.37777777777777777,0.425,0.4536082474226804,0.676923076923077,0.54320987654321,0.6097560975609756,0.43103448275862066,0.5050505050505051,"[[0, 4, 2, 1, 0], [3, 11, 7, 3, 1], [0, 4, 17, 19, 5], [0, 4, 7, 44, 10], [0, 1, 2, 30, 25]]"
step_09_N,M+MB,M+MB,6,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.49748743718592964,0.38603964525606893,0.6381909547738693,0.32,0.0,0.0,0.0,0.0,0.47058823529411764,0.32,0.38095238095238104,0.4375,0.4666666666666667,0.45161290322580644,0.5116279069767442,0.676923076923077,0.5827814569536425,0.5909090909090909,0.45614035087719296,0.5148514851485149,"[[0, 4, 1, 2, 0], [2, 8, 12, 1, 2], [0, 4, 21, 15, 5], [2, 1, 7, 44, 11], [0, 0, 7, 24, 26]]"
step_09_N,M+MB,M+MB,6,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.4797979797979798,0.36781521391419136,0.6464646464646465,0.375,0.0,0.0,0.0,0.0,0.36,0.375,0.3673469387755102,0.34210526315789475,0.28888888888888886,0.3132530120481927,0.5,0.5846153846153846,0.5390070921985816,0.625,0.6140350877192983,0.6194690265486725,"[[0, 3, 1, 2, 1], [1, 9, 12, 2, 0], [2, 9, 13, 15, 6], [0, 4, 9, 38, 14], [0, 0, 3, 19, 35]]"
step_09_N,M+MB,M+MB,6,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.4416243654822335,0.36624355062413316,0.7055837563451777,0.5416666666666666,0.0,0.0,0.0,0.0,0.4642857142857143,0.5416666666666666,0.5,0.3220338983050847,0.4318181818181818,0.36893203883495146,0.4666666666666667,0.4307692307692308,0.44800000000000006,0.5625,0.47368421052631576,0.5142857142857142,"[[0, 2, 5, 0, 0], [2, 13, 7, 1, 1], [0, 8, 19, 12, 5], [0, 2, 20, 28, 15], [0, 3, 8, 19, 27]]"
step_09_N,M+MB,M+MB,6,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.504950495049505,0.4013006740247843,0.6138613861386139,0.44,0.0,0.0,0.0,0.0,0.4230769230769231,0.44,0.4313725490196078,0.4318181818181818,0.4222222222222222,0.4269662921348315,0.5223880597014925,0.5303030303030303,0.5263157894736842,0.6065573770491803,0.6379310344827587,0.6218487394957983,"[[0, 5, 2, 1, 0], [2, 11, 10, 2, 0], [1, 6, 19, 15, 4], [0, 2, 9, 35, 20], [1, 2, 4, 14, 37]]"
step_09_N,M+MB,M+MB,6,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.505,0.42427205634254656,0.61,0.64,0.0,0.0,0.0,0.0,0.5714285714285714,0.64,0.6037735849056605,0.4444444444444444,0.6222222222222222,0.5185185185185185,0.4444444444444444,0.49230769230769234,0.46715328467153283,0.6944444444444444,0.43103448275862066,0.5319148936170212,"[[0, 3, 3, 1, 0], [1, 16, 6, 2, 0], [0, 3, 28, 12, 2], [0, 5, 19, 32, 9], [0, 1, 7, 25, 25]]"
step_09_N,M+MB,M+MB,6,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.5326633165829145,0.4335911343243605,0.6080402010050251,0.52,0.0,0.0,0.0,0.0,0.5652173913043478,0.52,0.5416666666666667,0.47058823529411764,0.5333333333333333,0.5,0.5606060606060606,0.5692307692307692,0.564885496183206,0.5614035087719298,0.5614035087719298,0.5614035087719298,"[[0, 5, 1, 0, 1], [1, 13, 6, 2, 3], [1, 4, 24, 10, 6], [0, 1, 12, 37, 15], [0, 0, 8, 17, 32]]"
step_09_N,M+MB,M+MB,6,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.4797979797979798,0.36890889696754203,0.6414141414141414,0.3333333333333333,0.0,0.0,0.0,0.0,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.3902439024390244,0.35555555555555557,0.37209302325581395,0.47435897435897434,0.5692307692307692,0.5174825174825175,0.6181818181818182,0.5964912280701754,0.607142857142857,"[[0, 3, 1, 2, 1], [1, 8, 11, 4, 0], [1, 8, 16, 15, 5], [0, 3, 10, 37, 15], [0, 0, 3, 20, 34]]"
step_09_N,M+MB,M+MB,6,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.48223350253807107,0.3818064795370385,0.6598984771573604,0.5,0.0,0.0,0.0,0.0,0.41379310344827586,0.5,0.4528301886792453,0.3888888888888889,0.3181818181818182,0.35000000000000003,0.5,0.6,0.5454545454545454,0.6,0.5263157894736842,0.5607476635514018,"[[0, 4, 3, 0, 0], [2, 12, 7, 2, 1], [2, 6, 14, 18, 4], [0, 2, 9, 39, 15], [0, 5, 3, 19, 30]]"
step_09_N,M+MB,M+MB,6,1,2026,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.48514851485148514,0.4112658150437082,0.6683168316831684,0.4,0.125,0.14285714285714285,0.125,0.13333333333333333,0.5263157894736842,0.4,0.45454545454545453,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.4666666666666667,0.5303030303030303,0.49645390070921985,0.5692307692307692,0.6379310344827587,0.6016260162601627,"[[1, 3, 2, 1, 1], [2, 10, 9, 3, 1], [0, 5, 15, 21, 4], [1, 0, 8, 35, 22], [3, 1, 2, 15, 37]]"
step_09_N,M+MB,M+MB,6,2,2026,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.495,0.4123686486991304,0.615,0.68,0.0,0.0,0.0,0.0,0.5151515151515151,0.68,0.5862068965517241,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4342105263157895,0.5076923076923077,0.46808510638297873,0.6444444444444445,0.5,0.5631067961165049,"[[0, 4, 2, 1, 0], [1, 17, 4, 3, 0], [0, 6, 20, 13, 6], [0, 6, 16, 33, 10], [0, 0, 3, 26, 29]]"
step_09_N,M+MB,M+MB,6,3,2026,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.48743718592964824,0.40234340868192897,0.7085427135678392,0.52,0.0,0.0,0.0,0.0,0.5909090909090909,0.52,0.5531914893617023,0.46511627906976744,0.4444444444444444,0.4545454545454546,0.509090909090909,0.4307692307692308,0.4666666666666667,0.4675324675324675,0.631578947368421,0.5373134328358209,"[[0, 4, 0, 2, 1], [1, 13, 3, 4, 4], [1, 5, 20, 10, 9], [0, 0, 10, 28, 27], [0, 0, 10, 11, 36]]"
step_09_N,M+MB,M+MB,6,4,2026,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.5,0.43824717089200205,0.6161616161616161,0.5,0.14285714285714285,0.25,0.14285714285714285,0.18181818181818182,0.4444444444444444,0.5,0.47058823529411764,0.38461538461538464,0.4444444444444444,0.4123711340206186,0.5,0.5076923076923077,0.5038167938931297,0.673469387755102,0.5789473684210527,0.6226415094339622,"[[1, 3, 1, 0, 2], [1, 12, 8, 3, 0], [2, 9, 20, 12, 2], [0, 3, 17, 33, 12], [0, 0, 6, 18, 33]]"
step_09_N,M+MB,M+MB,6,5,2026,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.48223350253807107,0.39268545127636634,0.6548223350253807,0.4166666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.4166666666666667,0.4761904761904762,0.3472222222222222,0.5681818181818182,0.43103448275862066,0.5370370370370371,0.4461538461538462,0.48739495798319327,0.5961538461538461,0.543859649122807,0.5688073394495413,"[[0, 2, 4, 1, 0], [1, 10, 12, 0, 1], [0, 4, 25, 11, 4], [0, 1, 19, 29, 16], [0, 1, 12, 13, 31]]"
step_09_N,M+MB+MR,M+MB+MR,9,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.49504950495049505,0.45693114531099965,0.6435643564356436,0.48,0.25,0.4,0.25,0.3076923076923077,0.5217391304347826,0.48,0.4999999999999999,0.3620689655172414,0.4666666666666667,0.4077669902912621,0.5217391304347826,0.36363636363636365,0.42857142857142855,0.5857142857142857,0.7068965517241379,0.640625,"[[2, 4, 1, 1, 0], [1, 12, 9, 2, 1], [2, 4, 21, 14, 4], [0, 2, 16, 24, 24], [0, 1, 11, 5, 41]]"
step_09_N,M+MB+MR,M+MB+MR,9,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23537093,0.545,0.4435570424891268,0.57,0.68,0.0,0.0,0.0,0.0,0.4722222222222222,0.68,0.5573770491803278,0.5128205128205128,0.4444444444444444,0.47619047619047616,0.4878048780487805,0.6153846153846154,0.54421768707483,0.7619047619047619,0.5517241379310345,0.64,"[[0, 4, 1, 2, 0], [1, 17, 4, 3, 0], [0, 7, 20, 15, 3], [0, 7, 11, 40, 7], [0, 1, 3, 22, 32]]"
step_09_N,M+MB+MR,M+MB+MR,9,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23537093,0.45226130653266333,0.354240981854421,0.6984924623115578,0.32,0.0,0.0,0.0,0.0,0.4444444444444444,0.32,0.37209302325581395,0.3673469387755102,0.4,0.3829787234042553,0.4675324675324675,0.5538461538461539,0.5070422535211268,0.5283018867924528,0.49122807017543857,0.509090909090909,"[[0, 4, 2, 0, 1], [1, 8, 10, 2, 4], [0, 5, 18, 16, 6], [1, 1, 13, 36, 14], [0, 0, 6, 23, 28]]"
step_09_N,M+MB+MR,M+MB+MR,9,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23537093,0.4393939393939394,0.34737288676236044,0.702020202020202,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.3636363636363636,0.34,0.37777777777777777,0.3578947368421052,0.45,0.4153846153846154,0.43200000000000005,0.5555555555555556,0.6140350877192983,0.5833333333333335,"[[0, 3, 1, 0, 3], [3, 8, 11, 2, 0], [1, 7, 17, 15, 5], [1, 2, 15, 27, 20], [0, 0, 6, 16, 35]]"
step_09_N,M+MB+MR,M+MB+MR,9,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23537093,0.49238578680203043,0.43683899485426203,0.6294416243654822,0.5833333333333334,0.14285714285714285,0.2,0.14285714285714285,0.16666666666666666,0.56,0.5833333333333334,0.5714285714285714,0.3191489361702128,0.3409090909090909,0.32967032967032966,0.5,0.5076923076923077,0.5038167938931297,0.6296296296296297,0.5964912280701754,0.6126126126126126,"[[1, 2, 4, 0, 0], [2, 14, 6, 1, 1], [2, 6, 15, 17, 4], [0, 1, 16, 33, 15], [0, 2, 6, 15, 34]]"
step_09_N,M+MB+MR,M+MB+MR,9,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.48514851485148514,0.422577943756012,0.6089108910891089,0.48,0.125,0.5,0.125,0.2,0.5217391304347826,0.48,0.4999999999999999,0.2926829268292683,0.26666666666666666,0.27906976744186046,0.4507042253521127,0.48484848484848486,0.46715328467153283,0.6307692307692307,0.7068965517241379,0.6666666666666666,"[[1, 3, 3, 1, 0], [1, 12, 9, 3, 0], [0, 6, 12, 24, 3], [0, 2, 11, 32, 21], [0, 0, 6, 11, 41]]"
step_09_N,M+MB+MR,M+MB+MR,9,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23537093,0.53,0.48073032234787216,0.57,0.56,0.14285714285714285,0.5,0.14285714285714285,0.22222222222222224,0.6363636363636364,0.56,0.5957446808510639,0.4666666666666667,0.6222222222222222,0.5333333333333333,0.47560975609756095,0.6,0.5306122448979591,0.7058823529411765,0.41379310344827586,0.5217391304347826,"[[1, 1, 3, 2, 0], [1, 14, 8, 2, 0], [0, 4, 28, 10, 3], [0, 3, 16, 39, 7], [0, 0, 5, 29, 24]]"
step_09_N,M+MB+MR,M+MB+MR,9,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23537093,0.46733668341708545,0.37735617414698297,0.7487437185929648,0.44,0.0,0.0,0.0,0.0,0.4583333333333333,0.44,0.4489795918367347,0.3709677419354839,0.5111111111111111,0.42990654205607476,0.5714285714285714,0.4307692307692308,0.4912280701754386,0.49206349206349204,0.543859649122807,0.5166666666666667,"[[0, 4, 2, 0, 1], [0, 11, 8, 2, 4], [1, 5, 23, 7, 9], [0, 2, 17, 28, 18], [0, 2, 12, 12, 31]]"
step_09_N,M+MB+MR,M+MB+MR,9,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23537093,0.4494949494949495,0.3500429648323443,0.6565656565656566,0.3333333333333333,0.0,0.0,0.0,0.0,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.3148148148148148,0.37777777777777777,0.34343434343434337,0.47058823529411764,0.36923076923076925,0.4137931034482759,0.5970149253731343,0.7017543859649122,0.6451612903225806,"[[0, 4, 2, 0, 1], [2, 8, 12, 1, 1], [2, 8, 17, 15, 3], [0, 2, 17, 24, 22], [0, 0, 6, 11, 40]]"
step_09_N,M+MB+MR,M+MB+MR,9,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23537093,0.5076142131979695,0.43809230890558143,0.6345177664974619,0.5416666666666666,0.14285714285714285,0.2,0.14285714285714285,0.16666666666666666,0.4482758620689655,0.5416666666666666,0.49056603773584906,0.3953488372093023,0.38636363636363635,0.3908045977011494,0.5522388059701493,0.5692307692307692,0.5606060606060606,0.6037735849056604,0.5614035087719298,0.5818181818181818,"[[1, 3, 3, 0, 0], [2, 13, 7, 1, 1], [2, 7, 17, 14, 4], [0, 3, 9, 37, 16], [0, 3, 7, 15, 32]]"
step_09_N,M+MB+MR,M+MB+MR,9,1,2026,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.5,0.39593264580924703,0.6386138613861386,0.56,0.0,0.0,0.0,0.0,0.5185185185185185,0.56,0.5384615384615384,0.3333333333333333,0.26666666666666666,0.2962962962962963,0.5081967213114754,0.4696969696969697,0.4881889763779528,0.5789473684210527,0.7586206896551724,0.6567164179104478,"[[0, 6, 2, 0, 0], [0, 14, 6, 3, 2], [1, 5, 12, 21, 6], [1, 1, 9, 31, 24], [0, 1, 7, 6, 44]]"
