run: seed=2026 fold=2 variant=mask label=Soft Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4562 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.3334 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2590 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.2161 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.1261 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=1.0833 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=1.0440 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.9539 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.9063 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.8410 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.8014 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.7774 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.7420 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.7073 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.6783 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6675 lr=0.0001 elapsed=3.4s
epoch 17/50 mean_loss=0.6510 lr=0.0001 elapsed=3.4s
epoch 18/50 mean_loss=0.6332 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.6253 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6138 lr=0.0001 elapsed=3.4s
epoch 21/50 mean_loss=0.6061 lr=0.0001 elapsed=3.4s
epoch 22/50 mean_loss=0.6044 lr=0.0001 elapsed=3.4s
epoch 23/50 mean_loss=0.5935 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.6063 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5998 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5914 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5916 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5879 lr=0.0001 elapsed=3.6s
epoch 29/50 mean_loss=0.5815 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5847 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5862 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5786 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5800 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5721 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5729 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5764 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5768 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5848 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5697 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5685 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.5715 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5644 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5664 lr=0.0001 elapsed=3.4s
epoch 44/50 mean_loss=0.5659 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5703 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5637 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5672 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5625 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5603 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5641 lr=0.0001 elapsed=3.5s
