scheme=M+MB (Soft) fold=4 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4877 acc=0.3174 sec=4.2
epoch=002 loss=1.3506 acc=0.4341 sec=3.5
epoch=003 loss=1.2736 acc=0.4730 sec=3.6
epoch=004 loss=1.1732 acc=0.5496 sec=3.3
epoch=005 loss=1.1005 acc=0.6148 sec=3.3
epoch=006 loss=1.0137 acc=0.6939 sec=3.3
epoch=007 loss=0.9627 acc=0.6964 sec=3.5
epoch=008 loss=0.8640 acc=0.7829 sec=3.4
epoch=009 loss=0.8266 acc=0.8130 sec=3.3
epoch=010 loss=0.7875 acc=0.8482 sec=3.2
epoch=011 loss=0.7640 acc=0.8708 sec=3.3
epoch=012 loss=0.7426 acc=0.8908 sec=3.6
epoch=013 loss=0.7135 acc=0.8996 sec=3.3
epoch=014 loss=0.6742 acc=0.9335 sec=3.2
epoch=015 loss=0.6438 acc=0.9661 sec=3.2
epoch=016 loss=0.6345 acc=0.9699 sec=3.4
epoch=017 loss=0.6375 acc=0.9711 sec=3.3
epoch=018 loss=0.6228 acc=0.9737 sec=3.3
epoch=019 loss=0.6253 acc=0.9737 sec=3.3
epoch=020 loss=0.6165 acc=0.9875 sec=3.4
epoch=021 loss=0.6088 acc=0.9887 sec=3.5
epoch=022 loss=0.6014 acc=0.9849 sec=3.3
epoch=023 loss=0.6144 acc=0.9912 sec=3.3
epoch=024 loss=0.5997 acc=0.9887 sec=3.2
epoch=025 loss=0.5929 acc=0.9937 sec=3.5
epoch=026 loss=0.5844 acc=0.9950 sec=3.4
epoch=027 loss=0.5872 acc=0.9962 sec=3.4
epoch=028 loss=0.5924 acc=0.9925 sec=3.5
epoch=029 loss=0.5878 acc=0.9950 sec=3.5
epoch=030 loss=0.5774 acc=1.0000 sec=3.4
epoch=031 loss=0.5744 acc=0.9975 sec=3.4
epoch=032 loss=0.5804 acc=0.9987 sec=3.4
epoch=033 loss=0.5778 acc=0.9987 sec=3.2
epoch=034 loss=0.5793 acc=0.9925 sec=3.2
epoch=035 loss=0.5771 acc=0.9987 sec=3.2
epoch=036 loss=0.5734 acc=1.0000 sec=3.3
epoch=037 loss=0.5765 acc=0.9987 sec=3.2
epoch=038 loss=0.5660 acc=1.0000 sec=3.3
epoch=039 loss=0.5786 acc=0.9900 sec=3.3
epoch=040 loss=0.5718 acc=0.9975 sec=3.5
epoch=041 loss=0.5735 acc=0.9987 sec=3.2
epoch=042 loss=0.5676 acc=0.9975 sec=3.2
epoch=043 loss=0.5691 acc=0.9975 sec=3.2
epoch=044 loss=0.5630 acc=1.0000 sec=3.3
epoch=045 loss=0.5673 acc=0.9975 sec=3.4
epoch=046 loss=0.5665 acc=1.0000 sec=3.4
epoch=047 loss=0.5606 acc=1.0000 sec=3.2
epoch=048 loss=0.5591 acc=0.9987 sec=3.2
epoch=049 loss=0.5583 acc=1.0000 sec=3.4
epoch=050 loss=0.5599 acc=1.0000 sec=3.3
