scheme=MP (Soft) fold=4 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4780 acc=0.3375 sec=2.6
epoch=002 loss=1.3781 acc=0.4166 sec=2.4
epoch=003 loss=1.2980 acc=0.4680 sec=2.4
epoch=004 loss=1.1950 acc=0.5583 sec=2.4
epoch=005 loss=1.1124 acc=0.6148 sec=2.4
epoch=006 loss=1.0223 acc=0.6637 sec=2.5
epoch=007 loss=0.9396 acc=0.7252 sec=2.4
epoch=008 loss=0.8851 acc=0.7804 sec=2.4
epoch=009 loss=0.8184 acc=0.8381 sec=2.4
epoch=010 loss=0.7747 acc=0.8657 sec=2.4
epoch=011 loss=0.7380 acc=0.8883 sec=2.4
epoch=012 loss=0.7003 acc=0.9184 sec=2.4
epoch=013 loss=0.6672 acc=0.9586 sec=2.4
epoch=014 loss=0.6629 acc=0.9561 sec=2.3
epoch=015 loss=0.6529 acc=0.9586 sec=2.5
epoch=016 loss=0.6338 acc=0.9749 sec=2.4
epoch=017 loss=0.6253 acc=0.9787 sec=2.4
epoch=018 loss=0.6291 acc=0.9724 sec=2.4
epoch=019 loss=0.6155 acc=0.9887 sec=2.5
epoch=020 loss=0.6111 acc=0.9887 sec=2.4
epoch=021 loss=0.6006 acc=0.9875 sec=2.3
epoch=022 loss=0.6094 acc=0.9887 sec=2.4
epoch=023 loss=0.6025 acc=0.9887 sec=2.4
epoch=024 loss=0.6042 acc=0.9887 sec=2.5
epoch=025 loss=0.5916 acc=0.9962 sec=2.3
epoch=026 loss=0.5903 acc=0.9962 sec=2.5
epoch=027 loss=0.5871 acc=0.9987 sec=2.4
epoch=028 loss=0.5895 acc=0.9950 sec=2.4
epoch=029 loss=0.5862 acc=0.9950 sec=2.4
epoch=030 loss=0.5813 acc=0.9975 sec=2.4
epoch=031 loss=0.5833 acc=0.9987 sec=2.3
epoch=032 loss=0.5793 acc=0.9987 sec=2.3
epoch=033 loss=0.5735 acc=1.0000 sec=2.5
epoch=034 loss=0.5707 acc=0.9987 sec=2.4
epoch=035 loss=0.5661 acc=1.0000 sec=2.5
epoch=036 loss=0.5734 acc=1.0000 sec=2.3
epoch=037 loss=0.5693 acc=0.9975 sec=2.4
epoch=038 loss=0.5731 acc=1.0000 sec=2.5
epoch=039 loss=0.5741 acc=1.0000 sec=2.3
epoch=040 loss=0.5709 acc=0.9987 sec=2.4
epoch=041 loss=0.5696 acc=0.9987 sec=2.3
epoch=042 loss=0.5666 acc=1.0000 sec=2.5
epoch=043 loss=0.5656 acc=0.9987 sec=2.4
epoch=044 loss=0.5629 acc=1.0000 sec=2.5
epoch=045 loss=0.5656 acc=1.0000 sec=2.5
epoch=046 loss=0.5624 acc=0.9987 sec=2.4
epoch=047 loss=0.5703 acc=0.9962 sec=2.4
epoch=048 loss=0.5614 acc=0.9987 sec=2.5
epoch=049 loss=0.5677 acc=1.0000 sec=2.4
epoch=050 loss=0.5640 acc=0.9975 sec=2.3
