scheme=M+MB fold=4 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4806 acc=0.3149 sec=3.7
epoch=002 loss=1.3319 acc=0.4040 sec=3.6
epoch=003 loss=1.2420 acc=0.4705 sec=3.5
epoch=004 loss=1.0951 acc=0.5508 sec=3.3
epoch=005 loss=0.9883 acc=0.6186 sec=3.4
epoch=006 loss=0.8410 acc=0.6738 sec=3.4
epoch=007 loss=0.7159 acc=0.7353 sec=3.5
epoch=008 loss=0.6110 acc=0.7817 sec=3.4
epoch=009 loss=0.5142 acc=0.8030 sec=3.3
epoch=010 loss=0.4346 acc=0.8607 sec=3.3
epoch=011 loss=0.3897 acc=0.8519 sec=3.5
epoch=012 loss=0.3637 acc=0.8708 sec=3.2
epoch=013 loss=0.2768 acc=0.9059 sec=3.3
epoch=014 loss=0.2465 acc=0.9184 sec=3.3
epoch=015 loss=0.2090 acc=0.9335 sec=3.4
epoch=016 loss=0.1558 acc=0.9598 sec=3.3
epoch=017 loss=0.1461 acc=0.9598 sec=3.2
epoch=018 loss=0.1350 acc=0.9624 sec=3.3
epoch=019 loss=0.1185 acc=0.9636 sec=3.4
epoch=020 loss=0.1064 acc=0.9636 sec=3.3
epoch=021 loss=0.0846 acc=0.9787 sec=3.3
epoch=022 loss=0.0712 acc=0.9824 sec=3.3
epoch=023 loss=0.0787 acc=0.9812 sec=3.4
epoch=024 loss=0.0859 acc=0.9737 sec=3.6
epoch=025 loss=0.0664 acc=0.9837 sec=3.6
epoch=026 loss=0.0483 acc=0.9900 sec=3.5
epoch=027 loss=0.0568 acc=0.9812 sec=3.5
epoch=028 loss=0.1064 acc=0.9649 sec=3.4
epoch=029 loss=0.1037 acc=0.9649 sec=3.5
epoch=030 loss=0.0746 acc=0.9799 sec=3.5
epoch=031 loss=0.0948 acc=0.9636 sec=3.4
epoch=032 loss=0.0661 acc=0.9774 sec=3.3
epoch=033 loss=0.0705 acc=0.9787 sec=3.3
epoch=034 loss=0.0516 acc=0.9824 sec=3.6
epoch=035 loss=0.0371 acc=0.9900 sec=3.4
epoch=036 loss=0.0380 acc=0.9875 sec=3.3
epoch=037 loss=0.0324 acc=0.9925 sec=3.2
epoch=038 loss=0.0258 acc=0.9937 sec=3.4
epoch=039 loss=0.0241 acc=0.9950 sec=3.3
epoch=040 loss=0.0196 acc=0.9937 sec=3.2
epoch=041 loss=0.0164 acc=0.9975 sec=3.2
epoch=042 loss=0.0148 acc=0.9962 sec=3.5
epoch=043 loss=0.0167 acc=0.9962 sec=3.3
epoch=044 loss=0.0179 acc=0.9925 sec=3.4
epoch=045 loss=0.0135 acc=0.9987 sec=3.4
epoch=046 loss=0.0158 acc=0.9987 sec=3.5
epoch=047 loss=0.0330 acc=0.9950 sec=3.4
epoch=048 loss=0.0220 acc=0.9925 sec=3.3
epoch=049 loss=0.0485 acc=0.9837 sec=3.2
epoch=050 loss=0.0644 acc=0.9887 sec=3.3
