run: seed=42 fold=1 variant=context label=Soft Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4825 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3231 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.2359 lr=0.0001 elapsed=2.8s
epoch 04/50 mean_loss=1.1520 lr=0.0001 elapsed=2.8s
epoch 05/50 mean_loss=1.0798 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=1.0171 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.9198 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.8733 lr=0.0001 elapsed=2.8s
epoch 09/50 mean_loss=0.8061 lr=0.0001 elapsed=2.8s
epoch 10/50 mean_loss=0.7606 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.7158 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.7014 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.6754 lr=0.0001 elapsed=2.8s
epoch 14/50 mean_loss=0.6654 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.6487 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.6295 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.6204 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.6257 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.6109 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.6146 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.6113 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.5938 lr=0.0001 elapsed=2.8s
epoch 23/50 mean_loss=0.5983 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.5961 lr=0.0001 elapsed=2.9s
epoch 25/50 mean_loss=0.5829 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.5833 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.5891 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.5865 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.5754 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.5756 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.5711 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.5735 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.5690 lr=0.0001 elapsed=2.9s
epoch 34/50 mean_loss=0.5832 lr=0.0001 elapsed=2.8s
epoch 35/50 mean_loss=0.5737 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.5657 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.5602 lr=0.0001 elapsed=3.0s
epoch 38/50 mean_loss=0.5639 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.5633 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.5654 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.5573 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.5589 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.5607 lr=0.0001 elapsed=2.9s
epoch 44/50 mean_loss=0.5627 lr=0.0001 elapsed=2.9s
epoch 45/50 mean_loss=0.5552 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.5622 lr=0.0001 elapsed=2.8s
epoch 47/50 mean_loss=0.5594 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.5596 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.5544 lr=0.0001 elapsed=2.8s
epoch 50/50 mean_loss=0.5538 lr=0.0001 elapsed=3.0s
