run: seed=2026 fold=5 variant=mask label=Soft Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4584 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3369 lr=0.0001 elapsed=3.6s
epoch 03/50 mean_loss=1.2772 lr=0.0001 elapsed=3.6s
epoch 04/50 mean_loss=1.2194 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.1717 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=1.1107 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=1.0499 lr=0.0001 elapsed=3.6s
epoch 08/50 mean_loss=0.9980 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.9396 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.8897 lr=0.0001 elapsed=3.6s
epoch 11/50 mean_loss=0.8526 lr=0.0001 elapsed=3.6s
epoch 12/50 mean_loss=0.8237 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.8032 lr=0.0001 elapsed=3.6s
epoch 14/50 mean_loss=0.7561 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.7236 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6957 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.6732 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.6531 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.6451 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6535 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.6294 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.6269 lr=0.0001 elapsed=3.6s
epoch 23/50 mean_loss=0.6153 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.6095 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5997 lr=0.0001 elapsed=3.6s
epoch 26/50 mean_loss=0.5975 lr=0.0001 elapsed=3.6s
epoch 27/50 mean_loss=0.6037 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5951 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5875 lr=0.0001 elapsed=3.6s
epoch 30/50 mean_loss=0.5802 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5860 lr=0.0001 elapsed=3.6s
epoch 32/50 mean_loss=0.5832 lr=0.0001 elapsed=3.6s
epoch 33/50 mean_loss=0.5829 lr=0.0001 elapsed=3.6s
epoch 34/50 mean_loss=0.5785 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5751 lr=0.0001 elapsed=3.6s
epoch 36/50 mean_loss=0.5733 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5710 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5694 lr=0.0001 elapsed=3.6s
epoch 39/50 mean_loss=0.5749 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5728 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.5714 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5700 lr=0.0001 elapsed=3.6s
epoch 43/50 mean_loss=0.5643 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5763 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5777 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5678 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5683 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5647 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5657 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.5649 lr=0.0001 elapsed=3.5s
