scheme=M (Soft) fold=2 training_seed=3407 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4787 acc=0.3237 sec=2.6
epoch=002 loss=1.3656 acc=0.4065 sec=2.5
epoch=003 loss=1.2794 acc=0.4605 sec=2.5
epoch=004 loss=1.1903 acc=0.5358 sec=2.3
epoch=005 loss=1.1076 acc=0.5885 sec=2.5
epoch=006 loss=1.0124 acc=0.6725 sec=2.5
epoch=007 loss=0.9664 acc=0.6939 sec=2.4
epoch=008 loss=0.8827 acc=0.7491 sec=2.5
epoch=009 loss=0.8329 acc=0.8206 sec=2.4
epoch=010 loss=0.7936 acc=0.8494 sec=2.4
epoch=011 loss=0.7403 acc=0.8896 sec=2.4
epoch=012 loss=0.7160 acc=0.9122 sec=2.4
epoch=013 loss=0.6989 acc=0.9197 sec=2.5
epoch=014 loss=0.6827 acc=0.9460 sec=2.4
epoch=015 loss=0.6598 acc=0.9498 sec=2.4
epoch=016 loss=0.6457 acc=0.9686 sec=2.4
epoch=017 loss=0.6348 acc=0.9586 sec=2.3
epoch=018 loss=0.6313 acc=0.9711 sec=2.3
epoch=019 loss=0.6203 acc=0.9799 sec=2.4
epoch=020 loss=0.6085 acc=0.9875 sec=2.4
epoch=021 loss=0.6002 acc=0.9900 sec=2.4
epoch=022 loss=0.6059 acc=0.9849 sec=2.4
epoch=023 loss=0.6020 acc=0.9887 sec=2.4
epoch=024 loss=0.6000 acc=0.9912 sec=2.5
epoch=025 loss=0.5883 acc=0.9987 sec=2.5
epoch=026 loss=0.5848 acc=0.9950 sec=2.4
epoch=027 loss=0.5866 acc=0.9950 sec=2.4
epoch=028 loss=0.5863 acc=0.9962 sec=2.3
epoch=029 loss=0.5878 acc=0.9962 sec=2.4
epoch=030 loss=0.5854 acc=0.9950 sec=2.4
epoch=031 loss=0.5771 acc=1.0000 sec=2.4
epoch=032 loss=0.5865 acc=0.9975 sec=2.3
epoch=033 loss=0.5742 acc=1.0000 sec=2.4
epoch=034 loss=0.5737 acc=0.9987 sec=2.4
epoch=035 loss=0.5732 acc=0.9987 sec=2.4
epoch=036 loss=0.5736 acc=0.9987 sec=2.4
epoch=037 loss=0.5736 acc=0.9962 sec=2.4
epoch=038 loss=0.5730 acc=0.9987 sec=2.4
epoch=039 loss=0.5751 acc=0.9950 sec=2.4
epoch=040 loss=0.5675 acc=1.0000 sec=2.5
epoch=041 loss=0.5702 acc=0.9975 sec=2.2
epoch=042 loss=0.5694 acc=0.9987 sec=2.4
epoch=043 loss=0.5683 acc=1.0000 sec=2.4
epoch=044 loss=0.5651 acc=1.0000 sec=2.4
epoch=045 loss=0.5649 acc=1.0000 sec=2.4
epoch=046 loss=0.5646 acc=0.9987 sec=2.5
epoch=047 loss=0.5679 acc=0.9987 sec=2.4
epoch=048 loss=0.5613 acc=1.0000 sec=2.3
epoch=049 loss=0.5648 acc=1.0000 sec=2.3
epoch=050 loss=0.5628 acc=1.0000 sec=2.3
