scheme=M_MR channels=M+MR fold=4 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False input_channels=6
epoch=001 loss=0.6299 acc=0.6286 sec=3.9
epoch=002 loss=0.5105 acc=0.7553 sec=3.7
epoch=003 loss=0.4513 acc=0.7842 sec=3.7
epoch=004 loss=0.3700 acc=0.8269 sec=3.7
epoch=005 loss=0.3249 acc=0.8570 sec=3.7
epoch=006 loss=0.2671 acc=0.8934 sec=3.5
epoch=007 loss=0.2019 acc=0.9210 sec=3.5
epoch=008 loss=0.2074 acc=0.9222 sec=3.5
epoch=009 loss=0.1693 acc=0.9360 sec=3.7
epoch=010 loss=0.1340 acc=0.9548 sec=3.5
epoch=011 loss=0.1334 acc=0.9536 sec=3.6
epoch=012 loss=0.0972 acc=0.9611 sec=3.5
epoch=013 loss=0.0800 acc=0.9686 sec=3.6
epoch=014 loss=0.0643 acc=0.9799 sec=3.6
epoch=015 loss=0.0457 acc=0.9862 sec=3.5
epoch=016 loss=0.0382 acc=0.9937 sec=3.5
epoch=017 loss=0.0306 acc=0.9887 sec=3.6
epoch=018 loss=0.0355 acc=0.9875 sec=3.4
epoch=019 loss=0.0625 acc=0.9749 sec=3.6
epoch=020 loss=0.0456 acc=0.9925 sec=3.5
epoch=021 loss=0.0434 acc=0.9824 sec=3.5
epoch=022 loss=0.0684 acc=0.9799 sec=3.6
epoch=023 loss=0.0413 acc=0.9875 sec=3.5
epoch=024 loss=0.0391 acc=0.9862 sec=3.5
epoch=025 loss=0.0301 acc=0.9912 sec=3.6
epoch=026 loss=0.0321 acc=0.9900 sec=3.7
epoch=027 loss=0.0240 acc=0.9900 sec=3.8
epoch=028 loss=0.0304 acc=0.9862 sec=3.8
epoch=029 loss=0.0431 acc=0.9862 sec=3.7
epoch=030 loss=0.0246 acc=0.9950 sec=3.7
epoch=031 loss=0.0354 acc=0.9900 sec=3.6
epoch=032 loss=0.0276 acc=0.9925 sec=3.5
epoch=033 loss=0.0229 acc=0.9912 sec=3.6
epoch=034 loss=0.0234 acc=0.9925 sec=3.5
epoch=035 loss=0.0134 acc=0.9950 sec=3.6
epoch=036 loss=0.0209 acc=0.9925 sec=3.6
epoch=037 loss=0.0202 acc=0.9912 sec=3.5
epoch=038 loss=0.0130 acc=0.9987 sec=3.5
epoch=039 loss=0.0093 acc=0.9975 sec=3.6
epoch=040 loss=0.0175 acc=0.9925 sec=3.6
epoch=041 loss=0.0247 acc=0.9950 sec=3.5
epoch=042 loss=0.0307 acc=0.9849 sec=3.5
epoch=043 loss=0.0259 acc=0.9875 sec=3.5
epoch=044 loss=0.0308 acc=0.9925 sec=3.6
epoch=045 loss=0.0233 acc=0.9925 sec=3.6
epoch=046 loss=0.0516 acc=0.9824 sec=3.5
epoch=047 loss=0.0480 acc=0.9787 sec=3.6
epoch=048 loss=0.0535 acc=0.9837 sec=3.5
epoch=049 loss=0.0838 acc=0.9787 sec=3.5
epoch=050 loss=0.0663 acc=0.9799 sec=3.5
