step,task,label_strategy,modality,input_region,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,accuracy,macro_f1,mae
step_18_N,five_class,Soft Label,MR,context,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23518277,0.0,0.0,0.0,0.5172413793103449,0.6,0.5555555555555556,0.33962264150943394,0.4,0.36734693877551017,0.45614035087719296,0.3939393939393939,0.4227642276422764,0.55,0.5689655172413793,0.5593220338983051,0.45544554455445546,0.38099775117432944,0.6782178217821783
step_18_N,five_class,Soft Label,MR,context,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23518277,0.0,0.0,0.0,0.3958333333333333,0.76,0.5205479452054795,0.4375,0.3111111111111111,0.3636363636363637,0.6136363636363636,0.4153846153846154,0.49541284403669733,0.5405405405405406,0.6896551724137931,0.6060606060606061,0.5,0.3971315517878294,0.67
step_18_N,five_class,Soft Label,MR,context,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.6111111111111112,0.44,0.5116279069767442,0.35294117647058826,0.5333333333333333,0.4247787610619469,0.44642857142857145,0.38461538461538464,0.41322314049586784,0.6071428571428571,0.5964912280701754,0.6017699115044247,0.4723618090452261,0.39027994400779675,0.6532663316582915
step_18_N,five_class,Soft Label,MR,context,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.45,0.375,0.4090909090909091,0.3269230769230769,0.37777777777777777,0.3505154639175258,0.5172413793103449,0.23076923076923078,0.3191489361702128,0.47368421052631576,0.7894736842105263,0.5921052631578947,0.43434343434343436,0.3341721144673085,0.7474747474747475
step_18_N,five_class,Soft Label,MR,context,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.5,0.4583333333333333,0.4782608695652174,0.35294117647058826,0.2727272727272727,0.30769230769230765,0.45,0.6923076923076923,0.5454545454545455,0.7,0.49122807017543857,0.5773195876288659,0.4873096446700508,0.3817454620681873,0.583756345177665
step_18_N,five_class,Soft Label,MR,context,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23518277,0.0,0.0,0.0,0.48148148148148145,0.52,0.5,0.3333333333333333,0.26666666666666666,0.2962962962962963,0.4845360824742268,0.7121212121212122,0.5766871165644172,0.6585365853658537,0.46551724137931033,0.5454545454545454,0.4900990099009901,0.3836875916630518,0.6089108910891089
step_18_N,five_class,Soft Label,MR,context,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23518277,0.0,0.0,0.0,0.6153846153846154,0.64,0.6274509803921569,0.36065573770491804,0.4888888888888889,0.41509433962264153,0.4177215189873418,0.5076923076923077,0.4583333333333333,0.6666666666666666,0.3793103448275862,0.48351648351648346,0.465,0.39687902737292297,0.655
step_18_N,five_class,Soft Label,MR,context,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23518277,0.5,0.14285714285714285,0.22222222222222224,0.5,0.4,0.4444444444444445,0.4375,0.3111111111111111,0.3636363636363637,0.5538461538461539,0.5538461538461539,0.5538461538461539,0.5375,0.7543859649122807,0.6277372262773723,0.5226130653266332,0.4423772820853113,0.628140703517588
step_18_N,five_class,Soft Label,MR,context,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23518277,0.4,0.2857142857142857,0.3333333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.3333333333333333,0.4222222222222222,0.3725490196078431,0.5517241379310345,0.49230769230769234,0.5203252032520326,0.5925925925925926,0.5614035087719298,0.5765765765765766,0.48484848484848486,0.4522234932206238,0.6414141414141414
step_18_N,five_class,Soft Label,MR,context,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23518277,1.0,0.14285714285714285,0.25,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.40425531914893614,0.4318181818181818,0.41758241758241754,0.48148148148148145,0.6,0.5342465753424657,0.6530612244897959,0.5614035087719298,0.6037735849056605,0.5279187817258884,0.4820507481242483,0.5228426395939086
