run: seed=42 fold=1 variant=context label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4794 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.2945 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.1692 lr=0.0001 elapsed=2.9s
epoch 04/50 mean_loss=1.0634 lr=0.0001 elapsed=2.8s
epoch 05/50 mean_loss=0.9259 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.8305 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.7017 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.6168 lr=0.0001 elapsed=2.9s
epoch 09/50 mean_loss=0.4536 lr=0.0001 elapsed=2.9s
epoch 10/50 mean_loss=0.3896 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.3682 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.3040 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.2578 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.2420 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.1887 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.1852 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.1383 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.1409 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.0866 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.0917 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.1009 lr=0.0001 elapsed=3.0s
epoch 22/50 mean_loss=0.0549 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0731 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.0604 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0577 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.0624 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0753 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.0807 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.0637 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.0633 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.0661 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.0540 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.0380 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.0309 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.0286 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.0381 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.0389 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.0410 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.0291 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.0413 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.0364 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.0504 lr=0.0001 elapsed=2.8s
epoch 43/50 mean_loss=0.0567 lr=0.0001 elapsed=2.9s
epoch 44/50 mean_loss=0.0384 lr=0.0001 elapsed=2.9s
epoch 45/50 mean_loss=0.0354 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.0310 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.0224 lr=0.0001 elapsed=3.0s
epoch 48/50 mean_loss=0.0391 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.0417 lr=0.0001 elapsed=2.8s
epoch 50/50 mean_loss=0.0536 lr=0.0001 elapsed=2.8s
