step,task,label_strategy,modality,input_region,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,accuracy,macro_f1,mae
step_13_N,five_class,Hard Label,MR,crop,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23518277,0.0,0.0,0.0,0.4594594594594595,0.68,0.5483870967741935,0.34375,0.24444444444444444,0.2857142857142857,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.5333333333333333,0.5517241379310345,0.5423728813559322,0.44554455445544555,0.3622513745080127,0.693069306930693
step_13_N,five_class,Hard Label,MR,crop,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23518277,0.0,0.0,0.0,0.42424242424242425,0.56,0.4827586206896552,0.36585365853658536,0.3333333333333333,0.34883720930232553,0.5333333333333333,0.49230769230769234,0.512,0.5423728813559322,0.5517241379310345,0.547008547008547,0.465,0.3781208754001056,0.735
step_13_N,five_class,Hard Label,MR,crop,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.47368421052631576,0.36,0.40909090909090906,0.29411764705882354,0.3333333333333333,0.3125,0.47297297297297297,0.5384615384615384,0.5035971223021583,0.509090909090909,0.49122807017543857,0.5,0.4371859296482412,0.34503760627861346,0.7085427135678392
step_13_N,five_class,Hard Label,MR,crop,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23518277,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.46153846153846156,0.25,0.32432432432432434,0.35555555555555557,0.35555555555555557,0.35555555555555557,0.44776119402985076,0.46153846153846156,0.45454545454545453,0.5,0.5789473684210527,0.5365853658536586,0.4393939393939394,0.39134499719865573,0.7323232323232324
step_13_N,five_class,Hard Label,MR,crop,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23518277,0.125,0.14285714285714285,0.13333333333333333,0.4,0.4166666666666667,0.4081632653061225,0.4864864864864865,0.4090909090909091,0.44444444444444453,0.46153846153846156,0.27692307692307694,0.3461538461538462,0.5113636363636364,0.7894736842105263,0.6206896551724137,0.467005076142132,0.3905569088820321,0.6954314720812182
step_13_N,five_class,Hard Label,MR,crop,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23518277,0.2857142857142857,0.25,0.26666666666666666,0.4473684210526316,0.68,0.5396825396825397,0.36,0.2,0.2571428571428571,0.4533333333333333,0.5151515151515151,0.4822695035460992,0.6140350877192983,0.603448275862069,0.608695652173913,0.4801980198019802,0.4308914438424152,0.6435643564356436
step_13_N,five_class,Hard Label,MR,crop,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23518277,0.0,0.0,0.0,0.42857142857142855,0.72,0.5373134328358209,0.32,0.17777777777777778,0.2285714285714286,0.4827586206896552,0.4307692307692308,0.45528455284552843,0.4266666666666667,0.5517241379310345,0.481203007518797,0.43,0.340474484354315,0.77
step_13_N,five_class,Hard Label,MR,crop,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23518277,0.5,0.14285714285714285,0.22222222222222224,0.5714285714285714,0.48,0.5217391304347826,0.43137254901960786,0.4888888888888889,0.45833333333333326,0.5344827586206896,0.47692307692307695,0.5040650406504066,0.582089552238806,0.6842105263157895,0.6290322580645161,0.5276381909547738,0.4670783969410522,0.6080402010050251
step_13_N,five_class,Hard Label,MR,crop,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.5294117647058824,0.375,0.4390243902439025,0.375,0.3333333333333333,0.35294117647058826,0.4745762711864407,0.4307692307692308,0.4516129032258065,0.4936708860759494,0.6842105263157895,0.5735294117647058,0.4595959595959596,0.3634215763410006,0.7121212121212122
step_13_N,five_class,Hard Label,MR,crop,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23518277,0.0,0.0,0.0,0.5172413793103449,0.625,0.5660377358490567,0.39285714285714285,0.25,0.3055555555555556,0.46987951807228917,0.6,0.5270270270270271,0.6363636363636364,0.6140350877192983,0.625,0.5076142131979695,0.4047240636863279,0.5736040609137056
