scheme=M+MB+MP+MR+MUV (Soft) fold=3 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4659 acc=0.3237 sec=8.9
epoch=002 loss=1.3343 acc=0.4178 sec=8.0
epoch=003 loss=1.2411 acc=0.4868 sec=7.9
epoch=004 loss=1.1584 acc=0.5834 sec=8.0
epoch=005 loss=1.0647 acc=0.6349 sec=8.1
epoch=006 loss=1.0186 acc=0.6612 sec=7.8
epoch=007 loss=0.9370 acc=0.7252 sec=8.0
epoch=008 loss=0.9007 acc=0.7616 sec=7.7
epoch=009 loss=0.8335 acc=0.8005 sec=7.7
epoch=010 loss=0.8016 acc=0.8394 sec=7.8
epoch=011 loss=0.7494 acc=0.8758 sec=8.1
epoch=012 loss=0.7080 acc=0.9184 sec=8.5
epoch=013 loss=0.6972 acc=0.9210 sec=8.2
epoch=014 loss=0.6860 acc=0.9360 sec=7.7
epoch=015 loss=0.6940 acc=0.9247 sec=7.7
epoch=016 loss=0.6358 acc=0.9749 sec=7.6
epoch=017 loss=0.6392 acc=0.9636 sec=7.8
epoch=018 loss=0.6255 acc=0.9749 sec=7.6
epoch=019 loss=0.6244 acc=0.9774 sec=7.7
epoch=020 loss=0.6189 acc=0.9724 sec=7.6
epoch=021 loss=0.6060 acc=0.9887 sec=7.7
epoch=022 loss=0.5942 acc=0.9925 sec=7.6
epoch=023 loss=0.5953 acc=0.9925 sec=8.1
epoch=024 loss=0.5853 acc=0.9962 sec=8.1
epoch=025 loss=0.5993 acc=0.9900 sec=8.0
epoch=026 loss=0.5927 acc=0.9900 sec=7.8
epoch=027 loss=0.5829 acc=1.0000 sec=8.0
epoch=028 loss=0.5885 acc=0.9925 sec=7.7
epoch=029 loss=0.5906 acc=0.9925 sec=7.8
epoch=030 loss=0.5760 acc=0.9975 sec=7.6
epoch=031 loss=0.5747 acc=0.9962 sec=7.9
epoch=032 loss=0.5759 acc=0.9925 sec=7.9
epoch=033 loss=0.5737 acc=0.9975 sec=7.8
epoch=034 loss=0.5791 acc=0.9975 sec=7.6
epoch=035 loss=0.5736 acc=1.0000 sec=8.1
epoch=036 loss=0.5684 acc=1.0000 sec=8.2
epoch=037 loss=0.5716 acc=0.9987 sec=8.2
epoch=038 loss=0.5700 acc=0.9975 sec=7.6
epoch=039 loss=0.5787 acc=0.9950 sec=7.9
epoch=040 loss=0.5664 acc=0.9987 sec=7.7
epoch=041 loss=0.5660 acc=1.0000 sec=7.8
epoch=042 loss=0.5613 acc=1.0000 sec=7.8
epoch=043 loss=0.5605 acc=0.9987 sec=7.8
epoch=044 loss=0.5661 acc=0.9962 sec=7.7
epoch=045 loss=0.5670 acc=0.9987 sec=7.8
epoch=046 loss=0.5604 acc=1.0000 sec=7.6
epoch=047 loss=0.5657 acc=0.9950 sec=8.7
epoch=048 loss=0.5585 acc=0.9987 sec=8.7
epoch=049 loss=0.5604 acc=1.0000 sec=8.0
epoch=050 loss=0.5604 acc=1.0000 sec=7.7
