run: seed=42 fold=4 variant=crop label=Hard Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4913 lr=0.0001 elapsed=3.1s
epoch 02/50 mean_loss=1.3086 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.1758 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.0488 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9184 lr=0.0001 elapsed=3.1s
epoch 06/50 mean_loss=0.7602 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6603 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.5152 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.4700 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.4011 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.3398 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.2803 lr=0.0001 elapsed=3.0s
epoch 13/50 mean_loss=0.2477 lr=0.0001 elapsed=3.0s
epoch 14/50 mean_loss=0.2214 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.1879 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.1674 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.1337 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.1338 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.1221 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.0964 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.0824 lr=0.0001 elapsed=3.0s
epoch 22/50 mean_loss=0.0890 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0755 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.0743 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0633 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.0765 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.0709 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.0531 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.0370 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.0341 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.0237 lr=0.0001 elapsed=3.0s
epoch 32/50 mean_loss=0.0237 lr=0.0001 elapsed=3.1s
epoch 33/50 mean_loss=0.0447 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.0300 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.0583 lr=0.0001 elapsed=3.1s
epoch 36/50 mean_loss=0.0576 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.0472 lr=0.0001 elapsed=3.0s
epoch 38/50 mean_loss=0.0550 lr=0.0001 elapsed=3.1s
epoch 39/50 mean_loss=0.0398 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.0652 lr=0.0001 elapsed=3.1s
epoch 41/50 mean_loss=0.0580 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.0300 lr=0.0001 elapsed=3.0s
epoch 43/50 mean_loss=0.0285 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.0264 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.0296 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.0215 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.0255 lr=0.0001 elapsed=3.1s
epoch 48/50 mean_loss=0.0176 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.0242 lr=0.0001 elapsed=3.1s
epoch 50/50 mean_loss=0.0481 lr=0.0001 elapsed=2.9s
