scheme=MUV (Soft) fold=4 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.5017 acc=0.3061 sec=2.6
epoch=002 loss=1.4030 acc=0.3651 sec=2.4
epoch=003 loss=1.3289 acc=0.4605 sec=2.4
epoch=004 loss=1.2737 acc=0.5031 sec=2.4
epoch=005 loss=1.1991 acc=0.5358 sec=2.4
epoch=006 loss=1.1195 acc=0.6173 sec=2.3
epoch=007 loss=1.0429 acc=0.6838 sec=2.3
epoch=008 loss=0.9574 acc=0.7277 sec=2.4
epoch=009 loss=0.9156 acc=0.7779 sec=2.5
epoch=010 loss=0.8606 acc=0.7942 sec=2.3
epoch=011 loss=0.8187 acc=0.8319 sec=2.5
epoch=012 loss=0.7700 acc=0.8570 sec=2.3
epoch=013 loss=0.7307 acc=0.8959 sec=2.4
epoch=014 loss=0.7173 acc=0.9021 sec=2.4
epoch=015 loss=0.7086 acc=0.9072 sec=2.4
epoch=016 loss=0.6961 acc=0.9197 sec=2.4
epoch=017 loss=0.6663 acc=0.9486 sec=2.4
epoch=018 loss=0.6519 acc=0.9598 sec=2.3
epoch=019 loss=0.6317 acc=0.9674 sec=2.3
epoch=020 loss=0.6274 acc=0.9762 sec=2.4
epoch=021 loss=0.6247 acc=0.9774 sec=2.4
epoch=022 loss=0.6185 acc=0.9862 sec=2.4
epoch=023 loss=0.6195 acc=0.9824 sec=2.4
epoch=024 loss=0.6181 acc=0.9799 sec=2.4
epoch=025 loss=0.6071 acc=0.9837 sec=2.3
epoch=026 loss=0.6013 acc=0.9962 sec=2.4
epoch=027 loss=0.5957 acc=0.9950 sec=2.3
epoch=028 loss=0.5917 acc=0.9925 sec=2.4
epoch=029 loss=0.5908 acc=0.9925 sec=2.3
epoch=030 loss=0.5904 acc=0.9950 sec=2.3
epoch=031 loss=0.5868 acc=0.9962 sec=2.4
epoch=032 loss=0.5928 acc=0.9925 sec=2.3
epoch=033 loss=0.5809 acc=1.0000 sec=2.3
epoch=034 loss=0.5852 acc=0.9950 sec=2.4
epoch=035 loss=0.5754 acc=0.9987 sec=2.4
epoch=036 loss=0.5739 acc=1.0000 sec=2.4
epoch=037 loss=0.5800 acc=0.9950 sec=2.4
epoch=038 loss=0.5786 acc=1.0000 sec=2.3
epoch=039 loss=0.5787 acc=0.9987 sec=2.4
epoch=040 loss=0.5725 acc=0.9987 sec=2.3
epoch=041 loss=0.5682 acc=1.0000 sec=2.4
epoch=042 loss=0.5708 acc=0.9987 sec=2.2
epoch=043 loss=0.5729 acc=0.9987 sec=2.4
epoch=044 loss=0.5732 acc=0.9987 sec=2.4
epoch=045 loss=0.5684 acc=1.0000 sec=2.4
epoch=046 loss=0.5694 acc=1.0000 sec=2.4
epoch=047 loss=0.5661 acc=1.0000 sec=2.4
epoch=048 loss=0.5694 acc=0.9987 sec=2.2
epoch=049 loss=0.5704 acc=0.9987 sec=2.4
epoch=050 loss=0.5647 acc=1.0000 sec=2.4
