run: seed=2026 fold=3 variant=mask label=Hard Label
train samples=797 eval samples=199 epochs=50
epoch 01/50 mean_loss=1.4471 lr=0.0001 elapsed=3.4s
epoch 02/50 mean_loss=1.2759 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2065 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1026 lr=0.0001 elapsed=3.4s
epoch 05/50 mean_loss=1.0279 lr=0.0001 elapsed=3.4s
epoch 06/50 mean_loss=0.9657 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=0.8146 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.7572 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.6570 lr=0.0001 elapsed=3.4s
epoch 10/50 mean_loss=0.5782 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.4955 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.4455 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.3925 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2796 lr=0.0001 elapsed=3.6s
epoch 15/50 mean_loss=0.2486 lr=0.0001 elapsed=3.6s
epoch 16/50 mean_loss=0.2706 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.2174 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1757 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.1497 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.1325 lr=0.0001 elapsed=3.6s
epoch 21/50 mean_loss=0.1076 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.1182 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.1171 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.1049 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0950 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0897 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0667 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0620 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.0509 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.0575 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.0537 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0702 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.0678 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0660 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.0490 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.0307 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.0234 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0230 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.0480 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.0546 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.0714 lr=0.0001 elapsed=3.6s
epoch 42/50 mean_loss=0.0831 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0648 lr=0.0001 elapsed=3.6s
epoch 44/50 mean_loss=0.0416 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0255 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.0323 lr=0.0001 elapsed=3.4s
epoch 47/50 mean_loss=0.0319 lr=0.0001 elapsed=3.6s
epoch 48/50 mean_loss=0.0288 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.0297 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.0340 lr=0.0001 elapsed=3.6s
