step,combination,modalities,modality,fold,training_seed,evaluation_count,baseline_accuracy,baseline_macro_f1,perturbed_accuracy,perturbed_macro_f1,delta_accuracy,delta_macro_f1,baseline_confusion_matrix,perturbed_confusion_matrix,replacement
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,4,3407,198,0.4393939393939394,0.3745840305990939,0.4393939393939394,0.40964420347399066,0.0,0.03506017287489677,"[[1, 3, 1, 1, 1], [2, 8, 9, 2, 3], [3, 7, 16, 14, 5], [0, 2, 15, 28, 20], [0, 0, 6, 17, 34]]","[[2, 2, 1, 0, 2], [1, 8, 7, 5, 3], [1, 2, 14, 23, 5], [0, 1, 7, 23, 34], [1, 0, 6, 10, 40]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,4,3407,198,0.4393939393939394,0.3745840305990939,0.40404040404040403,0.3229597701149426,-0.03535353535353536,-0.05162426048415131,"[[1, 3, 1, 1, 1], [2, 8, 9, 2, 3], [3, 7, 16, 14, 5], [0, 2, 15, 28, 20], [0, 0, 6, 17, 34]]","[[0, 4, 2, 0, 1], [1, 17, 3, 1, 2], [2, 17, 19, 3, 4], [0, 17, 18, 11, 19], [1, 6, 9, 8, 33]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,4,3407,198,0.4393939393939394,0.3745840305990939,0.14646464646464646,0.07588311786009823,-0.29292929292929293,-0.2987009127389957,"[[1, 3, 1, 1, 1], [2, 8, 9, 2, 3], [3, 7, 16, 14, 5], [0, 2, 15, 28, 20], [0, 0, 6, 17, 34]]","[[0, 7, 0, 0, 0], [0, 24, 0, 0, 0], [0, 44, 1, 0, 0], [0, 60, 1, 4, 0], [0, 52, 2, 3, 0]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,5,3407,197,0.5076142131979695,0.4621006208125884,0.4263959390862944,0.3901401600658917,-0.08121827411167509,-0.07196046074669671,"[[1, 2, 2, 2, 0], [1, 17, 3, 1, 2], [2, 3, 17, 19, 3], [0, 3, 7, 33, 22], [0, 2, 7, 16, 32]]","[[1, 2, 3, 1, 0], [0, 11, 6, 5, 2], [1, 4, 10, 19, 10], [0, 0, 9, 30, 26], [0, 0, 8, 17, 32]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,5,3407,197,0.5076142131979695,0.4621006208125884,0.3248730964467005,0.2269463198671832,-0.18274111675126903,-0.2351543009454052,"[[1, 2, 2, 2, 0], [1, 17, 3, 1, 2], [2, 3, 17, 19, 3], [0, 3, 7, 33, 22], [0, 2, 7, 16, 32]]","[[0, 6, 0, 1, 0], [0, 22, 0, 1, 1], [0, 28, 2, 12, 2], [0, 23, 4, 30, 8], [0, 17, 0, 30, 10]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,5,3407,197,0.5076142131979695,0.4621006208125884,0.14213197969543148,0.1126167685388075,-0.36548223350253806,-0.34948385227378087,"[[1, 2, 2, 2, 0], [1, 17, 3, 1, 2], [2, 3, 17, 19, 3], [0, 3, 7, 33, 22], [0, 2, 7, 16, 32]]","[[1, 6, 0, 0, 0], [1, 21, 2, 0, 0], [1, 39, 3, 1, 0], [1, 59, 2, 3, 0], [2, 54, 1, 0, 0]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,1,2026,202,0.39603960396039606,0.3437131289762869,0.39603960396039606,0.2767888973771327,0.0,-0.06692423159915423,"[[1, 1, 6, 0, 0], [3, 7, 9, 5, 1], [2, 1, 12, 24, 6], [0, 0, 15, 23, 28], [0, 1, 8, 12, 37]]","[[0, 1, 6, 0, 1], [0, 2, 5, 16, 2], [0, 0, 16, 22, 7], [0, 0, 12, 20, 34], [0, 0, 4, 12, 42]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,1,2026,202,0.39603960396039606,0.3437131289762869,0.3811881188118812,0.29827985301351234,-0.014851485148514865,-0.04543327596277458,"[[1, 1, 6, 0, 0], [3, 7, 9, 5, 1], [2, 1, 12, 24, 6], [0, 0, 15, 23, 28], [0, 1, 8, 12, 37]]","[[0, 5, 3, 0, 0], [0, 14, 6, 3, 2], [1, 14, 8, 18, 4], [0, 9, 11, 29, 17], [0, 9, 3, 20, 26]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,1,2026,202,0.39603960396039606,0.3437131289762869,0.15346534653465346,0.09606100217864924,-0.2425742574257426,-0.24765212679763768,"[[1, 1, 6, 0, 0], [3, 7, 9, 5, 1], [2, 1, 12, 24, 6], [0, 0, 15, 23, 28], [0, 1, 8, 12, 37]]","[[0, 8, 0, 0, 0], [0, 23, 2, 0, 0], [0, 39, 4, 2, 0], [2, 58, 1, 4, 1], [2, 51, 2, 3, 0]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,2,2026,200,0.47,0.4221880941933597,0.46,0.35105440131219245,-0.009999999999999953,-0.07113369288116722,"[[1, 1, 2, 1, 2], [1, 12, 9, 3, 0], [0, 6, 24, 7, 8], [0, 4, 21, 18, 22], [0, 0, 7, 12, 39]]","[[0, 3, 0, 1, 3], [0, 13, 1, 7, 4], [0, 6, 7, 13, 19], [0, 1, 6, 27, 31], [0, 2, 0, 11, 45]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,2,2026,200,0.47,0.4221880941933597,0.315,0.25825324720203424,-0.15499999999999997,-0.16393484699132543,"[[1, 1, 2, 1, 2], [1, 12, 9, 3, 0], [0, 6, 24, 7, 8], [0, 4, 21, 18, 22], [0, 0, 7, 12, 39]]","[[0, 1, 3, 1, 2], [0, 9, 14, 2, 0], [0, 11, 26, 6, 2], [0, 6, 39, 11, 9], [1, 1, 20, 19, 17]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,2,2026,200,0.47,0.4221880941933597,0.165,0.10981995182573774,-0.30499999999999994,-0.31236814236762195,"[[1, 1, 2, 1, 2], [1, 12, 9, 3, 0], [0, 6, 24, 7, 8], [0, 4, 21, 18, 22], [0, 0, 7, 12, 39]]","[[0, 7, 0, 0, 0], [1, 23, 1, 0, 0], [0, 40, 4, 0, 1], [4, 49, 9, 1, 2], [1, 39, 9, 4, 5]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,3,2026,199,0.44221105527638194,0.3865539344182391,0.4321608040201005,0.30125959079283887,-0.01005025125628145,-0.08529434362540023,"[[1, 4, 1, 1, 0], [1, 12, 4, 3, 5], [2, 5, 11, 24, 3], [1, 0, 9, 42, 13], [0, 0, 3, 32, 22]]","[[0, 1, 4, 0, 2], [0, 3, 12, 4, 6], [0, 3, 12, 16, 14], [0, 0, 7, 35, 23], [0, 0, 5, 16, 36]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,3,2026,199,0.44221105527638194,0.3865539344182391,0.3417085427135678,0.3113010357941789,-0.10050251256281412,-0.0752528986240602,"[[1, 4, 1, 1, 0], [1, 12, 4, 3, 5], [2, 5, 11, 24, 3], [1, 0, 9, 42, 13], [0, 0, 3, 32, 22]]","[[3, 1, 1, 1, 1], [4, 13, 2, 2, 4], [8, 10, 8, 17, 2], [6, 5, 14, 31, 9], [3, 10, 12, 19, 13]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,3,2026,199,0.44221105527638194,0.3865539344182391,0.12562814070351758,0.044843049327354265,-0.31658291457286436,-0.3417108850908848,"[[1, 4, 1, 1, 0], [1, 12, 4, 3, 5], [2, 5, 11, 24, 3], [1, 0, 9, 42, 13], [0, 0, 3, 32, 22]]","[[0, 7, 0, 0, 0], [0, 25, 0, 0, 0], [1, 44, 0, 0, 0], [0, 65, 0, 0, 0], [0, 57, 0, 0, 0]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,4,2026,198,0.4393939393939394,0.3671021243083469,0.40404040404040403,0.28609523809523807,-0.03535353535353536,-0.08100688621310881,"[[1, 3, 2, 0, 1], [3, 9, 7, 3, 2], [3, 10, 15, 13, 4], [1, 4, 14, 21, 25], [0, 0, 9, 7, 41]]","[[0, 0, 2, 0, 5], [1, 4, 6, 4, 9], [0, 2, 11, 14, 18], [0, 0, 8, 18, 39], [0, 0, 3, 7, 47]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,4,2026,198,0.4393939393939394,0.3671021243083469,0.41414141414141414,0.3342542463753098,-0.02525252525252525,-0.03284787793303706,"[[1, 3, 2, 0, 1], [3, 9, 7, 3, 2], [3, 10, 15, 13, 4], [1, 4, 14, 21, 25], [0, 0, 9, 7, 41]]","[[0, 5, 2, 0, 0], [1, 13, 9, 1, 0], [1, 13, 20, 7, 4], [0, 9, 27, 16, 13], [0, 7, 12, 5, 33]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,4,2026,198,0.4393939393939394,0.3671021243083469,0.13131313131313133,0.07927966101694917,-0.30808080808080807,-0.2878224632913977,"[[1, 3, 2, 0, 1], [3, 9, 7, 3, 2], [3, 10, 15, 13, 4], [1, 4, 14, 21, 25], [0, 0, 9, 7, 41]]","[[0, 6, 1, 0, 0], [3, 18, 1, 2, 0], [2, 41, 0, 2, 0], [2, 54, 1, 7, 1], [3, 49, 0, 4, 1]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",M,5,2026,197,0.4619289340101523,0.4302174996720452,0.49746192893401014,0.40276565936760117,0.035532994923857864,-0.02745184030444403,"[[2, 0, 3, 0, 2], [2, 8, 13, 0, 1], [2, 1, 25, 8, 8], [0, 0, 25, 19, 21], [1, 0, 11, 8, 37]]","[[0, 0, 5, 2, 0], [1, 8, 11, 2, 2], [0, 1, 23, 16, 4], [0, 0, 16, 38, 11], [1, 0, 6, 21, 29]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MB,5,2026,197,0.4619289340101523,0.4302174996720452,0.3197969543147208,0.2768912389639465,-0.14213197969543145,-0.15332626070809868,"[[2, 0, 3, 0, 2], [2, 8, 13, 0, 1], [2, 1, 25, 8, 8], [0, 0, 25, 19, 21], [1, 0, 11, 8, 37]]","[[1, 5, 1, 0, 0], [3, 17, 3, 0, 1], [1, 19, 20, 3, 1], [4, 10, 30, 4, 17], [3, 9, 22, 2, 21]]",zero_normalized_baseline
step_07_N,M+MB+MR,"['M', 'MB', 'MR']",MR,5,2026,197,0.4619289340101523,0.4302174996720452,0.14720812182741116,0.10666529256841864,-0.3147208121827411,-0.32355220710362653,"[[2, 0, 3, 0, 2], [2, 8, 13, 0, 1], [2, 1, 25, 8, 8], [0, 0, 25, 19, 21], [1, 0, 11, 8, 37]]","[[0, 5, 2, 0, 0], [5, 17, 2, 0, 0], [3, 31, 8, 2, 0], [3, 47, 11, 4, 0], [9, 40, 8, 0, 0]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,1,42,202,0.4603960396039604,0.4259199722706425,0.43564356435643564,0.36907136907923893,-0.024752475247524774,-0.05684860319140356,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]","[[2, 3, 1, 0, 2], [5, 7, 11, 1, 1], [4, 6, 19, 12, 4], [1, 1, 22, 15, 27], [1, 0, 8, 4, 45]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,1,42,202,0.4603960396039604,0.4259199722706425,0.39603960396039606,0.3251400626894698,-0.06435643564356436,-0.10077990958117267,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]","[[2, 3, 0, 1, 2], [5, 12, 1, 1, 6], [4, 9, 2, 15, 15], [2, 2, 5, 24, 33], [2, 1, 1, 14, 40]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,1,42,202,0.4603960396039604,0.4259199722706425,0.42574257425742573,0.3912092205422635,-0.034653465346534684,-0.03471075172837901,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]","[[3, 2, 1, 2, 0], [6, 9, 6, 3, 1], [2, 4, 15, 23, 1], [0, 2, 10, 44, 10], [0, 1, 5, 37, 15]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,1,42,202,0.4603960396039604,0.4259199722706425,0.29207920792079206,0.28050969921037017,-0.16831683168316836,-0.14541027306027232,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]","[[4, 4, 0, 0, 0], [3, 17, 5, 0, 0], [7, 19, 14, 5, 0], [6, 21, 20, 17, 2], [4, 23, 12, 12, 7]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,1,42,202,0.4603960396039604,0.4259199722706425,0.4504950495049505,0.34106100795755967,-0.00990099009900991,-0.08485896431308282,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]","[[0, 0, 6, 1, 1], [0, 4, 17, 1, 3], [2, 0, 32, 9, 2], [0, 0, 29, 20, 17], [0, 0, 16, 7, 35]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,2,42,200,0.525,0.40809013260476606,0.48,0.38221921318565644,-0.04500000000000004,-0.025870919419109628,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]","[[1, 2, 0, 2, 2], [2, 14, 2, 4, 3], [1, 8, 2, 22, 12], [0, 4, 6, 35, 20], [0, 0, 1, 13, 44]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,2,42,200,0.525,0.40809013260476606,0.505,0.4075056014905639,-0.020000000000000018,-0.000584531114202147,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]","[[0, 5, 0, 2, 0], [0, 17, 7, 1, 0], [0, 13, 20, 9, 3], [0, 12, 12, 34, 7], [0, 2, 4, 22, 30]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,2,42,200,0.525,0.40809013260476606,0.48,0.39287715928590616,-0.04500000000000004,-0.015212973318859901,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]","[[1, 3, 0, 2, 1], [2, 16, 1, 3, 3], [0, 10, 6, 14, 15], [1, 9, 4, 28, 23], [0, 2, 0, 11, 45]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,2,42,200,0.525,0.40809013260476606,0.215,0.19239168508370924,-0.31000000000000005,-0.21569844752105682,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]","[[3, 4, 0, 0, 0], [6, 18, 0, 1, 0], [12, 29, 2, 1, 1], [15, 34, 3, 12, 1], [24, 18, 0, 8, 8]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,2,42,200,0.525,0.40809013260476606,0.45,0.3719040674120888,-0.07500000000000001,-0.03618606519267725,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]","[[0, 4, 2, 1, 0], [0, 13, 7, 5, 0], [0, 9, 26, 9, 1], [0, 4, 28, 29, 4], [0, 0, 13, 23, 22]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,3,42,199,0.5025125628140703,0.4046413024568364,0.49748743718592964,0.37405777004177365,-0.00502512562814067,-0.03058353241506273,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]","[[0, 2, 2, 0, 3], [0, 9, 4, 2, 10], [1, 5, 10, 12, 17], [0, 0, 3, 40, 22], [0, 1, 4, 12, 40]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,3,42,199,0.5025125628140703,0.4046413024568364,0.37185929648241206,0.28878865056716474,-0.13065326633165825,-0.11585265188967164,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]","[[0, 6, 1, 0, 0], [0, 16, 2, 1, 6], [1, 19, 8, 4, 13], [0, 12, 7, 18, 28], [0, 3, 8, 14, 32]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,3,42,199,0.5025125628140703,0.4046413024568364,0.4824120603015075,0.3941098022417363,-0.02010050251256279,-0.010531500215100076,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]","[[0, 3, 2, 1, 1], [0, 16, 2, 3, 4], [1, 6, 18, 16, 4], [0, 0, 14, 46, 5], [0, 0, 11, 30, 16]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,3,42,199,0.5025125628140703,0.4046413024568364,0.1658291457286432,0.1041487326233089,-0.3366834170854271,-0.30049256983352746,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]","[[0, 7, 0, 0, 0], [1, 24, 0, 0, 0], [1, 41, 2, 1, 0], [2, 55, 3, 5, 0], [4, 43, 2, 6, 2]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,3,42,199,0.5025125628140703,0.4046413024568364,0.4020100502512563,0.33974358974358976,-0.100502512562814,-0.06489771271324662,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]","[[0, 2, 5, 0, 0], [0, 10, 13, 1, 1], [0, 5, 27, 9, 4], [0, 0, 34, 19, 12], [0, 0, 23, 10, 24]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,4,42,198,0.5,0.4249946486043788,0.45454545454545453,0.35520077601315514,-0.04545454545454547,-0.06979387259122366,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]","[[0, 4, 1, 1, 1], [3, 9, 7, 4, 1], [3, 8, 12, 20, 2], [1, 2, 13, 29, 20], [0, 0, 6, 11, 40]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,4,42,198,0.5,0.4249946486043788,0.45454545454545453,0.3978909304732176,-0.04545454545454547,-0.027103718131161192,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]","[[2, 3, 1, 0, 1], [4, 9, 6, 4, 1], [3, 9, 15, 11, 7], [1, 5, 15, 28, 16], [1, 1, 4, 15, 36]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,4,42,198,0.5,0.4249946486043788,0.4393939393939394,0.326563280868852,-0.06060606060606061,-0.0984313677355268,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]","[[0, 4, 1, 1, 1], [1, 7, 10, 6, 0], [1, 6, 8, 23, 7], [0, 0, 12, 32, 21], [0, 0, 3, 14, 40]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,4,42,198,0.5,0.4249946486043788,0.2222222222222222,0.17197038255861785,-0.2777777777777778,-0.25302426604576095,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]","[[0, 7, 0, 0, 0], [3, 20, 0, 1, 0], [3, 39, 1, 1, 1], [1, 46, 3, 14, 1], [1, 40, 3, 4, 9]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,4,42,198,0.5,0.4249946486043788,0.4393939393939394,0.2846265021274875,-0.06060606060606061,-0.14036814647689128,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]","[[0, 1, 4, 1, 1], [0, 0, 17, 3, 4], [0, 0, 25, 14, 6], [0, 0, 18, 24, 23], [0, 0, 9, 10, 38]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,5,42,197,0.39086294416243655,0.4035215604068063,0.39086294416243655,0.3590361301285749,0.0,-0.04448543027823143,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]","[[1, 3, 3, 0, 0], [2, 13, 5, 1, 3], [1, 8, 17, 8, 10], [0, 4, 23, 18, 20], [1, 1, 12, 15, 28]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,5,42,197,0.39086294416243655,0.4035215604068063,0.39086294416243655,0.3686461465332277,0.0,-0.03487541387357862,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]","[[2, 3, 1, 0, 1], [3, 14, 5, 1, 1], [2, 11, 13, 10, 8], [0, 10, 12, 15, 28], [0, 1, 7, 16, 33]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,5,42,197,0.39086294416243655,0.4035215604068063,0.4416243654822335,0.4451661816518387,0.05076142131979694,0.041644621245032376,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]","[[2, 2, 3, 0, 0], [1, 16, 5, 0, 2], [0, 10, 18, 14, 2], [0, 5, 24, 25, 11], [0, 2, 12, 17, 26]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,5,42,197,0.39086294416243655,0.4035215604068063,0.2131979695431472,0.16093811221644708,-0.17766497461928935,-0.24258344819035924,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]","[[0, 6, 1, 0, 0], [0, 19, 4, 1, 0], [0, 30, 13, 1, 0], [0, 40, 19, 6, 0], [0, 32, 16, 5, 4]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,5,42,197,0.39086294416243655,0.4035215604068063,0.4010152284263959,0.32709670405207303,0.010152284263959366,-0.07642485635473328,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]","[[0, 1, 6, 0, 0], [0, 8, 15, 0, 1], [0, 1, 29, 8, 6], [0, 2, 33, 12, 18], [0, 0, 19, 8, 30]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,1,3407,202,0.4900990099009901,0.40464840952669495,0.43564356435643564,0.3098991240331749,-0.05445544554455445,-0.09474928549352007,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]","[[0, 1, 2, 2, 3], [1, 5, 9, 7, 3], [0, 1, 7, 28, 9], [0, 0, 4, 32, 30], [0, 0, 3, 11, 44]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,1,3407,202,0.4900990099009901,0.40464840952669495,0.40594059405940597,0.3767852437417655,-0.08415841584158412,-0.027863165784929478,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]","[[3, 2, 2, 1, 0], [6, 9, 8, 1, 1], [2, 6, 14, 14, 9], [1, 3, 6, 30, 26], [3, 1, 2, 26, 26]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,1,3407,202,0.4900990099009901,0.40464840952669495,0.42574257425742573,0.3502721166809163,-0.06435643564356436,-0.05437629284577866,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]","[[1, 2, 5, 0, 0], [5, 7, 9, 3, 1], [1, 1, 24, 8, 11], [2, 0, 15, 10, 39], [1, 0, 11, 2, 44]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,1,3407,202,0.4900990099009901,0.40464840952669495,0.12871287128712872,0.05618942461047725,-0.3613861386138614,-0.3484589849162177,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]","[[0, 8, 0, 0, 0], [1, 24, 0, 0, 0], [0, 42, 0, 3, 0], [3, 61, 0, 2, 0], [2, 49, 0, 7, 0]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,1,3407,202,0.4900990099009901,0.40464840952669495,0.43564356435643564,0.3232941968425839,-0.05445544554455445,-0.08135421268411103,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]","[[0, 1, 5, 0, 2], [2, 4, 12, 7, 0], [0, 0, 14, 27, 4], [0, 0, 11, 36, 19], [0, 0, 6, 18, 34]]",zero_normalized_baseline
