scheme=MB (Soft) fold=4 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.5051 acc=0.2911 sec=2.6
epoch=002 loss=1.3956 acc=0.3614 sec=2.4
epoch=003 loss=1.3105 acc=0.4592 sec=2.4
epoch=004 loss=1.2266 acc=0.5220 sec=2.3
epoch=005 loss=1.1348 acc=0.5671 sec=2.4
epoch=006 loss=1.0453 acc=0.6562 sec=2.3
epoch=007 loss=0.9722 acc=0.7127 sec=2.4
epoch=008 loss=0.8857 acc=0.7704 sec=2.4
epoch=009 loss=0.8292 acc=0.8218 sec=2.4
epoch=010 loss=0.8308 acc=0.7942 sec=2.3
epoch=011 loss=0.8002 acc=0.8331 sec=2.4
epoch=012 loss=0.7441 acc=0.8557 sec=2.4
epoch=013 loss=0.7122 acc=0.9184 sec=2.5
epoch=014 loss=0.6957 acc=0.9084 sec=2.4
epoch=015 loss=0.6789 acc=0.9360 sec=2.4
epoch=016 loss=0.6651 acc=0.9473 sec=2.5
epoch=017 loss=0.6410 acc=0.9561 sec=2.2
epoch=018 loss=0.6383 acc=0.9636 sec=2.4
epoch=019 loss=0.6287 acc=0.9661 sec=2.5
epoch=020 loss=0.6271 acc=0.9774 sec=2.4
epoch=021 loss=0.6154 acc=0.9849 sec=2.4
epoch=022 loss=0.6116 acc=0.9900 sec=2.4
epoch=023 loss=0.5997 acc=0.9950 sec=2.5
epoch=024 loss=0.6040 acc=0.9799 sec=2.4
epoch=025 loss=0.5939 acc=0.9950 sec=2.3
epoch=026 loss=0.5921 acc=0.9937 sec=2.3
epoch=027 loss=0.5862 acc=0.9962 sec=2.3
epoch=028 loss=0.5816 acc=0.9987 sec=2.4
epoch=029 loss=0.5847 acc=0.9975 sec=2.4
epoch=030 loss=0.5823 acc=0.9975 sec=2.4
epoch=031 loss=0.5822 acc=0.9975 sec=2.5
epoch=032 loss=0.5899 acc=0.9925 sec=2.4
epoch=033 loss=0.5833 acc=0.9925 sec=2.3
epoch=034 loss=0.5803 acc=0.9975 sec=2.4
epoch=035 loss=0.5742 acc=0.9987 sec=2.5
epoch=036 loss=0.5708 acc=0.9962 sec=2.3
epoch=037 loss=0.5723 acc=0.9987 sec=2.3
epoch=038 loss=0.5752 acc=0.9950 sec=2.4
epoch=039 loss=0.5750 acc=0.9950 sec=2.4
epoch=040 loss=0.5687 acc=1.0000 sec=2.3
epoch=041 loss=0.5682 acc=1.0000 sec=2.4
epoch=042 loss=0.5694 acc=0.9987 sec=2.4
epoch=043 loss=0.5724 acc=0.9962 sec=2.4
epoch=044 loss=0.5673 acc=1.0000 sec=2.4
epoch=045 loss=0.5642 acc=0.9987 sec=2.4
epoch=046 loss=0.5661 acc=0.9975 sec=2.4
epoch=047 loss=0.5629 acc=0.9987 sec=2.4
epoch=048 loss=0.5640 acc=0.9987 sec=2.4
epoch=049 loss=0.5655 acc=1.0000 sec=2.4
epoch=050 loss=0.5608 acc=1.0000 sec=2.4
