run: seed=42 fold=4 variant=background label=Soft Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4646 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3324 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2367 lr=0.0001 elapsed=3.6s
epoch 04/50 mean_loss=1.1459 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0845 lr=0.0001 elapsed=3.4s
epoch 06/50 mean_loss=0.9832 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.9113 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8466 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.8198 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.7739 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.7293 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.7053 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.6748 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.6519 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.6379 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6290 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.6161 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.6065 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.6073 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6012 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.6020 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.5975 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.5955 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.5878 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5809 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5823 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5806 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5733 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5768 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5774 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5713 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5675 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5686 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5695 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5701 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5674 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5637 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5688 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5616 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5595 lr=0.0001 elapsed=3.6s
epoch 41/50 mean_loss=0.5584 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5564 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5547 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5546 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5553 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5520 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5535 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5514 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5520 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5545 lr=0.0001 elapsed=3.5s
