run: seed=3407 fold=4 variant=crop label=Hard Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4645 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.2728 lr=0.0001 elapsed=3.2s
epoch 03/50 mean_loss=1.1879 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.0476 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9030 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.7878 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6613 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.5507 lr=0.0001 elapsed=3.1s
epoch 09/50 mean_loss=0.4424 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.3583 lr=0.0001 elapsed=3.1s
epoch 11/50 mean_loss=0.3228 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.2944 lr=0.0001 elapsed=3.1s
epoch 13/50 mean_loss=0.2719 lr=0.0001 elapsed=3.1s
epoch 14/50 mean_loss=0.1933 lr=0.0001 elapsed=3.1s
epoch 15/50 mean_loss=0.1468 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.1067 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.1018 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.0977 lr=0.0001 elapsed=3.1s
epoch 19/50 mean_loss=0.0711 lr=0.0001 elapsed=3.1s
epoch 20/50 mean_loss=0.0916 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.1165 lr=0.0001 elapsed=3.1s
epoch 22/50 mean_loss=0.0713 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0871 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.0688 lr=0.0001 elapsed=3.1s
epoch 25/50 mean_loss=0.0541 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.0559 lr=0.0001 elapsed=3.1s
epoch 27/50 mean_loss=0.0728 lr=0.0001 elapsed=3.1s
epoch 28/50 mean_loss=0.0689 lr=0.0001 elapsed=3.1s
epoch 29/50 mean_loss=0.0651 lr=0.0001 elapsed=3.2s
epoch 30/50 mean_loss=0.1151 lr=0.0001 elapsed=3.1s
epoch 31/50 mean_loss=0.0626 lr=0.0001 elapsed=3.1s
epoch 32/50 mean_loss=0.0470 lr=0.0001 elapsed=3.1s
epoch 33/50 mean_loss=0.0397 lr=0.0001 elapsed=3.1s
epoch 34/50 mean_loss=0.0326 lr=0.0001 elapsed=3.2s
epoch 35/50 mean_loss=0.0268 lr=0.0001 elapsed=3.1s
epoch 36/50 mean_loss=0.0261 lr=0.0001 elapsed=3.1s
epoch 37/50 mean_loss=0.0305 lr=0.0001 elapsed=3.1s
epoch 38/50 mean_loss=0.0237 lr=0.0001 elapsed=3.1s
epoch 39/50 mean_loss=0.0278 lr=0.0001 elapsed=3.1s
epoch 40/50 mean_loss=0.0285 lr=0.0001 elapsed=3.1s
epoch 41/50 mean_loss=0.0214 lr=0.0001 elapsed=3.1s
epoch 42/50 mean_loss=0.0204 lr=0.0001 elapsed=3.1s
epoch 43/50 mean_loss=0.0372 lr=0.0001 elapsed=3.1s
epoch 44/50 mean_loss=0.0376 lr=0.0001 elapsed=3.1s
epoch 45/50 mean_loss=0.0272 lr=0.0001 elapsed=3.1s
epoch 46/50 mean_loss=0.0269 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.0191 lr=0.0001 elapsed=3.0s
epoch 48/50 mean_loss=0.0307 lr=0.0001 elapsed=3.1s
epoch 49/50 mean_loss=0.0393 lr=0.0001 elapsed=3.2s
epoch 50/50 mean_loss=0.0432 lr=0.0001 elapsed=3.1s
