scheme=M+MB+MR fold=4 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=CrossEntropyLoss scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4650 acc=0.3149 sec=5.1
epoch=002 loss=1.2927 acc=0.4253 sec=4.9
epoch=003 loss=1.1856 acc=0.4617 sec=4.8
epoch=004 loss=1.0656 acc=0.5496 sec=4.7
epoch=005 loss=0.9932 acc=0.5910 sec=5.0
epoch=006 loss=0.8621 acc=0.6374 sec=5.0
epoch=007 loss=0.7671 acc=0.6913 sec=5.0
epoch=008 loss=0.6516 acc=0.7378 sec=5.0
epoch=009 loss=0.5778 acc=0.7867 sec=5.0
epoch=010 loss=0.4881 acc=0.8281 sec=4.7
epoch=011 loss=0.4156 acc=0.8519 sec=4.7
epoch=012 loss=0.3782 acc=0.8632 sec=4.9
epoch=013 loss=0.3228 acc=0.8833 sec=4.7
epoch=014 loss=0.2419 acc=0.9310 sec=4.7
epoch=015 loss=0.2026 acc=0.9297 sec=4.8
epoch=016 loss=0.1793 acc=0.9523 sec=4.6
epoch=017 loss=0.1546 acc=0.9511 sec=4.7
epoch=018 loss=0.1039 acc=0.9674 sec=4.9
epoch=019 loss=0.1002 acc=0.9674 sec=4.7
epoch=020 loss=0.1136 acc=0.9598 sec=4.7
epoch=021 loss=0.0837 acc=0.9762 sec=4.8
epoch=022 loss=0.0751 acc=0.9762 sec=4.7
epoch=023 loss=0.0835 acc=0.9699 sec=4.7
epoch=024 loss=0.1000 acc=0.9762 sec=4.9
epoch=025 loss=0.1310 acc=0.9536 sec=5.0
epoch=026 loss=0.1239 acc=0.9586 sec=5.0
epoch=027 loss=0.0666 acc=0.9824 sec=5.0
epoch=028 loss=0.0729 acc=0.9762 sec=5.0
epoch=029 loss=0.0660 acc=0.9837 sec=4.8
epoch=030 loss=0.0754 acc=0.9787 sec=4.7
epoch=031 loss=0.0526 acc=0.9887 sec=4.8
epoch=032 loss=0.0688 acc=0.9812 sec=4.7
epoch=033 loss=0.0618 acc=0.9774 sec=4.7
epoch=034 loss=0.0506 acc=0.9849 sec=4.8
epoch=035 loss=0.0373 acc=0.9887 sec=4.8
epoch=036 loss=0.0512 acc=0.9875 sec=4.8
epoch=037 loss=0.0653 acc=0.9837 sec=4.8
epoch=038 loss=0.0435 acc=0.9875 sec=4.7
epoch=039 loss=0.0726 acc=0.9749 sec=4.7
epoch=040 loss=0.0705 acc=0.9787 sec=4.8
epoch=041 loss=0.0575 acc=0.9824 sec=4.8
epoch=042 loss=0.0473 acc=0.9837 sec=4.7
epoch=043 loss=0.0690 acc=0.9787 sec=4.8
epoch=044 loss=0.0560 acc=0.9900 sec=5.0
epoch=045 loss=0.0513 acc=0.9862 sec=5.0
epoch=046 loss=0.0462 acc=0.9887 sec=5.0
epoch=047 loss=0.0312 acc=0.9900 sec=5.0
epoch=048 loss=0.0452 acc=0.9912 sec=4.8
epoch=049 loss=0.0316 acc=0.9925 sec=4.7
epoch=050 loss=0.0565 acc=0.9749 sec=4.8
