scheme=M (Soft) fold=5 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4937 acc=0.2936 sec=2.6
epoch=002 loss=1.3741 acc=0.3902 sec=2.4
epoch=003 loss=1.2831 acc=0.4755 sec=2.4
epoch=004 loss=1.1911 acc=0.5282 sec=2.4
epoch=005 loss=1.1242 acc=0.6010 sec=2.4
epoch=006 loss=1.0317 acc=0.6662 sec=2.5
epoch=007 loss=0.9561 acc=0.7089 sec=2.4
epoch=008 loss=0.9007 acc=0.7716 sec=2.3
epoch=009 loss=0.8345 acc=0.8068 sec=2.4
epoch=010 loss=0.8004 acc=0.8457 sec=2.3
epoch=011 loss=0.7612 acc=0.8720 sec=2.4
epoch=012 loss=0.7368 acc=0.8896 sec=2.4
epoch=013 loss=0.7076 acc=0.9210 sec=2.3
epoch=014 loss=0.6736 acc=0.9373 sec=2.4
epoch=015 loss=0.6576 acc=0.9649 sec=2.3
epoch=016 loss=0.6531 acc=0.9611 sec=2.4
epoch=017 loss=0.6415 acc=0.9674 sec=2.4
epoch=018 loss=0.6345 acc=0.9762 sec=2.4
epoch=019 loss=0.6186 acc=0.9862 sec=2.4
epoch=020 loss=0.6166 acc=0.9849 sec=2.5
epoch=021 loss=0.6026 acc=0.9912 sec=2.4
epoch=022 loss=0.6020 acc=0.9900 sec=2.5
epoch=023 loss=0.5969 acc=0.9950 sec=2.4
epoch=024 loss=0.5980 acc=0.9912 sec=2.4
epoch=025 loss=0.5831 acc=0.9987 sec=2.3
epoch=026 loss=0.5846 acc=0.9962 sec=2.4
epoch=027 loss=0.5850 acc=0.9950 sec=2.3
epoch=028 loss=0.5839 acc=0.9987 sec=2.4
epoch=029 loss=0.5762 acc=0.9987 sec=2.5
epoch=030 loss=0.5798 acc=0.9950 sec=2.4
epoch=031 loss=0.5874 acc=0.9925 sec=2.4
epoch=032 loss=0.5789 acc=0.9987 sec=2.4
epoch=033 loss=0.5818 acc=0.9962 sec=2.3
epoch=034 loss=0.5775 acc=0.9987 sec=2.4
epoch=035 loss=0.5744 acc=1.0000 sec=2.3
epoch=036 loss=0.5711 acc=1.0000 sec=2.4
epoch=037 loss=0.5701 acc=0.9987 sec=2.3
epoch=038 loss=0.5763 acc=0.9975 sec=2.3
epoch=039 loss=0.5741 acc=1.0000 sec=2.4
epoch=040 loss=0.5686 acc=1.0000 sec=2.5
epoch=041 loss=0.5685 acc=1.0000 sec=2.4
epoch=042 loss=0.5662 acc=0.9987 sec=2.4
epoch=043 loss=0.5645 acc=1.0000 sec=2.3
epoch=044 loss=0.5664 acc=1.0000 sec=2.4
epoch=045 loss=0.5663 acc=1.0000 sec=2.4
epoch=046 loss=0.5656 acc=0.9987 sec=2.4
epoch=047 loss=0.5677 acc=1.0000 sec=2.3
epoch=048 loss=0.5594 acc=1.0000 sec=2.4
epoch=049 loss=0.5622 acc=1.0000 sec=2.4
epoch=050 loss=0.5619 acc=1.0000 sec=2.4
