run: seed=3407 fold=2 variant=background label=Soft Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4719 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.3307 lr=0.0001 elapsed=3.4s
epoch 03/50 mean_loss=1.2410 lr=0.0001 elapsed=3.4s
epoch 04/50 mean_loss=1.1597 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0803 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9967 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=0.9037 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8541 lr=0.0001 elapsed=3.4s
epoch 09/50 mean_loss=0.8375 lr=0.0001 elapsed=3.4s
epoch 10/50 mean_loss=0.8023 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.7367 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.7007 lr=0.0001 elapsed=3.4s
epoch 13/50 mean_loss=0.7021 lr=0.0001 elapsed=3.4s
epoch 14/50 mean_loss=0.6761 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.6613 lr=0.0001 elapsed=3.4s
epoch 16/50 mean_loss=0.6447 lr=0.0001 elapsed=3.4s
epoch 17/50 mean_loss=0.6432 lr=0.0001 elapsed=3.4s
epoch 18/50 mean_loss=0.6391 lr=0.0001 elapsed=3.4s
epoch 19/50 mean_loss=0.6345 lr=0.0001 elapsed=3.4s
epoch 20/50 mean_loss=0.6122 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.5997 lr=0.0001 elapsed=3.4s
epoch 22/50 mean_loss=0.5970 lr=0.0001 elapsed=3.4s
epoch 23/50 mean_loss=0.5955 lr=0.0001 elapsed=3.4s
epoch 24/50 mean_loss=0.5918 lr=0.0001 elapsed=3.4s
epoch 25/50 mean_loss=0.5859 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5904 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5847 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5855 lr=0.0001 elapsed=3.4s
epoch 29/50 mean_loss=0.5796 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5794 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5762 lr=0.0001 elapsed=3.4s
epoch 32/50 mean_loss=0.5735 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5769 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5757 lr=0.0001 elapsed=3.4s
epoch 35/50 mean_loss=0.5707 lr=0.0001 elapsed=3.4s
epoch 36/50 mean_loss=0.5693 lr=0.0001 elapsed=3.4s
epoch 37/50 mean_loss=0.5692 lr=0.0001 elapsed=3.4s
epoch 38/50 mean_loss=0.5672 lr=0.0001 elapsed=3.4s
epoch 39/50 mean_loss=0.5695 lr=0.0001 elapsed=3.4s
epoch 40/50 mean_loss=0.5715 lr=0.0001 elapsed=3.4s
epoch 41/50 mean_loss=0.5648 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5647 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5635 lr=0.0001 elapsed=3.4s
epoch 44/50 mean_loss=0.5605 lr=0.0001 elapsed=3.4s
epoch 45/50 mean_loss=0.5627 lr=0.0001 elapsed=3.4s
epoch 46/50 mean_loss=0.5594 lr=0.0001 elapsed=3.4s
epoch 47/50 mean_loss=0.5564 lr=0.0001 elapsed=3.4s
epoch 48/50 mean_loss=0.5598 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5607 lr=0.0001 elapsed=3.4s
epoch 50/50 mean_loss=0.5563 lr=0.0001 elapsed=3.4s
