scheme=M+MR (Soft) fold=1 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4570 acc=0.3065 sec=33.3
epoch=002 loss=1.3116 acc=0.4410 sec=3.3
epoch=003 loss=1.2358 acc=0.4799 sec=3.3
epoch=004 loss=1.1605 acc=0.5766 sec=3.2
epoch=005 loss=1.0872 acc=0.5980 sec=3.5
epoch=006 loss=1.0018 acc=0.6897 sec=3.5
epoch=007 loss=0.9436 acc=0.7274 sec=3.5
epoch=008 loss=0.8971 acc=0.7588 sec=3.5
epoch=009 loss=0.8432 acc=0.7990 sec=3.5
epoch=010 loss=0.7891 acc=0.8455 sec=3.5
epoch=011 loss=0.7556 acc=0.8832 sec=3.4
epoch=012 loss=0.7158 acc=0.9108 sec=3.1
epoch=013 loss=0.7063 acc=0.9158 sec=3.0
epoch=014 loss=0.6728 acc=0.9460 sec=3.2
epoch=015 loss=0.6578 acc=0.9636 sec=3.2
epoch=016 loss=0.6399 acc=0.9661 sec=3.2
epoch=017 loss=0.6207 acc=0.9837 sec=3.1
epoch=018 loss=0.6113 acc=0.9887 sec=3.1
epoch=019 loss=0.6084 acc=0.9887 sec=3.1
epoch=020 loss=0.6042 acc=0.9912 sec=3.4
epoch=021 loss=0.5970 acc=0.9899 sec=3.2
epoch=022 loss=0.5990 acc=0.9887 sec=3.1
epoch=023 loss=0.5968 acc=0.9837 sec=3.1
epoch=024 loss=0.6027 acc=0.9887 sec=3.1
epoch=025 loss=0.5859 acc=0.9962 sec=3.2
epoch=026 loss=0.5844 acc=0.9950 sec=3.1
epoch=027 loss=0.5788 acc=0.9962 sec=3.1
epoch=028 loss=0.5792 acc=0.9987 sec=3.1
epoch=029 loss=0.5773 acc=0.9987 sec=3.4
epoch=030 loss=0.5720 acc=0.9975 sec=3.1
epoch=031 loss=0.5780 acc=0.9937 sec=3.2
epoch=032 loss=0.5743 acc=1.0000 sec=3.1
epoch=033 loss=0.5769 acc=0.9987 sec=3.2
epoch=034 loss=0.5745 acc=0.9987 sec=3.3
epoch=035 loss=0.5719 acc=0.9975 sec=3.3
epoch=036 loss=0.5674 acc=1.0000 sec=3.4
epoch=037 loss=0.5655 acc=0.9975 sec=3.3
epoch=038 loss=0.5745 acc=0.9950 sec=3.2
epoch=039 loss=0.5720 acc=0.9962 sec=3.3
epoch=040 loss=0.5747 acc=0.9962 sec=3.2
epoch=041 loss=0.5654 acc=0.9987 sec=3.3
epoch=042 loss=0.5621 acc=0.9987 sec=3.2
epoch=043 loss=0.5617 acc=0.9975 sec=3.1
epoch=044 loss=0.5703 acc=0.9950 sec=3.2
epoch=045 loss=0.5748 acc=0.9925 sec=3.2
epoch=046 loss=0.5682 acc=0.9987 sec=3.2
epoch=047 loss=0.5628 acc=0.9987 sec=3.1
epoch=048 loss=0.5673 acc=0.9975 sec=3.2
epoch=049 loss=0.5609 acc=0.9987 sec=3.3
epoch=050 loss=0.5599 acc=0.9987 sec=3.2
