run: seed=3407 fold=2 variant=mask label=Soft Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4471 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.3206 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2536 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.2039 lr=0.0001 elapsed=3.4s
epoch 05/50 mean_loss=1.1547 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=1.0729 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=1.0100 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.9787 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.9187 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.8685 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.8103 lr=0.0001 elapsed=3.4s
epoch 12/50 mean_loss=0.7782 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.7410 lr=0.0001 elapsed=3.6s
epoch 14/50 mean_loss=0.7120 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.7146 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6903 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.6835 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.6539 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.6617 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6264 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.6177 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.6160 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.6059 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.6007 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5971 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.6058 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5915 lr=0.0001 elapsed=3.4s
epoch 28/50 mean_loss=0.5890 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5823 lr=0.0001 elapsed=3.4s
epoch 30/50 mean_loss=0.5847 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5771 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5769 lr=0.0001 elapsed=3.4s
epoch 33/50 mean_loss=0.5811 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5766 lr=0.0001 elapsed=3.4s
epoch 35/50 mean_loss=0.5761 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5725 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5736 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5704 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5704 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5735 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.5670 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5623 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5655 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5597 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5625 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5604 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5581 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5584 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5621 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5557 lr=0.0001 elapsed=3.5s
