run: seed=3407 fold=3 variant=background label=Hard Label
train samples=797 eval samples=199 epochs=50
epoch 01/50 mean_loss=1.4700 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3147 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2015 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1086 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=0.9756 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.8346 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.7405 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.6830 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.5606 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.4820 lr=0.0001 elapsed=3.6s
epoch 11/50 mean_loss=0.3647 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.3095 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.2664 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.2348 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.2185 lr=0.0001 elapsed=3.6s
epoch 16/50 mean_loss=0.1757 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.1518 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.1695 lr=0.0001 elapsed=3.4s
epoch 19/50 mean_loss=0.1374 lr=0.0001 elapsed=3.6s
epoch 20/50 mean_loss=0.1087 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.0812 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.0825 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.0704 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.0808 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.0581 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.0709 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.0790 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.0754 lr=0.0001 elapsed=3.6s
epoch 29/50 mean_loss=0.0330 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.0505 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.1204 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.0832 lr=0.0001 elapsed=3.6s
epoch 33/50 mean_loss=0.0575 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.0941 lr=0.0001 elapsed=3.6s
epoch 35/50 mean_loss=0.0556 lr=0.0001 elapsed=3.6s
epoch 36/50 mean_loss=0.0669 lr=0.0001 elapsed=3.6s
epoch 37/50 mean_loss=0.0434 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.0478 lr=0.0001 elapsed=3.6s
epoch 39/50 mean_loss=0.0399 lr=0.0001 elapsed=3.6s
epoch 40/50 mean_loss=0.0326 lr=0.0001 elapsed=3.6s
epoch 41/50 mean_loss=0.0482 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.0512 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.0513 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.0232 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.0289 lr=0.0001 elapsed=3.9s
epoch 46/50 mean_loss=0.0195 lr=0.0001 elapsed=3.6s
epoch 47/50 mean_loss=0.0242 lr=0.0001 elapsed=3.9s
epoch 48/50 mean_loss=0.0384 lr=0.0001 elapsed=3.6s
epoch 49/50 mean_loss=0.0262 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.0307 lr=0.0001 elapsed=3.4s
