run: seed=3407 fold=2 variant=context label=Soft Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4751 lr=0.0001 elapsed=2.9s
epoch 02/50 mean_loss=1.3242 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.2177 lr=0.0001 elapsed=2.9s
epoch 04/50 mean_loss=1.1510 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=1.0577 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.9865 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.8817 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.8515 lr=0.0001 elapsed=2.9s
epoch 09/50 mean_loss=0.7911 lr=0.0001 elapsed=2.9s
epoch 10/50 mean_loss=0.7728 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.7304 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.6934 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.6728 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.6615 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.6527 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.6339 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.6341 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.6226 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.6417 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.6050 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.5919 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.5910 lr=0.0001 elapsed=2.9s
epoch 23/50 mean_loss=0.5892 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.5898 lr=0.0001 elapsed=2.9s
epoch 25/50 mean_loss=0.5795 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.5813 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.5789 lr=0.0001 elapsed=3.1s
epoch 28/50 mean_loss=0.5748 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.5741 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.5728 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.5702 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.5699 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.5740 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.5683 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.5686 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.5651 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.5617 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.5611 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.5629 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.5615 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.5561 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.5578 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.5590 lr=0.0001 elapsed=2.8s
epoch 44/50 mean_loss=0.5541 lr=0.0001 elapsed=2.8s
epoch 45/50 mean_loss=0.5552 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.5541 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.5525 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.5556 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.5659 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.5543 lr=0.0001 elapsed=2.9s
