run: seed=2026 fold=2 variant=background label=Soft Label
train samples=796 eval samples=200 epochs=50
epoch 01/50 mean_loss=1.4776 lr=0.0001 elapsed=3.5s
epoch 02/50 mean_loss=1.3389 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2369 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1628 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0643 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9880 lr=0.0001 elapsed=3.5s
epoch 07/50 mean_loss=0.9222 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8591 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.8286 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.7776 lr=0.0001 elapsed=3.5s
epoch 11/50 mean_loss=0.7454 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.7142 lr=0.0001 elapsed=3.6s
epoch 13/50 mean_loss=0.6779 lr=0.0001 elapsed=3.6s
epoch 14/50 mean_loss=0.6525 lr=0.0001 elapsed=3.5s
epoch 15/50 mean_loss=0.6472 lr=0.0001 elapsed=3.6s
epoch 16/50 mean_loss=0.6313 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.6305 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.6244 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.6216 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6072 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.5963 lr=0.0001 elapsed=3.4s
epoch 22/50 mean_loss=0.5940 lr=0.0001 elapsed=3.4s
epoch 23/50 mean_loss=0.5864 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.5939 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5923 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5839 lr=0.0001 elapsed=3.4s
epoch 27/50 mean_loss=0.5830 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5831 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5781 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5799 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5805 lr=0.0001 elapsed=3.4s
epoch 32/50 mean_loss=0.5729 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5740 lr=0.0001 elapsed=3.5s
epoch 34/50 mean_loss=0.5691 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5713 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5723 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5682 lr=0.0001 elapsed=3.4s
epoch 38/50 mean_loss=0.5732 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5659 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5676 lr=0.0001 elapsed=3.4s
epoch 41/50 mean_loss=0.5664 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5630 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5619 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5557 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5587 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5574 lr=0.0001 elapsed=3.4s
epoch 47/50 mean_loss=0.5578 lr=0.0001 elapsed=3.5s
epoch 48/50 mean_loss=0.5575 lr=0.0001 elapsed=3.4s
epoch 49/50 mean_loss=0.5547 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5556 lr=0.0001 elapsed=3.5s
