run: seed=3407 fold=1 variant=context label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4586 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.2643 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.1222 lr=0.0001 elapsed=2.9s
epoch 04/50 mean_loss=1.0011 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.8912 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.7667 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6593 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.5829 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.4585 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.3883 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.3084 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.2661 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.2148 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.1884 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.1784 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.1416 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.1523 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.1605 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.1611 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.1474 lr=0.0001 elapsed=2.8s
epoch 21/50 mean_loss=0.1120 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.1144 lr=0.0001 elapsed=2.9s
epoch 23/50 mean_loss=0.0881 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.0646 lr=0.0001 elapsed=2.9s
epoch 25/50 mean_loss=0.0739 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.0722 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0482 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.0410 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.0401 lr=0.0001 elapsed=2.8s
epoch 30/50 mean_loss=0.0213 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.0218 lr=0.0001 elapsed=3.0s
epoch 32/50 mean_loss=0.0199 lr=0.0001 elapsed=2.8s
epoch 33/50 mean_loss=0.0341 lr=0.0001 elapsed=2.8s
epoch 34/50 mean_loss=0.0315 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.0403 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.0540 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.0363 lr=0.0001 elapsed=2.8s
epoch 38/50 mean_loss=0.0384 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.0364 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.0458 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.0468 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.0529 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.0999 lr=0.0001 elapsed=2.8s
epoch 44/50 mean_loss=0.0654 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.0565 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.0403 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.0350 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.0265 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.0351 lr=0.0001 elapsed=2.9s
epoch 50/50 mean_loss=0.0473 lr=0.0001 elapsed=2.8s
