scheme=MP (Soft) fold=4 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4911 acc=0.3287 sec=2.6
epoch=002 loss=1.3688 acc=0.4166 sec=2.3
epoch=003 loss=1.3016 acc=0.4329 sec=2.5
epoch=004 loss=1.1963 acc=0.5358 sec=2.4
epoch=005 loss=1.1161 acc=0.6148 sec=2.4
epoch=006 loss=1.0480 acc=0.6600 sec=2.4
epoch=007 loss=0.9839 acc=0.7340 sec=2.4
epoch=008 loss=0.8770 acc=0.7930 sec=2.5
epoch=009 loss=0.8325 acc=0.8168 sec=2.5
epoch=010 loss=0.7895 acc=0.8582 sec=2.4
epoch=011 loss=0.7595 acc=0.8695 sec=2.4
epoch=012 loss=0.7101 acc=0.9134 sec=2.3
epoch=013 loss=0.6907 acc=0.9222 sec=2.5
epoch=014 loss=0.6721 acc=0.9385 sec=2.3
epoch=015 loss=0.6527 acc=0.9624 sec=2.3
epoch=016 loss=0.6464 acc=0.9724 sec=2.4
epoch=017 loss=0.6322 acc=0.9737 sec=2.3
epoch=018 loss=0.6219 acc=0.9812 sec=2.4
epoch=019 loss=0.6163 acc=0.9887 sec=2.3
epoch=020 loss=0.6097 acc=0.9862 sec=2.3
epoch=021 loss=0.6022 acc=0.9900 sec=2.5
epoch=022 loss=0.5964 acc=0.9962 sec=2.4
epoch=023 loss=0.6147 acc=0.9875 sec=2.3
epoch=024 loss=0.5960 acc=0.9950 sec=2.5
epoch=025 loss=0.5948 acc=0.9962 sec=2.5
epoch=026 loss=0.5856 acc=0.9975 sec=2.3
epoch=027 loss=0.5870 acc=0.9987 sec=2.3
epoch=028 loss=0.5916 acc=0.9975 sec=2.4
epoch=029 loss=0.5874 acc=0.9975 sec=2.3
epoch=030 loss=0.5796 acc=0.9975 sec=2.4
epoch=031 loss=0.5762 acc=0.9975 sec=2.4
epoch=032 loss=0.5804 acc=0.9962 sec=2.3
epoch=033 loss=0.5755 acc=0.9987 sec=2.4
epoch=034 loss=0.5727 acc=0.9975 sec=2.3
epoch=035 loss=0.5751 acc=0.9975 sec=2.5
epoch=036 loss=0.5744 acc=1.0000 sec=2.3
epoch=037 loss=0.5729 acc=1.0000 sec=2.4
epoch=038 loss=0.5652 acc=1.0000 sec=2.5
epoch=039 loss=0.5680 acc=0.9987 sec=2.3
epoch=040 loss=0.5663 acc=1.0000 sec=2.5
epoch=041 loss=0.5702 acc=1.0000 sec=2.5
epoch=042 loss=0.5656 acc=1.0000 sec=2.4
epoch=043 loss=0.5695 acc=0.9975 sec=2.5
epoch=044 loss=0.5647 acc=1.0000 sec=2.3
epoch=045 loss=0.5654 acc=1.0000 sec=2.3
epoch=046 loss=0.5653 acc=1.0000 sec=2.5
epoch=047 loss=0.5614 acc=1.0000 sec=2.4
epoch=048 loss=0.5601 acc=0.9987 sec=2.4
epoch=049 loss=0.5608 acc=1.0000 sec=2.4
epoch=050 loss=0.5604 acc=1.0000 sec=2.5
