scheme=MB+MR (Soft) fold=5 training_seed=2026 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4958 acc=0.3087 sec=3.6
epoch=002 loss=1.3232 acc=0.4015 sec=3.4
epoch=003 loss=1.2543 acc=0.4893 sec=3.5
epoch=004 loss=1.1685 acc=0.5571 sec=3.5
epoch=005 loss=1.0910 acc=0.6110 sec=3.3
epoch=006 loss=1.0062 acc=0.6713 sec=3.4
epoch=007 loss=0.9666 acc=0.7152 sec=3.4
epoch=008 loss=0.9248 acc=0.7290 sec=3.4
epoch=009 loss=0.8686 acc=0.7880 sec=3.2
epoch=010 loss=0.8034 acc=0.8218 sec=3.2
epoch=011 loss=0.7442 acc=0.8846 sec=3.3
epoch=012 loss=0.7158 acc=0.9034 sec=3.3
epoch=013 loss=0.7021 acc=0.9134 sec=3.3
epoch=014 loss=0.6851 acc=0.9310 sec=3.2
epoch=015 loss=0.6783 acc=0.9385 sec=3.2
epoch=016 loss=0.6487 acc=0.9661 sec=3.3
epoch=017 loss=0.6455 acc=0.9561 sec=3.5
epoch=018 loss=0.6348 acc=0.9661 sec=3.1
epoch=019 loss=0.6182 acc=0.9699 sec=3.1
epoch=020 loss=0.6190 acc=0.9849 sec=3.3
epoch=021 loss=0.6120 acc=0.9812 sec=3.3
epoch=022 loss=0.6127 acc=0.9799 sec=3.2
epoch=023 loss=0.6111 acc=0.9824 sec=3.3
epoch=024 loss=0.6188 acc=0.9812 sec=3.3
epoch=025 loss=0.6054 acc=0.9925 sec=3.2
epoch=026 loss=0.5928 acc=0.9962 sec=3.4
epoch=027 loss=0.5894 acc=0.9937 sec=3.2
epoch=028 loss=0.5863 acc=0.9975 sec=3.3
epoch=029 loss=0.5837 acc=0.9962 sec=3.2
epoch=030 loss=0.5814 acc=0.9975 sec=3.4
epoch=031 loss=0.5797 acc=0.9975 sec=3.4
epoch=032 loss=0.5893 acc=0.9950 sec=3.3
epoch=033 loss=0.5819 acc=0.9987 sec=3.3
epoch=034 loss=0.5783 acc=0.9987 sec=3.3
epoch=035 loss=0.5769 acc=0.9975 sec=3.4
epoch=036 loss=0.5743 acc=0.9975 sec=3.4
epoch=037 loss=0.5707 acc=0.9987 sec=3.3
epoch=038 loss=0.5722 acc=1.0000 sec=3.2
epoch=039 loss=0.5667 acc=1.0000 sec=3.1
epoch=040 loss=0.5661 acc=1.0000 sec=3.2
epoch=041 loss=0.5639 acc=1.0000 sec=3.3
epoch=042 loss=0.5661 acc=0.9975 sec=3.3
epoch=043 loss=0.5673 acc=0.9962 sec=3.2
epoch=044 loss=0.5745 acc=0.9962 sec=3.3
epoch=045 loss=0.5762 acc=0.9962 sec=3.2
epoch=046 loss=0.5686 acc=0.9975 sec=3.4
epoch=047 loss=0.5647 acc=0.9987 sec=3.2
epoch=048 loss=0.5609 acc=0.9987 sec=3.2
epoch=049 loss=0.5600 acc=0.9975 sec=3.2
epoch=050 loss=0.5580 acc=1.0000 sec=3.4
