run: seed=42 fold=5 variant=context label=Hard Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4859 lr=0.0001 elapsed=3.1s
epoch 02/50 mean_loss=1.3024 lr=0.0001 elapsed=3.1s
epoch 03/50 mean_loss=1.1892 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.0696 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9588 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.8398 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6967 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.5577 lr=0.0001 elapsed=2.9s
epoch 09/50 mean_loss=0.4795 lr=0.0001 elapsed=2.9s
epoch 10/50 mean_loss=0.3719 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.3524 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.3240 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.2697 lr=0.0001 elapsed=3.0s
epoch 14/50 mean_loss=0.2433 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.1683 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.1255 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.1262 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.1213 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.1087 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.0858 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.1259 lr=0.0001 elapsed=3.1s
epoch 22/50 mean_loss=0.0768 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0642 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.0581 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0441 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.0472 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.0406 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.0488 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.0348 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.0390 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.0672 lr=0.0001 elapsed=3.0s
epoch 32/50 mean_loss=0.0768 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.0667 lr=0.0001 elapsed=2.9s
epoch 34/50 mean_loss=0.0379 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.0450 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.0570 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.0622 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.0643 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.0544 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.0579 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.0725 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.0449 lr=0.0001 elapsed=3.0s
epoch 43/50 mean_loss=0.0452 lr=0.0001 elapsed=3.1s
epoch 44/50 mean_loss=0.0428 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.0275 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.0262 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.0512 lr=0.0001 elapsed=3.0s
epoch 48/50 mean_loss=0.0519 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.0301 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.0407 lr=0.0001 elapsed=2.9s
