step,combination,modalities,input_channels,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,accuracy,macro_f1,mae,sensitivity,specificity,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,confusion_matrix
step_06_N,M+MB+MR,M+MB+MR,9,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.46534653465346537,0.3786867802984463,0.6534653465346535,0.36,0.0,0.0,0.0,0.0,0.6,0.36,0.45,0.4090909090909091,0.4,0.40449438202247195,0.42105263157894735,0.48484848484848486,0.4507042253521127,0.5737704918032787,0.603448275862069,0.588235294117647,"[[0, 2, 4, 2, 0], [4, 9, 7, 5, 0], [2, 3, 18, 19, 3], [0, 1, 10, 32, 23], [0, 0, 5, 18, 35]]"
step_06_N,M+MB+MR,M+MB+MR,9,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23537093,0.45,0.36141721228829243,0.735,0.56,0.0,0.0,0.0,0.0,0.5185185185185185,0.56,0.5384615384615384,0.4,0.2222222222222222,0.2857142857142857,0.4146341463414634,0.5230769230769231,0.4625850340136054,0.49230769230769234,0.5517241379310345,0.5203252032520326,"[[0, 3, 2, 1, 1], [1, 14, 2, 7, 1], [0, 5, 10, 16, 14], [0, 5, 9, 34, 17], [0, 0, 2, 24, 32]]"
step_06_N,M+MB+MR,M+MB+MR,9,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23537093,0.45226130653266333,0.3642716421130328,0.7336683417085427,0.44,0.0,0.0,0.0,0.0,0.4583333333333333,0.44,0.4489795918367347,0.3404255319148936,0.35555555555555557,0.3478260869565218,0.5,0.5230769230769231,0.5112781954887219,0.5178571428571429,0.5087719298245614,0.5132743362831859,"[[0, 5, 1, 0, 1], [1, 11, 7, 3, 3], [2, 6, 16, 14, 7], [1, 1, 13, 34, 16], [0, 1, 10, 17, 29]]"
step_06_N,M+MB+MR,M+MB+MR,9,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23537093,0.41414141414141414,0.3335053243826573,0.7070707070707071,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.2727272727272727,0.26666666666666666,0.26966292134831465,0.42857142857142855,0.4153846153846154,0.421875,0.5409836065573771,0.5789473684210527,0.5593220338983051,"[[0, 4, 1, 2, 0], [3, 10, 8, 2, 1], [3, 10, 12, 16, 4], [0, 0, 15, 27, 23], [0, 0, 8, 16, 33]]"
step_06_N,M+MB+MR,M+MB+MR,9,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23537093,0.467005076142132,0.40616446578631454,0.7258883248730964,0.5416666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.52,0.5416666666666666,0.5306122448979592,0.3170731707317073,0.29545454545454547,0.3058823529411765,0.4936708860759494,0.6,0.5416666666666666,0.5777777777777777,0.45614035087719296,0.5098039215686275,"[[1, 1, 3, 1, 1], [2, 13, 7, 1, 1], [2, 6, 13, 17, 6], [0, 2, 13, 39, 11], [2, 3, 5, 21, 26]]"
step_06_N,M+MB+MR,M+MB+MR,9,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.4752475247524752,0.3890539314317277,0.6584158415841584,0.56,0.0,0.0,0.0,0.0,0.6086956521739131,0.56,0.5833333333333334,0.375,0.3333333333333333,0.35294117647058826,0.4528301886792453,0.36363636363636365,0.40336134453781514,0.5119047619047619,0.7413793103448276,0.6056338028169014,"[[0, 3, 4, 1, 0], [0, 14, 7, 3, 1], [2, 5, 15, 16, 7], [0, 1, 8, 24, 33], [0, 0, 6, 9, 43]]"
step_06_N,M+MB+MR,M+MB+MR,9,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23537093,0.51,0.41543258445964987,0.61,0.6,0.0,0.0,0.0,0.0,0.45454545454545453,0.6,0.5172413793103449,0.43333333333333335,0.5777777777777777,0.4952380952380952,0.5102040816326531,0.38461538461538464,0.43859649122807015,0.631578947368421,0.6206896551724138,0.6260869565217391,"[[0, 6, 1, 0, 0], [0, 15, 7, 2, 1], [0, 7, 26, 5, 7], [1, 5, 21, 25, 13], [0, 0, 5, 17, 36]]"
step_06_N,M+MB+MR,M+MB+MR,9,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23537093,0.47738693467336685,0.37196670695667455,0.6984924623115578,0.32,0.0,0.0,0.0,0.0,0.47058823529411764,0.32,0.38095238095238104,0.3958333333333333,0.4222222222222222,0.40860215053763443,0.5294117647058824,0.5538461538461539,0.5413533834586466,0.5,0.5614035087719298,0.5289256198347108,"[[0, 5, 1, 0, 1], [0, 8, 10, 3, 4], [1, 4, 19, 11, 10], [1, 0, 11, 36, 17], [0, 0, 7, 18, 32]]"
step_06_N,M+MB+MR,M+MB+MR,9,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23537093,0.4393939393939394,0.3745840305990939,0.7121212121212122,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.4,0.3333333333333333,0.3636363636363636,0.3404255319148936,0.35555555555555557,0.3478260869565218,0.45161290322580644,0.4307692307692308,0.4409448818897637,0.5396825396825397,0.5964912280701754,0.5666666666666667,"[[1, 3, 1, 1, 1], [2, 8, 9, 2, 3], [3, 7, 16, 14, 5], [0, 2, 15, 28, 20], [0, 0, 6, 17, 34]]"
step_06_N,M+MB+MR,M+MB+MR,9,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23537093,0.5076142131979695,0.4621006208125884,0.6446700507614214,0.7083333333333334,0.14285714285714285,0.25,0.14285714285714285,0.18181818181818182,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.4722222222222222,0.38636363636363635,0.425,0.4647887323943662,0.5076923076923077,0.48529411764705876,0.5423728813559322,0.5614035087719298,0.5517241379310345,"[[1, 2, 2, 2, 0], [1, 17, 3, 1, 2], [2, 3, 17, 19, 3], [0, 3, 7, 33, 22], [0, 2, 7, 16, 32]]"
step_06_N,M+MB+MR,M+MB+MR,9,1,2026,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23537093,0.400990099009901,0.3464461081694116,0.7524752475247525,0.28,0.125,0.16666666666666666,0.125,0.14285714285714288,0.7,0.28,0.4,0.24,0.26666666666666666,0.2526315789473685,0.36507936507936506,0.3484848484848485,0.3565891472868217,0.5205479452054794,0.6551724137931034,0.580152671755725,"[[1, 1, 6, 0, 0], [3, 7, 9, 5, 1], [2, 1, 12, 24, 6], [0, 0, 15, 23, 28], [0, 1, 8, 11, 38]]"
step_06_N,M+MB+MR,M+MB+MR,9,2,2026,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23537093,0.47,0.4221880941933597,0.69,0.48,0.14285714285714285,0.5,0.14285714285714285,0.22222222222222224,0.5217391304347826,0.48,0.4999999999999999,0.38095238095238093,0.5333333333333333,0.4444444444444444,0.43902439024390244,0.27692307692307694,0.33962264150943394,0.5492957746478874,0.6724137931034483,0.6046511627906976,"[[1, 1, 2, 1, 2], [1, 12, 9, 3, 0], [0, 6, 24, 7, 8], [0, 4, 21, 18, 22], [0, 0, 7, 12, 39]]"
step_06_N,M+MB+MR,M+MB+MR,9,3,2026,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23537093,0.44221105527638194,0.3865539344182391,0.6884422110552764,0.48,0.14285714285714285,0.2,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.48,0.5217391304347826,0.39285714285714285,0.24444444444444444,0.3013698630136986,0.4117647058823529,0.6461538461538462,0.5029940119760479,0.5116279069767442,0.38596491228070173,0.44,"[[1, 4, 1, 1, 0], [1, 12, 4, 3, 5], [2, 5, 11, 24, 3], [1, 0, 9, 42, 13], [0, 0, 3, 32, 22]]"
step_06_N,M+MB+MR,M+MB+MR,9,4,2026,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23537093,0.4393939393939394,0.3671021243083469,0.7323232323232324,0.375,0.14285714285714285,0.125,0.14285714285714285,0.13333333333333333,0.34615384615384615,0.375,0.35999999999999993,0.3191489361702128,0.3333333333333333,0.3260869565217391,0.4772727272727273,0.3230769230769231,0.3853211009174312,0.5616438356164384,0.7192982456140351,0.6307692307692307,"[[1, 3, 2, 0, 1], [3, 9, 7, 3, 2], [3, 10, 15, 13, 4], [1, 4, 14, 21, 25], [0, 0, 9, 7, 41]]"
step_06_N,M+MB+MR,M+MB+MR,9,5,2026,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23537093,0.4619289340101523,0.4302174996720452,0.7157360406091371,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8888888888888888,0.3333333333333333,0.48484848484848486,0.3246753246753247,0.5681818181818182,0.4132231404958678,0.5428571428571428,0.2923076923076923,0.38000000000000006,0.5362318840579711,0.6491228070175439,0.5873015873015873,"[[2, 0, 3, 0, 2], [2, 8, 13, 0, 1], [2, 1, 25, 8, 8], [0, 0, 25, 19, 21], [1, 0, 11, 8, 37]]"
step_06_N,MR+MB,MR+MB,6,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.4752475247524752,0.38560905430299475,0.6782178217821783,0.44,0.0,0.0,0.0,0.0,0.5238095238095238,0.44,0.4782608695652174,0.34328358208955223,0.5111111111111111,0.4107142857142857,0.48717948717948717,0.2878787878787879,0.3619047619047619,0.6231884057971014,0.7413793103448276,0.6771653543307088,"[[0, 3, 3, 0, 2], [3, 11, 9, 1, 1], [1, 5, 23, 12, 4], [2, 1, 25, 19, 19], [0, 1, 7, 7, 43]]"
step_06_N,MR+MB,MR+MB,6,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.44,0.3995987191339998,0.68,0.52,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.5,0.52,0.5098039215686274,0.4230769230769231,0.4888888888888889,0.4536082474226804,0.3815789473684211,0.4461538461538462,0.4113475177304965,0.575,0.39655172413793105,0.46938775510204084,"[[1, 5, 0, 1, 0], [1, 13, 8, 3, 0], [1, 5, 22, 12, 5], [2, 3, 19, 29, 12], [1, 0, 3, 31, 23]]"
step_06_N,MR+MB,MR+MB,6,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.4824120603015075,0.4217928382677908,0.7035175879396985,0.4,0.14285714285714285,0.2,0.14285714285714285,0.16666666666666666,0.625,0.4,0.48780487804878053,0.45,0.4,0.4235294117647059,0.5,0.5230769230769231,0.5112781954887219,0.4714285714285714,0.5789473684210527,0.5196850393700787,"[[1, 4, 1, 0, 1], [1, 10, 7, 1, 6], [2, 1, 18, 16, 8], [1, 1, 7, 34, 22], [0, 0, 7, 17, 33]]"
step_06_N,MR+MB,MR+MB,6,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.494949494949495,0.38738903693708887,0.6616161616161617,0.375,0.0,0.0,0.0,0.0,0.45,0.375,0.4090909090909091,0.3584905660377358,0.4222222222222222,0.3877551020408163,0.5333333333333333,0.49230769230769234,0.512,0.59375,0.6666666666666666,0.628099173553719,"[[0, 3, 2, 0, 2], [0, 9, 9, 4, 2], [1, 7, 19, 12, 6], [0, 1, 16, 32, 16], [0, 0, 7, 12, 38]]"
step_06_N,MR+MB,MR+MB,6,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.4263959390862944,0.388632558544063,0.7461928934010152,0.5,0.14285714285714285,0.125,0.14285714285714285,0.13333333333333333,0.5714285714285714,0.5,0.5333333333333333,0.2753623188405797,0.4318181818181818,0.336283185840708,0.4444444444444444,0.3076923076923077,0.3636363636363637,0.5925925925925926,0.5614035087719298,0.5765765765765766,"[[1, 2, 3, 0, 1], [3, 12, 7, 1, 1], [2, 6, 19, 13, 4], [0, 1, 28, 20, 16], [2, 0, 12, 11, 32]]"
step_06_N,MR+MB,MR+MB,6,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.4752475247524752,0.4685733271391861,0.6633663366336634,0.4,0.375,0.42857142857142855,0.375,0.39999999999999997,0.7142857142857143,0.4,0.5128205128205129,0.3466666666666667,0.5777777777777777,0.4333333333333333,0.4918032786885246,0.45454545454545453,0.47244094488188976,0.6,0.46551724137931033,0.5242718446601942,"[[3, 2, 2, 0, 1], [2, 10, 11, 2, 0], [1, 2, 26, 14, 2], [1, 0, 20, 30, 15], [0, 0, 16, 15, 27]]"
step_06_N,MR+MB,MR+MB,6,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.47,0.4208089810527076,0.635,0.64,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.2,0.5161290322580645,0.64,0.5714285714285714,0.2972972972972973,0.24444444444444444,0.2682926829268293,0.43023255813953487,0.5692307692307692,0.4900662251655629,0.6744186046511628,0.5,0.5742574257425743,"[[1, 3, 2, 1, 0], [2, 16, 4, 3, 0], [0, 8, 11, 22, 4], [0, 4, 14, 37, 10], [0, 0, 6, 23, 29]]"
step_06_N,MR+MB,MR+MB,6,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.49748743718592964,0.4319223290968564,0.6532663316582915,0.44,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.5789473684210527,0.44,0.5,0.4634146341463415,0.4222222222222222,0.4418604651162791,0.4819277108433735,0.6153846153846154,0.5405405405405406,0.56,0.49122807017543857,0.5233644859813084,"[[1, 3, 1, 0, 2], [2, 11, 6, 3, 3], [1, 5, 19, 16, 4], [1, 0, 11, 40, 13], [1, 0, 4, 24, 28]]"
step_06_N,MR+MB,MR+MB,6,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.41919191919191917,0.3252529891848777,0.696969696969697,0.25,0.0,0.0,0.0,0.0,0.42857142857142855,0.25,0.3157894736842105,0.2826086956521739,0.28888888888888886,0.28571428571428564,0.4084507042253521,0.4461538461538462,0.4264705882352941,0.5833333333333334,0.6140350877192983,0.5982905982905983,"[[0, 3, 2, 1, 1], [4, 6, 10, 3, 1], [3, 5, 13, 21, 3], [0, 0, 16, 29, 20], [0, 0, 5, 17, 35]]"
step_06_N,MR+MB,MR+MB,6,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.5025380710659898,0.44393501224250514,0.6802030456852792,0.5,0.14285714285714285,0.125,0.14285714285714285,0.13333333333333333,0.7058823529411765,0.5,0.5853658536585366,0.37254901960784315,0.4318181818181818,0.4,0.5555555555555556,0.46153846153846156,0.504201680672269,0.5522388059701493,0.6491228070175439,0.5967741935483871,"[[1, 1, 3, 0, 2], [3, 12, 7, 0, 2], [2, 3, 19, 13, 7], [0, 1, 15, 30, 19], [2, 0, 7, 11, 37]]"
step_06_N,MR+MB,MR+MB,6,1,2026,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23527685,0.48514851485148514,0.4180242692977629,0.6287128712871287,0.52,0.125,0.125,0.125,0.125,0.5909090909090909,0.52,0.5531914893617023,0.3157894736842105,0.26666666666666666,0.2891566265060241,0.47058823529411764,0.48484848484848486,0.4776119402985075,0.6060606060606061,0.6896551724137931,0.6451612903225807,"[[1, 3, 3, 1, 0], [3, 13, 8, 1, 0], [3, 4, 12, 22, 4], [1, 0, 11, 32, 22], [0, 2, 4, 12, 40]]"
step_06_N,MR+MB,MR+MB,6,2,2026,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23527685,0.455,0.4115967357088324,0.695,0.48,0.14285714285714285,0.25,0.14285714285714285,0.18181818181818182,0.5714285714285714,0.48,0.5217391304347826,0.3508771929824561,0.4444444444444444,0.39215686274509803,0.4473684210526316,0.5230769230769231,0.4822695035460993,0.5714285714285714,0.41379310344827586,0.48000000000000004,"[[1, 2, 2, 2, 0], [1, 12, 10, 2, 0], [1, 4, 20, 12, 8], [0, 3, 18, 34, 10], [1, 0, 7, 26, 24]]"
step_06_N,MR+MB,MR+MB,6,3,2026,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23527685,0.47738693467336685,0.3933266277853035,0.7587939698492462,0.44,0.0,0.0,0.0,0.0,0.6111111111111112,0.44,0.5116279069767442,0.42857142857142855,0.4666666666666667,0.44680851063829785,0.543859649122807,0.47692307692307695,0.5081967213114754,0.4507042253521127,0.5614035087719298,0.5,"[[0, 3, 2, 0, 2], [1, 11, 5, 2, 6], [3, 2, 21, 10, 9], [0, 0, 12, 31, 22], [0, 2, 9, 14, 32]]"
step_06_N,MR+MB,MR+MB,6,4,2026,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23527685,0.45454545454545453,0.3614006968641116,0.6666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.38461538461538464,0.4166666666666667,0.4,0.34545454545454546,0.4222222222222222,0.37999999999999995,0.46808510638297873,0.3384615384615385,0.3928571428571429,0.5909090909090909,0.6842105263157895,0.6341463414634148,"[[0, 4, 1, 1, 1], [2, 10, 10, 1, 1], [2, 9, 19, 13, 2], [0, 2, 18, 22, 23], [0, 1, 7, 10, 39]]"
step_06_N,MR+MB,MR+MB,6,5,2026,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23527685,0.467005076142132,0.4554248144653544,0.6700507614213198,0.5833333333333334,0.2857142857142857,0.5,0.2857142857142857,0.36363636363636365,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.35555555555555557,0.36363636363636365,0.3595505617977528,0.4716981132075472,0.38461538461538464,0.423728813559322,0.49295774647887325,0.6140350877192983,0.5468750000000001,"[[2, 2, 2, 0, 1], [1, 14, 8, 0, 1], [1, 5, 16, 14, 8], [0, 1, 13, 25, 26], [0, 2, 6, 14, 35]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,1,42,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23555909,0.4603960396039604,0.4259199722706425,0.6633663366336634,0.4,0.25,0.4,0.25,0.3076923076923077,0.5,0.4,0.4444444444444445,0.28846153846153844,0.3333333333333333,0.3092783505154639,0.46153846153846156,0.45454545454545453,0.45801526717557256,0.6,0.6206896551724138,0.6101694915254238,"[[2, 4, 0, 1, 1], [0, 10, 12, 2, 1], [2, 6, 15, 20, 2], [1, 0, 15, 30, 20], [0, 0, 10, 12, 36]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,2,42,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23555909,0.525,0.40809013260476606,0.615,0.6,0.0,0.0,0.0,0.0,0.45454545454545453,0.6,0.5172413793103449,0.4782608695652174,0.24444444444444444,0.32352941176470584,0.4878048780487805,0.6153846153846154,0.54421768707483,0.639344262295082,0.6724137931034483,0.6554621848739496,"[[0, 4, 0, 2, 1], [1, 15, 3, 5, 1], [0, 9, 11, 17, 8], [0, 5, 8, 40, 12], [0, 0, 1, 18, 39]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,3,42,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23555909,0.5025125628140703,0.4046413024568364,0.6432160804020101,0.52,0.0,0.0,0.0,0.0,0.5652173913043478,0.52,0.5416666666666667,0.391304347826087,0.4,0.3956043956043956,0.5180722891566265,0.6615384615384615,0.581081081081081,0.5652173913043478,0.45614035087719296,0.5048543689320387,"[[0, 4, 2, 0, 1], [0, 13, 6, 3, 3], [1, 6, 18, 14, 6], [0, 0, 12, 43, 10], [0, 0, 8, 23, 26]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,4,42,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23555909,0.5,0.4249946486043788,0.6111111111111112,0.4583333333333333,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.4782608695652174,0.4583333333333333,0.4680851063829787,0.3888888888888889,0.3111111111111111,0.34567901234567905,0.4819277108433735,0.6153846153846154,0.5405405405405406,0.66,0.5789473684210527,0.616822429906542,"[[1, 3, 1, 1, 1], [2, 11, 7, 3, 1], [2, 8, 14, 19, 2], [1, 1, 10, 40, 13], [0, 0, 4, 20, 33]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,5,42,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23555909,0.39086294416243655,0.4035215604068063,0.7969543147208121,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3783783783783784,0.5833333333333334,0.45901639344262296,0.2727272727272727,0.4090909090909091,0.32727272727272727,0.38461538461538464,0.23076923076923078,0.2884615384615385,0.5625,0.47368421052631576,0.5142857142857142,"[[3, 2, 2, 0, 0], [2, 14, 7, 0, 1], [1, 11, 18, 10, 4], [0, 7, 27, 15, 16], [1, 3, 12, 14, 27]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,1,3407,794,202,"{'0': 28, '1': 98, '2': 179, '3': 260, '4': 229}","{'0': 8, '1': 25, '2': 45, '3': 66, '4': 58}",23555909,0.4900990099009901,0.40464840952669495,0.6237623762376238,0.56,0.0,0.0,0.0,0.0,0.7,0.56,0.6222222222222222,0.36363636363636365,0.35555555555555557,0.3595505617977528,0.45614035087719296,0.3939393939393939,0.4227642276422764,0.5308641975308642,0.7413793103448276,0.6187050359712232,"[[0, 2, 5, 0, 1], [0, 14, 8, 3, 0], [0, 4, 16, 19, 6], [0, 0, 9, 26, 31], [0, 0, 6, 9, 43]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,2,3407,796,200,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 229}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 58}",23555909,0.49,0.4432356532356533,0.615,0.4,0.2857142857142857,0.25,0.2857142857142857,0.26666666666666666,0.43478260869565216,0.4,0.41666666666666663,0.39622641509433965,0.4666666666666667,0.4285714285714286,0.4714285714285714,0.5076923076923077,0.4888888888888889,0.6956521739130435,0.5517241379310345,0.6153846153846154,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,3,3407,797,199,"{'0': 29, '1': 98, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 25, '2': 45, '3': 65, '4': 57}",23555909,0.507537688442211,0.4119365949409281,0.6884422110552764,0.44,0.0,0.0,0.0,0.0,0.5789473684210527,0.44,0.5,0.4791666666666667,0.5111111111111111,0.4946236559139785,0.5769230769230769,0.46153846153846156,0.5128205128205129,0.4805194805194805,0.6491228070175439,0.5522388059701493,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 13, 37]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,4,3407,798,198,"{'0': 29, '1': 99, '2': 179, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 45, '3': 65, '4': 57}",23555909,0.41919191919191917,0.3609228971649309,0.6818181818181818,0.375,0.14285714285714285,0.25,0.14285714285714285,0.18181818181818182,0.3,0.375,0.33333333333333326,0.21739130434782608,0.2222222222222222,0.2197802197802198,0.42424242424242425,0.4307692307692308,0.42748091603053434,0.6730769230769231,0.6140350877192983,0.6422018348623854,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]"
step_06_N,M+MB+MP+MR+MUV,M+MB+MP+MR+MUV,15,5,3407,799,197,"{'0': 29, '1': 99, '2': 180, '3': 261, '4': 230}","{'0': 7, '1': 24, '2': 44, '3': 65, '4': 57}",23555909,0.4467005076142132,0.42705705705705704,0.7360406091370558,0.5833333333333334,0.2857142857142857,0.25,0.2857142857142857,0.26666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3090909090909091,0.38636363636363635,0.3434343434343434,0.4782608695652174,0.3384615384615385,0.39639639639639646,0.515625,0.5789473684210527,0.5454545454545454,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]"
