run: seed=2026 fold=5 variant=background label=Soft Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4749 lr=0.0001 elapsed=3.6s
epoch 02/50 mean_loss=1.3296 lr=0.0001 elapsed=3.5s
epoch 03/50 mean_loss=1.2427 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1586 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0755 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=1.0176 lr=0.0001 elapsed=3.6s
epoch 07/50 mean_loss=0.9409 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.8583 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.8095 lr=0.0001 elapsed=3.5s
epoch 10/50 mean_loss=0.7487 lr=0.0001 elapsed=3.6s
epoch 11/50 mean_loss=0.7296 lr=0.0001 elapsed=3.6s
epoch 12/50 mean_loss=0.6954 lr=0.0001 elapsed=3.6s
epoch 13/50 mean_loss=0.6962 lr=0.0001 elapsed=3.6s
epoch 14/50 mean_loss=0.6531 lr=0.0001 elapsed=3.6s
epoch 15/50 mean_loss=0.6428 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6279 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.6113 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.6120 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.6163 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6155 lr=0.0001 elapsed=3.5s
epoch 21/50 mean_loss=0.5996 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.6048 lr=0.0001 elapsed=3.6s
epoch 23/50 mean_loss=0.5952 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.5852 lr=0.0001 elapsed=3.6s
epoch 25/50 mean_loss=0.5822 lr=0.0001 elapsed=3.5s
epoch 26/50 mean_loss=0.5878 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5876 lr=0.0001 elapsed=3.5s
epoch 28/50 mean_loss=0.5825 lr=0.0001 elapsed=3.6s
epoch 29/50 mean_loss=0.5759 lr=0.0001 elapsed=3.6s
epoch 30/50 mean_loss=0.5707 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5738 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5755 lr=0.0001 elapsed=3.6s
epoch 33/50 mean_loss=0.5699 lr=0.0001 elapsed=3.6s
epoch 34/50 mean_loss=0.5707 lr=0.0001 elapsed=3.6s
epoch 35/50 mean_loss=0.5716 lr=0.0001 elapsed=3.6s
epoch 36/50 mean_loss=0.5678 lr=0.0001 elapsed=3.6s
epoch 37/50 mean_loss=0.5648 lr=0.0001 elapsed=3.6s
epoch 38/50 mean_loss=0.5634 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5649 lr=0.0001 elapsed=3.6s
epoch 40/50 mean_loss=0.5642 lr=0.0001 elapsed=3.5s
epoch 41/50 mean_loss=0.5613 lr=0.0001 elapsed=3.5s
epoch 42/50 mean_loss=0.5605 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5567 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5653 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5658 lr=0.0001 elapsed=3.6s
epoch 46/50 mean_loss=0.5611 lr=0.0001 elapsed=3.6s
epoch 47/50 mean_loss=0.5583 lr=0.0001 elapsed=3.6s
epoch 48/50 mean_loss=0.5566 lr=0.0001 elapsed=3.5s
epoch 49/50 mean_loss=0.5566 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.5573 lr=0.0001 elapsed=3.5s
