step,task,label_strategy,modality,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,accuracy,macro_f1,mae,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,confusion_matrix
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,1,42,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4752475247524752,0.37453698882393593,0.6534653465346535,0.0,0.0,0.0,0.5555555555555556,0.4,0.46511627906976744,0.325,0.28888888888888886,0.30588235294117644,0.4457831325301205,0.5606060606060606,0.4966442953020134,0.5901639344262295,0.6206896551724138,0.6050420168067226,"[[0, 2, 4, 2, 0], [0, 10, 9, 4, 2], [0, 5, 13, 25, 2], [0, 1, 7, 37, 21], [0, 0, 7, 15, 36]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,2,42,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.46,0.3731734148204736,0.705,0.0,0.0,0.0,0.47368421052631576,0.72,0.5714285714285714,0.4782608695652174,0.24444444444444444,0.32352941176470584,0.4235294117647059,0.5538461538461539,0.48,0.5192307692307693,0.46551724137931033,0.49090909090909085,"[[0, 4, 0, 1, 2], [1, 18, 2, 4, 0], [1, 8, 11, 16, 9], [0, 7, 8, 36, 14], [0, 1, 2, 28, 27]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,3,42,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.48743718592964824,0.3998705464323442,0.7135678391959799,0.0,0.0,0.0,0.52,0.52,0.52,0.45454545454545453,0.4444444444444444,0.44943820224719094,0.4925373134328358,0.5076923076923077,0.5,0.5166666666666667,0.543859649122807,0.52991452991453,"[[0, 3, 1, 2, 1], [1, 13, 6, 2, 3], [2, 3, 20, 12, 8], [0, 2, 13, 33, 17], [0, 4, 4, 18, 31]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,4,42,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4494949494949495,0.3341961696670279,0.7070707070707071,0.0,0.0,0.0,0.4,0.25,0.3076923076923077,0.38235294117647056,0.28888888888888886,0.3291139240506329,0.4423076923076923,0.7076923076923077,0.5443786982248522,0.5853658536585366,0.42105263157894735,0.48979591836734687,"[[0, 2, 2, 0, 3], [2, 6, 7, 7, 2], [2, 6, 13, 23, 1], [0, 1, 7, 46, 11], [0, 0, 5, 28, 24]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,5,42,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.4619289340101523,0.3973685419907392,0.6903553299492385,0.25,0.14285714285714285,0.18181818181818182,0.43478260869565216,0.4166666666666667,0.425531914893617,0.325,0.29545454545454547,0.30952380952380953,0.47297297297297297,0.5384615384615384,0.5035971223021583,0.5714285714285714,0.5614035087719298,0.5663716814159292,"[[1, 4, 1, 1, 0], [2, 10, 8, 3, 1], [0, 5, 13, 19, 7], [0, 2, 12, 35, 16], [1, 2, 6, 16, 32]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,1,3407,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.46534653465346537,0.41454242902479044,0.6782178217821783,0.5,0.125,0.2,0.4642857142857143,0.52,0.49056603773584906,0.5,0.4,0.4444444444444445,0.43478260869565216,0.6060606060606061,0.5063291139240507,0.5,0.3793103448275862,0.4313725490196078,"[[1, 4, 2, 1, 0], [0, 13, 6, 5, 1], [1, 5, 18, 17, 4], [0, 4, 5, 40, 17], [0, 2, 5, 29, 22]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,2,3407,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.445,0.37402169546002406,0.715,0.0,0.0,0.0,0.4857142857142857,0.68,0.5666666666666667,0.34,0.37777777777777777,0.3578947368421052,0.4090909090909091,0.4153846153846154,0.4122137404580153,0.5957446808510638,0.4827586206896552,0.5333333333333333,"[[0, 4, 1, 2, 0], [1, 17, 4, 3, 0], [0, 8, 17, 14, 6], [1, 4, 20, 27, 13], [0, 2, 8, 20, 28]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,3,3407,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4723618090452261,0.3839015033763255,0.6884422110552764,0.0,0.0,0.0,0.4827586206896552,0.56,0.5185185185185185,0.3584905660377358,0.4222222222222222,0.3877551020408163,0.5,0.5846153846153846,0.5390070921985816,0.575,0.40350877192982454,0.4742268041237113,"[[0, 5, 1, 0, 1], [0, 14, 7, 3, 1], [1, 6, 19, 13, 6], [0, 1, 17, 38, 9], [0, 3, 9, 22, 23]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,4,3407,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.48484848484848486,0.4155242809654574,0.6515151515151515,0.25,0.14285714285714285,0.18181818181818182,0.4444444444444444,0.5,0.47058823529411764,0.4482758620689655,0.28888888888888886,0.35135135135135137,0.4444444444444444,0.4307692307692308,0.43750000000000006,0.56,0.7368421052631579,0.6363636363636364,"[[1, 4, 0, 0, 2], [1, 12, 3, 7, 1], [2, 9, 13, 15, 6], [0, 2, 11, 28, 24], [0, 0, 2, 13, 42]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,5,3407,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.47715736040609136,0.4033084483008188,0.6802030456852792,0.25,0.14285714285714285,0.18181818181818182,0.4482758620689655,0.5416666666666666,0.49056603773584906,0.26666666666666666,0.18181818181818182,0.21621621621621623,0.5147058823529411,0.5384615384615384,0.5263157894736842,0.5606060606060606,0.6491228070175439,0.6016260162601625,"[[1, 3, 2, 1, 0], [2, 13, 6, 2, 1], [0, 9, 8, 18, 9], [0, 1, 10, 35, 19], [1, 3, 4, 12, 37]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,1,2026,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4603960396039604,0.35419406575781875,0.6534653465346535,0.0,0.0,0.0,0.4444444444444444,0.32,0.37209302325581395,0.3170731707317073,0.28888888888888886,0.3023255813953488,0.45569620253164556,0.5454545454545454,0.496551724137931,0.5806451612903226,0.6206896551724138,0.6000000000000001,"[[0, 4, 3, 1, 0], [1, 8, 12, 3, 1], [0, 5, 13, 24, 3], [1, 1, 6, 36, 22], [0, 0, 7, 15, 36]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,2,2026,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.485,0.40272930553861547,0.635,0.0,0.0,0.0,0.5333333333333333,0.64,0.5818181818181818,0.48717948717948717,0.4222222222222222,0.4523809523809524,0.43010752688172044,0.6153846153846154,0.5063291139240506,0.6285714285714286,0.3793103448275862,0.4731182795698924,"[[0, 4, 0, 3, 0], [2, 16, 4, 3, 0], [0, 6, 19, 17, 3], [0, 4, 11, 40, 10], [1, 0, 5, 30, 22]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,3,2026,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.41708542713567837,0.3444481681458036,0.7939698492462312,0.0,0.0,0.0,0.55,0.44,0.48888888888888893,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.4153846153846154,0.4122137404580153,0.45454545454545453,0.5263157894736842,0.4878048780487805,"[[0, 3, 3, 0, 1], [0, 11, 5, 7, 2], [2, 3, 15, 14, 11], [0, 2, 14, 27, 22], [0, 1, 8, 18, 30]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,4,2026,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4797979797979798,0.3880656216327091,0.6313131313131313,0.0,0.0,0.0,0.5,0.5833333333333334,0.5384615384615384,0.3611111111111111,0.28888888888888886,0.32098765432098764,0.4375,0.6461538461538462,0.5217391304347826,0.7222222222222222,0.45614035087719296,0.5591397849462365,"[[0, 1, 4, 1, 1], [0, 14, 5, 5, 0], [2, 10, 13, 20, 0], [0, 2, 12, 42, 9], [0, 1, 2, 28, 26]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MP,5,2026,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.45685279187817257,0.44427598566308246,0.6852791878172588,1.0,0.2857142857142857,0.4444444444444445,0.5,0.5416666666666666,0.52,0.3055555555555556,0.25,0.275,0.4666666666666667,0.6461538461538462,0.5419354838709677,0.5116279069767442,0.38596491228070173,0.44,"[[2, 4, 1, 0, 0], [0, 13, 7, 3, 1], [0, 5, 11, 22, 6], [0, 1, 8, 42, 14], [0, 3, 9, 23, 22]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,1,42,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4801980198019802,0.38719873454127124,0.6386138613861386,0.0,0.0,0.0,0.4444444444444444,0.64,0.5245901639344263,0.4,0.3111111111111111,0.35000000000000003,0.47297297297297297,0.5303030303030303,0.5,0.5714285714285714,0.5517241379310345,0.5614035087719299,"[[0, 5, 3, 0, 0], [0, 16, 5, 2, 2], [0, 11, 14, 17, 3], [1, 0, 11, 35, 19], [0, 4, 2, 20, 32]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,2,42,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.48,0.37845434053757127,0.665,0.0,0.0,0.0,0.4074074074074074,0.44,0.4230769230769231,0.425,0.37777777777777777,0.3999999999999999,0.48484848484848486,0.49230769230769234,0.4885496183206107,0.5454545454545454,0.6206896551724138,0.5806451612903226,"[[0, 4, 1, 2, 0], [1, 11, 9, 4, 0], [0, 7, 17, 13, 8], [0, 3, 8, 32, 22], [0, 2, 5, 15, 36]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,3,42,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.46733668341708545,0.37451733770180085,0.6884422110552764,0.0,0.0,0.0,0.4482758620689655,0.52,0.48148148148148145,0.36,0.4,0.3789473684210526,0.4875,0.6,0.5379310344827586,0.575,0.40350877192982454,0.4742268041237113,"[[0, 5, 0, 2, 0], [0, 13, 7, 4, 1], [0, 8, 18, 12, 7], [0, 2, 15, 39, 9], [0, 1, 10, 23, 23]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,4,42,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.45454545454545453,0.3651209772140004,0.6464646464646465,0.0,0.0,0.0,0.5,0.4166666666666667,0.45454545454545453,0.36585365853658536,0.3333333333333333,0.34883720930232553,0.4117647058823529,0.5384615384615384,0.4666666666666667,0.5882352941176471,0.5263157894736842,0.5555555555555555,"[[0, 2, 3, 1, 1], [0, 10, 9, 4, 1], [1, 7, 15, 20, 2], [0, 1, 12, 35, 17], [0, 0, 2, 25, 30]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,5,42,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.5126903553299492,0.45353529094524686,0.6395939086294417,0.3333333333333333,0.14285714285714285,0.2,0.5517241379310345,0.6666666666666666,0.6037735849056604,0.4,0.3181818181818182,0.35443037974683544,0.5517241379310345,0.49230769230769234,0.5203252032520326,0.5277777777777778,0.6666666666666666,0.5891472868217055,"[[1, 3, 0, 2, 1], [1, 16, 6, 0, 1], [0, 8, 14, 11, 11], [0, 2, 10, 32, 21], [1, 0, 5, 13, 38]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,1,3407,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.5,0.405863287250384,0.5792079207920792,0.0,0.0,0.0,0.5652173913043478,0.52,0.5416666666666667,0.2826086956521739,0.28888888888888886,0.28571428571428564,0.47191011235955055,0.6363636363636364,0.5419354838709678,0.7857142857142857,0.5689655172413793,0.66,"[[0, 4, 3, 1, 0], [1, 13, 10, 1, 0], [0, 5, 13, 27, 0], [1, 0, 14, 42, 9], [0, 1, 6, 18, 33]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,2,3407,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.495,0.41138080661201293,0.65,0.0,0.0,0.0,0.5161290322580645,0.64,0.5714285714285714,0.42857142857142855,0.5333333333333333,0.4752475247524753,0.4528301886792453,0.36923076923076925,0.4067796610169492,0.603448275862069,0.603448275862069,0.603448275862069,"[[0, 4, 2, 1, 0], [1, 16, 5, 2, 1], [1, 4, 24, 11, 5], [0, 5, 19, 24, 17], [0, 2, 6, 15, 35]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,3,3407,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4824120603015075,0.39301096067053515,0.6934673366834171,0.0,0.0,0.0,0.6086956521739131,0.56,0.5833333333333334,0.37209302325581395,0.35555555555555557,0.36363636363636365,0.4631578947368421,0.676923076923077,0.55,0.5945945945945946,0.38596491228070173,0.4680851063829787,"[[0, 2, 3, 0, 2], [1, 14, 2, 6, 2], [0, 5, 16, 18, 6], [0, 1, 15, 44, 5], [0, 1, 7, 27, 22]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,4,3407,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.43434343434343436,0.38990836695739234,0.6767676767676768,0.5,0.14285714285714285,0.22222222222222224,0.41379310344827586,0.5,0.4528301886792453,0.3220338983050847,0.4222222222222222,0.36538461538461536,0.42105263157894735,0.24615384615384617,0.3106796116504854,0.5428571428571428,0.6666666666666666,0.5984251968503936,"[[1, 5, 1, 0, 0], [0, 12, 10, 0, 2], [1, 9, 19, 11, 5], [0, 1, 23, 16, 25], [0, 2, 6, 11, 38]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,5,3407,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.49746192893401014,0.4505575196498772,0.6091370558375635,0.4,0.2857142857142857,0.3333333333333333,0.48,0.5,0.4897959183673469,0.3793103448275862,0.25,0.3013698630136986,0.4878048780487805,0.6153846153846154,0.54421768707483,0.5892857142857143,0.5789473684210527,0.584070796460177,"[[2, 3, 2, 0, 0], [2, 12, 7, 2, 1], [1, 6, 11, 20, 6], [0, 2, 7, 40, 16], [0, 2, 2, 20, 33]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,1,2026,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4603960396039604,0.40064750064750065,0.7326732673267327,0.3333333333333333,0.125,0.18181818181818182,0.4482758620689655,0.52,0.48148148148148145,0.37209302325581395,0.35555555555555557,0.36363636363636365,0.5,0.3181818181818182,0.3888888888888889,0.49411764705882355,0.7241379310344828,0.5874125874125875,"[[1, 4, 3, 0, 0], [1, 13, 6, 1, 4], [0, 6, 16, 12, 11], [1, 3, 13, 21, 28], [0, 3, 5, 8, 42]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,2,2026,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.52,0.42168661279555275,0.565,0.0,0.0,0.0,0.5172413793103449,0.6,0.5555555555555556,0.46511627906976744,0.4444444444444444,0.4545454545454546,0.46875,0.6923076923076923,0.5590062111801243,0.7741935483870968,0.41379310344827586,0.5393258426966293,"[[0, 5, 0, 2, 0], [0, 15, 7, 3, 0], [1, 6, 20, 17, 1], [0, 2, 12, 45, 6], [0, 1, 4, 29, 24]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,3,2026,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.457286432160804,0.35498393574297193,0.7135678391959799,0.0,0.0,0.0,0.43478260869565216,0.4,0.41666666666666663,0.34210526315789475,0.28888888888888886,0.3132530120481927,0.4421052631578947,0.6461538461538462,0.525,0.6046511627906976,0.45614035087719296,0.52,"[[0, 3, 2, 1, 1], [0, 10, 6, 7, 2], [0, 6, 13, 21, 5], [0, 2, 12, 42, 9], [0, 2, 5, 24, 26]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,4,2026,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4494949494949495,0.4034282988921807,0.6414141414141414,0.5,0.14285714285714285,0.22222222222222224,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.2708333333333333,0.28888888888888886,0.2795698924731182,0.4375,0.5384615384615384,0.4827586206896552,0.6590909090909091,0.5087719298245614,0.5742574257425743,"[[1, 3, 1, 2, 0], [0, 11, 11, 2, 0], [1, 9, 13, 20, 2], [0, 0, 17, 35, 13], [0, 1, 6, 21, 29]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MR,5,2026,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.4467005076142132,0.36840582918280756,0.6700507614213198,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.5128205128205129,0.30357142857142855,0.38636363636363635,0.34,0.4594594594594595,0.5230769230769231,0.48920863309352514,0.5294117647058824,0.47368421052631576,0.5,"[[0, 2, 5, 0, 0], [1, 10, 12, 0, 1], [0, 2, 17, 17, 8], [0, 0, 16, 34, 15], [0, 1, 6, 23, 27]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,1,42,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.46534653465346537,0.3635603038936373,0.6732673267326733,0.0,0.0,0.0,0.4782608695652174,0.44,0.4583333333333333,0.3055555555555556,0.24444444444444444,0.2716049382716049,0.4523809523809524,0.5757575757575758,0.5066666666666667,0.576271186440678,0.5862068965517241,0.5811965811965812,"[[0, 4, 1, 2, 1], [0, 11, 10, 3, 1], [0, 5, 11, 24, 5], [0, 2, 8, 38, 18], [0, 1, 6, 17, 34]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,2,42,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.46,0.3883811106494945,0.655,0.0,0.0,0.0,0.5428571428571428,0.76,0.6333333333333332,0.39473684210526316,0.3333333333333333,0.36144578313253006,0.375,0.46153846153846156,0.41379310344827586,0.5957446808510638,0.4827586206896552,0.5333333333333333,"[[0, 4, 0, 3, 0], [0, 19, 3, 2, 1], [0, 7, 15, 18, 5], [0, 5, 17, 30, 13], [0, 0, 3, 27, 28]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,3,42,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4321608040201005,0.3455205411648243,0.7336683417085427,0.0,0.0,0.0,0.47368421052631576,0.36,0.40909090909090906,0.35714285714285715,0.3333333333333333,0.3448275862068965,0.41379310344827586,0.5538461538461539,0.4736842105263158,0.5531914893617021,0.45614035087719296,0.5,"[[0, 4, 1, 2, 0], [1, 9, 7, 5, 3], [2, 4, 15, 20, 4], [0, 2, 13, 36, 14], [1, 0, 6, 24, 26]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,4,42,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4797979797979798,0.36760436124057844,0.6767676767676768,0.0,0.0,0.0,0.38461538461538464,0.4166666666666667,0.4,0.32432432432432434,0.26666666666666666,0.29268292682926833,0.5072463768115942,0.5384615384615384,0.5223880597014926,0.5846153846153846,0.6666666666666666,0.6229508196721312,"[[0, 3, 0, 2, 2], [1, 10, 7, 4, 2], [0, 12, 12, 14, 7], [0, 1, 13, 35, 16], [0, 0, 5, 14, 38]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,5,42,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.4263959390862944,0.3429623068981442,0.7360406091370558,0.0,0.0,0.0,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.30612244897959184,0.3409090909090909,0.3225806451612903,0.42857142857142855,0.5538461538461539,0.4832214765100671,0.575,0.40350877192982454,0.4742268041237113,"[[0, 4, 2, 0, 1], [1, 10, 6, 5, 2], [1, 5, 15, 19, 4], [0, 1, 18, 36, 10], [0, 2, 8, 24, 23]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,1,3407,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4801980198019802,0.39535696949884597,0.6435643564356436,0.25,0.125,0.16666666666666666,0.38095238095238093,0.32,0.34782608695652173,0.3939393939393939,0.28888888888888886,0.3333333333333333,0.4659090909090909,0.6212121212121212,0.5324675324675324,0.6071428571428571,0.5862068965517241,0.5964912280701754,"[[1, 4, 2, 0, 1], [2, 8, 9, 4, 2], [1, 5, 13, 24, 2], [0, 3, 5, 41, 17], [0, 1, 4, 19, 34]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,2,3407,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.44,0.36434167070771845,0.66,0.0,0.0,0.0,0.5833333333333334,0.56,0.5714285714285714,0.38095238095238093,0.35555555555555557,0.367816091954023,0.38461538461538464,0.6153846153846154,0.4733727810650888,0.6,0.3103448275862069,0.4090909090909091,"[[0, 3, 1, 3, 0], [0, 14, 7, 4, 0], [0, 5, 16, 20, 4], [0, 2, 15, 40, 8], [0, 0, 3, 37, 18]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,3,3407,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4623115577889447,0.3735300486336267,0.7537688442211056,0.0,0.0,0.0,0.44,0.44,0.44,0.5,0.4444444444444444,0.47058823529411764,0.4603174603174603,0.4461538461538462,0.453125,0.45714285714285713,0.5614035087719298,0.5039370078740157,"[[0, 5, 1, 0, 1], [0, 11, 3, 6, 5], [1, 4, 20, 9, 11], [0, 4, 11, 29, 21], [0, 1, 5, 19, 32]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,4,3407,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4444444444444444,0.353914675613184,0.7121212121212122,0.0,0.0,0.0,0.4230769230769231,0.4583333333333333,0.43999999999999995,0.3076923076923077,0.26666666666666666,0.28571428571428575,0.4305555555555556,0.47692307692307695,0.45255474452554745,0.5862068965517241,0.5964912280701754,0.5913043478260869,"[[0, 3, 2, 0, 2], [2, 11, 6, 3, 2], [1, 7, 12, 21, 4], [0, 3, 15, 31, 16], [0, 2, 4, 17, 34]]"
step_08_N,five_class,Soft Label epsilon=0.10 adjacent,MUV,5,3407,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.45685279187817257,0.41738474519739616,0.6852791878172588,0.4,0.2857142857142857,0.3333333333333333,0.4,0.5,0.4444444444444445,0.28125,0.20454545454545456,0.23684210526315788,0.46153846153846156,0.5538461538461539,0.5034965034965037,0.5961538461538461,0.543859649122807,0.5688073394495413,"[[2, 3, 2, 0, 0], [2, 12, 6, 3, 1], [1, 8, 9, 21, 5], [0, 3, 11, 36, 15], [0, 4, 4, 18, 31]]"
