run: seed=3407 fold=1 variant=crop label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4606 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.2764 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.1425 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=0.9980 lr=0.0001 elapsed=2.9s
epoch 05/50 mean_loss=0.8847 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.7538 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6483 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.5912 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.4846 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.3819 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.2962 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.2467 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.1949 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.1805 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.1421 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.1595 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.1413 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.1198 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.1149 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.0985 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.1017 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.1053 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0737 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.0691 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0716 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.0858 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0857 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.0944 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.0471 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.0444 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.0321 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.0307 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.0271 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.0555 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.0392 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.0247 lr=0.0001 elapsed=3.1s
epoch 37/50 mean_loss=0.0323 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.0322 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.0265 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.0272 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.0226 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.0723 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.0620 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.0430 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.0309 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.0296 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.0228 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.0224 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.0421 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.0578 lr=0.0001 elapsed=2.9s
