run: seed=2026 fold=3 variant=context label=Soft Label
train samples=797 eval samples=199 epochs=50
epoch 01/50 mean_loss=1.4799 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.3257 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.2308 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.1519 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=1.0743 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.9927 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.8875 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.8496 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.8049 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.7571 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.7311 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.6894 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.6940 lr=0.0001 elapsed=3.1s
epoch 14/50 mean_loss=0.6509 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.6390 lr=0.0001 elapsed=2.9s
epoch 16/50 mean_loss=0.6400 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.6177 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.6115 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.5993 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.5967 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.5946 lr=0.0001 elapsed=3.0s
epoch 22/50 mean_loss=0.5964 lr=0.0001 elapsed=2.9s
epoch 23/50 mean_loss=0.5968 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.5906 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.5894 lr=0.0001 elapsed=3.1s
epoch 26/50 mean_loss=0.5859 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.5757 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.5721 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.5682 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.5679 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.5693 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.5682 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.5673 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.5658 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.5599 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.5571 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.5579 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.5590 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.5619 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.5562 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.5549 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.5559 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.5552 lr=0.0001 elapsed=2.9s
epoch 44/50 mean_loss=0.5534 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.5517 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.5524 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.5539 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.5503 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.5526 lr=0.0001 elapsed=2.9s
epoch 50/50 mean_loss=0.5504 lr=0.0001 elapsed=3.0s
