record_type,scheme,training_seed,accuracy,macro_f1,mae,adjacent_error_rate,far_error_rate,fold,train_n,eval_n,train_minutes,majority_acc,accuracy_std,macro_f1_std,mae_std,adjacent_error_rate_std,far_error_rate_std
fold_raw_reference,MB,42,0.4472361809045226,0.3724740466646109,0.6984924623115578,0.41708542713567837,0.135678391959799,4.0,797.0,199.0,2.4,,,,,,
fold_raw_reference,MB,42,0.46733668341708545,0.43992667117828405,0.7437185929648241,0.36180904522613067,0.1708542713567839,5.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MB,3407,0.47,0.39353319187967595,0.725,0.385,0.145,1.0,796.0,200.0,2.38,,,,,,
fold_raw_reference,MB,3407,0.45226130653266333,0.44355161212280364,0.7336683417085427,0.4020100502512563,0.1457286432160804,2.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MB,3407,0.47738693467336685,0.3877486338797814,0.7035175879396985,0.37185929648241206,0.1507537688442211,3.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MB,3407,0.457286432160804,0.3630273951400712,0.6934673366834171,0.41708542713567837,0.12562814070351758,4.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MB,3407,0.45226130653266333,0.356713220625396,0.7185929648241206,0.40703517587939697,0.1407035175879397,5.0,797.0,199.0,2.38,,,,,,
fold_raw_reference,MB,2026,0.435,0.3637977439851503,0.755,0.405,0.16,1.0,796.0,200.0,2.36,,,,,,
fold_raw_reference,MB,2026,0.5326633165829145,0.47583276215907977,0.6080402010050251,0.36180904522613067,0.10552763819095477,2.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MB,2026,0.4723618090452261,0.40212182516640044,0.6683417085427136,0.4120603015075377,0.11557788944723618,3.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MB,2026,0.3969849246231156,0.33302415458937196,0.7386934673366834,0.4824120603015075,0.12060301507537688,4.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MB,2026,0.44221105527638194,0.3751491901108269,0.6934673366834171,0.4321608040201005,0.12562814070351758,5.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MP,42,0.47,0.401463682502704,0.72,0.39,0.14,1.0,796.0,200.0,2.37,,,,,,
fold_raw_reference,MP,42,0.49748743718592964,0.4261280724695359,0.6381909547738693,0.4120603015075377,0.09045226130653267,2.0,797.0,199.0,2.38,,,,,,
fold_raw_reference,MP,42,0.3969849246231156,0.3693115963098059,0.7537688442211056,0.48743718592964824,0.11557788944723618,3.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MP,42,0.45226130653266333,0.41996256462349935,0.7236180904522613,0.4120603015075377,0.135678391959799,4.0,797.0,199.0,2.38,,,,,,
fold_raw_reference,MP,42,0.49246231155778897,0.4417691886657404,0.6432160804020101,0.40703517587939697,0.10050251256281408,5.0,797.0,199.0,2.36,,,,,,
fold_raw_reference,MP,3407,0.44,0.3759289215364704,0.705,0.44,0.12,1.0,796.0,200.0,2.38,,,,,,
fold_raw_reference,MP,3407,0.5276381909547738,0.48674516702973963,0.6582914572864321,0.35175879396984927,0.12060301507537688,2.0,797.0,199.0,2.36,,,,,,
fold_raw_reference,MP,3407,0.44221105527638194,0.3739865842553961,0.7386934673366834,0.41708542713567837,0.1407035175879397,3.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MP,3407,0.4472361809045226,0.4216404506466618,0.6934673366834171,0.4271356783919598,0.12562814070351758,4.0,797.0,199.0,2.36,,,,,,
fold_raw_reference,MP,3407,0.5025125628140703,0.4303600842442073,0.7035175879396985,0.36180904522613067,0.135678391959799,5.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MP,2026,0.42,0.34396997929606626,0.77,0.435,0.145,1.0,796.0,200.0,2.39,,,,,,
fold_raw_reference,MP,2026,0.457286432160804,0.36768046962240064,0.7185929648241206,0.4120603015075377,0.1306532663316583,2.0,797.0,199.0,2.39,,,,,,
fold_raw_reference,MP,2026,0.3969849246231156,0.36558608058608055,0.7135678391959799,0.5125628140703518,0.09045226130653267,3.0,797.0,199.0,2.38,,,,,,
fold_raw_reference,MP,2026,0.4271356783919598,0.3956560252419552,0.7537688442211056,0.4321608040201005,0.1407035175879397,4.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MP,2026,0.4824120603015075,0.4117245536615616,0.7185929648241206,0.35678391959798994,0.16080402010050251,5.0,797.0,199.0,2.37,,,,,,
fold_raw_reference,MR,42,0.43,0.35846978280327046,0.765,0.405,0.165,1.0,796.0,200.0,2.33,,,,,,
fold_raw_reference,MR,42,0.5276381909547738,0.4504159061078809,0.6381909547738693,0.36180904522613067,0.11055276381909548,2.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MR,42,0.4271356783919598,0.3478384910109048,0.6683417085427136,0.49246231155778897,0.08040201005025126,3.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MR,42,0.4723618090452261,0.38900947681983145,0.6432160804020101,0.4221105527638191,0.10552763819095477,4.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MR,42,0.457286432160804,0.38765884469957185,0.6532663316582915,0.4472361809045226,0.09547738693467336,5.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MR,3407,0.455,0.3874677805572312,0.67,0.45,0.095,1.0,796.0,200.0,2.32,,,,,,
fold_raw_reference,MR,3407,0.49748743718592964,0.45583188929090374,0.6231155778894473,0.41708542713567837,0.08542713567839195,2.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MR,3407,0.46733668341708545,0.4097713289053651,0.6934673366834171,0.40703517587939697,0.12562814070351758,3.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MR,3407,0.49748743718592964,0.4779691200151558,0.6482412060301508,0.3869346733668342,0.11557788944723618,4.0,797.0,199.0,2.32,,,,,,
fold_raw_reference,MR,3407,0.44221105527638194,0.4119372391675215,0.6834170854271356,0.44221105527638194,0.11557788944723618,5.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MR,2026,0.41,0.36083954798801615,0.845,0.395,0.195,1.0,796.0,200.0,2.34,,,,,,
fold_raw_reference,MR,2026,0.4472361809045226,0.36973649896921934,0.7587939698492462,0.3969849246231156,0.15577889447236182,2.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MR,2026,0.4271356783919598,0.3865768799102132,0.7185929648241206,0.457286432160804,0.11557788944723618,3.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MR,2026,0.4120603015075377,0.35557732561880095,0.7336683417085427,0.457286432160804,0.1306532663316583,4.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MR,2026,0.49246231155778897,0.3956808004581191,0.6532663316582915,0.39195979899497485,0.11557788944723618,5.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MUV,42,0.4,0.31898719391525654,0.83,0.405,0.195,1.0,796.0,200.0,2.32,,,,,,
fold_raw_reference,MUV,42,0.457286432160804,0.37142133848844705,0.6934673366834171,0.4120603015075377,0.1306532663316583,2.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MUV,42,0.47738693467336685,0.43079481223383664,0.6482412060301508,0.41708542713567837,0.10552763819095477,3.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MUV,42,0.4271356783919598,0.3267575687870477,0.7487437185929648,0.4271356783919598,0.1457286432160804,4.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MUV,42,0.4221105527638191,0.3649187753826929,0.7587939698492462,0.4371859296482412,0.1407035175879397,5.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MUV,3407,0.435,0.3279370602060596,0.785,0.4,0.165,1.0,796.0,200.0,2.35,,,,,,
fold_raw_reference,MUV,3407,0.4321608040201005,0.3494542440641607,0.7989949748743719,0.3969849246231156,0.1708542713567839,2.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MUV,3407,0.41708542713567837,0.3765059367075166,0.7487437185929648,0.457286432160804,0.12562814070351758,3.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MUV,3407,0.4120603015075377,0.3356324333319091,0.7537688442211056,0.4321608040201005,0.15577889447236182,4.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MUV,3407,0.4371859296482412,0.36253387479393673,0.7437185929648241,0.4371859296482412,0.12562814070351758,5.0,797.0,199.0,2.34,,,,,,
fold_raw_reference,MUV,2026,0.425,0.38036922015182884,0.75,0.43,0.145,1.0,796.0,200.0,2.34,,,,,,
fold_raw_reference,MUV,2026,0.44221105527638194,0.3837756103545577,0.7638190954773869,0.4020100502512563,0.15577889447236182,2.0,797.0,199.0,2.35,,,,,,
fold_raw_reference,MUV,2026,0.4371859296482412,0.4021322287885184,0.6934673366834171,0.45226130653266333,0.11055276381909548,3.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MUV,2026,0.4020100502512563,0.36318698399892424,0.8391959798994975,0.4271356783919598,0.1708542713567839,4.0,797.0,199.0,2.33,,,,,,
fold_raw_reference,MUV,2026,0.4120603015075377,0.3046949038942676,0.7738693467336684,0.4472361809045226,0.1407035175879397,5.0,797.0,199.0,2.34,,,,,,
fold_raw,M (Soft),42,0.425,0.34279344812860546,0.755,0.415,0.16,1.0,796.0,200.0,2.69,0.325,,,,,
fold_raw,M (Soft),42,0.4824120603015075,0.44884085985510164,0.6582914572864321,0.4120603015075377,0.10552763819095477,2.0,797.0,199.0,2.44,0.32663316582914576,,,,,
fold_raw,M (Soft),42,0.49748743718592964,0.42749166559858115,0.6381909547738693,0.4020100502512563,0.10050251256281408,3.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,M (Soft),42,0.4221105527638191,0.34650978812577665,0.7286432160804021,0.4371859296482412,0.1407035175879397,4.0,797.0,199.0,2.01,0.3316582914572864,,,,,
fold_raw,M (Soft),42,0.49246231155778897,0.43460800338442007,0.6432160804020101,0.39195979899497485,0.11557788944723618,5.0,797.0,199.0,2.01,0.32663316582914576,,,,,
fold_raw,M (Soft),3407,0.455,0.3750291790483692,0.7,0.42,0.125,1.0,796.0,200.0,2.02,0.325,,,,,
fold_raw,M (Soft),3407,0.4623115577889447,0.4494960560911482,0.6180904522613065,0.47738693467336685,0.06030150753768844,2.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,M (Soft),3407,0.4723618090452261,0.4500287826626785,0.6331658291457286,0.4371859296482412,0.09045226130653267,3.0,797.0,199.0,2.01,0.32663316582914576,,,,,
fold_raw,M (Soft),3407,0.48743718592964824,0.42868433161644326,0.6582914572864321,0.3869346733668342,0.12562814070351758,4.0,797.0,199.0,2.01,0.3316582914572864,,,,,
fold_raw,M (Soft),3407,0.507537688442211,0.4439999710493175,0.6381909547738693,0.37185929648241206,0.12060301507537688,5.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,M (Soft),2026,0.445,0.38185722149341855,0.725,0.425,0.13,1.0,796.0,200.0,2.02,0.325,,,,,
fold_raw,M (Soft),2026,0.4221105527638191,0.37796375702888785,0.7236180904522613,0.4623115577889447,0.11557788944723618,2.0,797.0,199.0,2.01,0.32663316582914576,,,,,
fold_raw,M (Soft),2026,0.47738693467336685,0.4168020407047882,0.628140703517588,0.4271356783919598,0.09547738693467336,3.0,797.0,199.0,2.01,0.32663316582914576,,,,,
fold_raw,M (Soft),2026,0.41708542713567837,0.34770984798413745,0.7185929648241206,0.47738693467336685,0.10552763819095477,4.0,797.0,199.0,2.01,0.3316582914572864,,,,,
fold_raw,M (Soft),2026,0.49246231155778897,0.41259542926209597,0.6633165829145728,0.38190954773869346,0.12562814070351758,5.0,797.0,199.0,2.03,0.32663316582914576,,,,,
seed_summary,M (Soft),42,0.46389447236180903,0.400048753018497,0.6846683417085427,0.41164321608040205,0.12446231155778893,,,,,,0.03723635891968109,0.051168143473517086,0.05351287048356899,0.01691232514318909,0.025190428999702662
seed_summary,M (Soft),3407,0.47692964824120604,0.42944766409359136,0.6495477386934672,0.41867336683417083,0.1043969849246231,,,,,,0.020992401414525123,0.031619789262675106,0.031657493808249206,0.04180508292009008,0.02862144328085862
seed_summary,M (Soft),2026,0.4508090452261307,0.3873856592946656,0.6917336683417086,0.43474874371859296,0.11444221105527638,,,,,,0.03330168800798555,0.028259342999498945,0.04386423065023603,0.03715744019349678,0.014209096977224094
final,M (Soft),all,0.46387772194304855,0.40562735880225137,0.6753165829145727,0.4216884422110552,0.11443383584589613,,,,,,0.013060309563719666,0.02157877878365956,0.02259435127364888,0.011844169937400515,0.010032665938423727
fold_raw,MB (Soft),42,0.44,0.3407281614237373,0.69,0.45,0.11,1.0,796.0,200.0,2.02,0.325,,,,,
fold_raw,MB (Soft),42,0.47738693467336685,0.43587188688581746,0.6432160804020101,0.4221105527638191,0.10050251256281408,2.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,MB (Soft),42,0.40703517587939697,0.36700169169404484,0.6984924623115578,0.49748743718592964,0.09547738693467336,3.0,797.0,199.0,1.99,0.32663316582914576,,,,,
fold_raw,MB (Soft),42,0.4271356783919598,0.39291603858386576,0.7135678391959799,0.45226130653266333,0.12060301507537688,4.0,797.0,199.0,2.01,0.3316582914572864,,,,,
fold_raw,MB (Soft),42,0.5175879396984925,0.48027658977077825,0.5829145728643216,0.40703517587939697,0.07537688442211055,5.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,MB (Soft),3407,0.43,0.35369289949580496,0.68,0.465,0.105,1.0,796.0,200.0,2.01,0.325,,,,,
fold_raw,MB (Soft),3407,0.46733668341708545,0.42774802620163116,0.6482412060301508,0.4221105527638191,0.11055276381909548,2.0,797.0,199.0,2.03,0.32663316582914576,,,,,
fold_raw,MB (Soft),3407,0.457286432160804,0.4063473616375214,0.6683417085427136,0.4371859296482412,0.10552763819095477,3.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,MB (Soft),3407,0.4321608040201005,0.3464735784699097,0.6884422110552764,0.4623115577889447,0.10552763819095477,4.0,797.0,199.0,2.02,0.3316582914572864,,,,,
fold_raw,MB (Soft),3407,0.48743718592964824,0.4218370601829248,0.6180904522613065,0.4271356783919598,0.08542713567839195,5.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,MB (Soft),2026,0.45,0.3377912245601782,0.695,0.425,0.125,1.0,796.0,200.0,2.02,0.325,,,,,
fold_raw,MB (Soft),2026,0.4472361809045226,0.38745264192072704,0.678391959798995,0.457286432160804,0.09547738693467336,2.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,MB (Soft),2026,0.4623115577889447,0.4097319137319137,0.6432160804020101,0.44221105527638194,0.09547738693467336,3.0,797.0,199.0,2.69,0.32663316582914576,,,,,
fold_raw,MB (Soft),2026,0.4472361809045226,0.4044362574263999,0.6934673366834171,0.4321608040201005,0.12060301507537688,4.0,797.0,199.0,2.03,0.3316582914572864,,,,,
fold_raw,MB (Soft),2026,0.507537688442211,0.4022742249073542,0.5979899497487438,0.4020100502512563,0.09045226130653267,5.0,797.0,199.0,2.06,0.32663316582914576,,,,,
seed_summary,MB (Soft),42,0.4538291457286432,0.4033588736716487,0.665638190954774,0.44577889447236185,0.10039195979899498,,,,,,0.04391359502689523,0.05551336478919945,0.05318857983271025,0.034622532104104764,0.016961135253518687
seed_summary,MB (Soft),3407,0.4548442211055276,0.3912197851975584,0.6606231155778896,0.442748743718593,0.10240703517587942,,,,,,0.024269837754311234,0.03844172100177756,0.02815706631244905,0.019864980088164813,0.00975794131730929
seed_summary,MB (Soft),2026,0.4628643216080402,0.3883372525093146,0.6616130653266332,0.43173366834170845,0.10540201005025125,,,,,,0.0257389956402395,0.029439905592164185,0.041222758278723376,0.02056536884172201,0.0160907041433648
final,MB (Soft),all,0.457179229480737,0.39430530379284057,0.6626247906197655,0.44008710217755437,0.10273366834170855,,,,,,0.004949525116325093,0.00797198810445329,0.0026562071286951325,0.007391234405363824,0.0025209458143309865
fold_raw,MP (Soft),42,0.485,0.3715343718102339,0.66,0.39,0.125,1.0,796.0,200.0,2.45,0.325,,,,,
fold_raw,MP (Soft),42,0.49748743718592964,0.40468052722042963,0.6180904522613065,0.4120603015075377,0.09045226130653267,2.0,797.0,199.0,2.03,0.32663316582914576,,,,,
fold_raw,MP (Soft),42,0.4723618090452261,0.3846522008012691,0.6331658291457286,0.44221105527638194,0.08542713567839195,3.0,797.0,199.0,1.99,0.32663316582914576,,,,,
fold_raw,MP (Soft),42,0.4824120603015075,0.43089704216564595,0.6532663316582915,0.40703517587939697,0.11055276381909548,4.0,797.0,199.0,1.99,0.3316582914572864,,,,,
fold_raw,MP (Soft),42,0.5175879396984925,0.4512438672438672,0.592964824120603,0.40703517587939697,0.07537688442211055,5.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,MP (Soft),3407,0.475,0.36932247124835743,0.665,0.405,0.12,1.0,796.0,200.0,2.0,0.325,,,,,
fold_raw,MP (Soft),3407,0.5125628140703518,0.4708046136421422,0.5829145728643216,0.4120603015075377,0.07537688442211055,2.0,797.0,199.0,2.03,0.32663316582914576,,,,,
fold_raw,MP (Soft),3407,0.4723618090452261,0.3624373379429559,0.6582914572864321,0.4120603015075377,0.11557788944723618,3.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,MP (Soft),3407,0.507537688442211,0.4225485175109064,0.6231155778894473,0.3869346733668342,0.10552763819095477,4.0,797.0,199.0,2.03,0.3316582914572864,,,,,
fold_raw,MP (Soft),3407,0.5025125628140703,0.3910657204023579,0.6432160804020101,0.39195979899497485,0.10552763819095477,5.0,797.0,199.0,2.04,0.32663316582914576,,,,,
fold_raw,MP (Soft),2026,0.465,0.3772062293534686,0.675,0.42,0.115,1.0,796.0,200.0,2.0,0.325,,,,,
fold_raw,MP (Soft),2026,0.49246231155778897,0.4533919417747114,0.6231155778894473,0.4271356783919598,0.08040201005025126,2.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,MP (Soft),2026,0.5376884422110553,0.45210746420346515,0.5829145728643216,0.36180904522613067,0.10050251256281408,3.0,797.0,199.0,2.02,0.32663316582914576,,,,,
fold_raw,MP (Soft),2026,0.49246231155778897,0.40590462552352796,0.6482412060301508,0.3969849246231156,0.11055276381909548,4.0,797.0,199.0,2.01,0.3316582914572864,,,,,
fold_raw,MP (Soft),2026,0.5125628140703518,0.41621463077984816,0.6381909547738693,0.36683417085427134,0.12060301507537688,5.0,797.0,199.0,2.02,0.32663316582914576,,,,,
seed_summary,MP (Soft),42,0.49096984924623116,0.40860160184828914,0.6314974874371859,0.41166834170854266,0.09736180904522614,,,,,,0.01736473224414826,0.032704654242378436,0.02717339645521425,0.01900960591497097,0.020071036819937764
seed_summary,MP (Soft),3407,0.49399497487437183,0.403235732149344,0.6345075376884421,0.40160301507537693,0.10440201005025125,,,,,,0.018904509923349886,0.044444529599517626,0.03302618117821195,0.011601735327942583,0.01741543543756553
seed_summary,MP (Soft),2026,0.500035175879397,0.42096497832700425,0.6334924623115578,0.3945527638190955,0.10541206030150754,,,,,,0.02700402877837632,0.0323479926932003,0.03401573014393222,0.029814405330019538,0.015801319563791872
final,MP (Soft),all,0.49500000000000005,0.41093410410821246,0.6331658291457286,0.40260804020100505,0.10239195979899497,,,,,,0.0046154732551337225,0.00909186271351645,0.0015313776632616114,0.008601936308168707,0.004385414784458438
fold_raw,MR (Soft),42,0.42,0.3457936743481903,0.77,0.405,0.175,1.0,796.0,200.0,1.98,0.325,,,,,
fold_raw,MR (Soft),42,0.47738693467336685,0.39429146537842186,0.6432160804020101,0.4271356783919598,0.09547738693467336,2.0,797.0,199.0,1.98,0.32663316582914576,,,,,
fold_raw,MR (Soft),42,0.45226130653266333,0.40016432390816625,0.6733668341708543,0.44221105527638194,0.10552763819095477,3.0,797.0,199.0,2.01,0.32663316582914576,,,,,
fold_raw,MR (Soft),42,0.5125628140703518,0.41881619937694703,0.5728643216080402,0.4120603015075377,0.07537688442211055,4.0,797.0,199.0,1.99,0.3316582914572864,,,,,
fold_raw,MR (Soft),42,0.46733668341708545,0.37674093879976234,0.628140703517588,0.4623115577889447,0.07035175879396985,5.0,797.0,199.0,2.0,0.32663316582914576,,,,,
fold_raw,MR (Soft),3407,0.48,0.4202159244264507,0.64,0.42,0.1,1.0,796.0,200.0,1.99,0.325,,,,,
fold_raw,MR (Soft),3407,0.5527638190954773,0.4593713040771864,0.5728643216080402,0.35678391959798994,0.09045226130653267,2.0,797.0,199.0,1.97,0.32663316582914576,,,,,
fold_raw,MR (Soft),3407,0.47738693467336685,0.43193999175279324,0.6381909547738693,0.4271356783919598,0.09547738693467336,3.0,797.0,199.0,1.99,0.32663316582914576,,,,,
fold_raw,MR (Soft),3407,0.49748743718592964,0.4064761211640036,0.6080402010050251,0.40703517587939697,0.09547738693467336,4.0,797.0,199.0,2.0,0.3316582914572864,,,,,
fold_raw,MR (Soft),3407,0.507537688442211,0.4629276513969784,0.5829145728643216,0.4120603015075377,0.08040201005025126,5.0,797.0,199.0,1.98,0.32663316582914576,,,,,
fold_raw,MR (Soft),2026,0.49,0.4208820643642072,0.655,0.39,0.12,1.0,796.0,200.0,1.99,0.325,,,,,
fold_raw,MR (Soft),2026,0.4723618090452261,0.40169119564099437,0.6582914572864321,0.4371859296482412,0.09045226130653267,2.0,797.0,199.0,1.99,0.32663316582914576,,,,,
fold_raw,MR (Soft),2026,0.49748743718592964,0.46582153409308924,0.5829145728643216,0.4221105527638191,0.08040201005025126,3.0,797.0,199.0,2.04,0.32663316582914576,,,,,
fold_raw,MR (Soft),2026,0.48743718592964824,0.45115228331997653,0.6080402010050251,0.4271356783919598,0.08542713567839195,4.0,797.0,199.0,2.0,0.3316582914572864,,,,,
fold_raw,MR (Soft),2026,0.49748743718592964,0.4632330870068987,0.628140703517588,0.40703517587939697,0.09547738693467336,5.0,797.0,199.0,1.97,0.32663316582914576,,,,,
seed_summary,MR (Soft),42,0.46590954773869353,0.38716132036229756,0.6575175879396985,0.4297437185929648,0.10434673366834171,,,,,,0.03392733207936761,0.027576325549528165,0.07269319360472914,0.023172480214620688,0.0420322922654842
seed_summary,MR (Soft),3407,0.503035175879397,0.43618619856348245,0.6084020100502513,0.4046030150753769,0.09236180904522613,,,,,,0.03046489613005009,0.02453784344997429,0.03081591251496041,0.027807285377625873,0.007490640439885059
seed_summary,MR (Soft),2026,0.48895477386934677,0.4405560328850332,0.6264773869346734,0.4166934673366834,0.09435175879396984,,,,,,0.010299693430167494,0.028117678911960417,0.03188294899004975,0.01846719652632009,0.015399267710644239
final,MR (Soft),all,0.4859664991624791,0.42130118393693766,0.6307989949748743,0.41701340033500833,0.09702010050251257,,,,,,0.018742342583125148,0.02964661155462346,0.024841340943947375,0.012573404916027205,0.006422588275812334
fold_raw,MUV (Soft),42,0.455,0.3542890986244365,0.72,0.4,0.145,1.0,796.0,200.0,1.99,0.325,,,,,
fold_raw,MUV (Soft),42,0.49246231155778897,0.3890202777306545,0.6432160804020101,0.39195979899497485,0.11557788944723618,2.0,797.0,199.0,1.98,0.32663316582914576,,,,,
fold_raw,MUV (Soft),42,0.457286432160804,0.3976751117734724,0.6733668341708543,0.4221105527638191,0.12060301507537688,3.0,797.0,199.0,2.03,0.32663316582914576,,,,,
fold_raw,MUV (Soft),42,0.45226130653266333,0.35798088084986335,0.6834170854271356,0.4271356783919598,0.12060301507537688,4.0,797.0,199.0,2.0,0.3316582914572864,,,,,
fold_raw,MUV (Soft),42,0.5175879396984925,0.401861281726393,0.6331658291457286,0.37185929648241206,0.11055276381909548,5.0,797.0,199.0,1.97,0.32663316582914576,,,,,
fold_raw,MUV (Soft),3407,0.47,0.35215008582097196,0.675,0.41,0.12,1.0,796.0,200.0,1.96,0.325,,,,,
fold_raw,MUV (Soft),3407,0.4723618090452261,0.4084311221981566,0.7135678391959799,0.38190954773869346,0.1457286432160804,2.0,797.0,199.0,1.99,0.32663316582914576,,,,,
fold_raw,MUV (Soft),3407,0.49748743718592964,0.45019706733912396,0.5879396984924623,0.4321608040201005,0.07035175879396985,3.0,797.0,199.0,1.98,0.32663316582914576,,,,,
fold_raw,MUV (Soft),3407,0.45226130653266333,0.36664276801996354,0.6683417085427136,0.4472361809045226,0.10050251256281408,4.0,797.0,199.0,1.99,0.3316582914572864,,,,,
fold_raw,MUV (Soft),3407,0.4623115577889447,0.3579220779220779,0.7035175879396985,0.41708542713567837,0.12060301507537688,5.0,797.0,199.0,1.98,0.32663316582914576,,,,,
fold_raw,MUV (Soft),2026,0.43,0.31924041586825513,0.745,0.43,0.14,1.0,796.0,200.0,1.97,0.325,,,,,
fold_raw,MUV (Soft),2026,0.4371859296482412,0.41263030561246133,0.7035175879396985,0.44221105527638194,0.12060301507537688,2.0,797.0,199.0,1.96,0.32663316582914576,,,,,
fold_raw,MUV (Soft),2026,0.47738693467336685,0.4452839086379459,0.6582914572864321,0.40703517587939697,0.11557788944723618,3.0,797.0,199.0,1.98,0.32663316582914576,,,,,
