run: seed=2026 fold=5 variant=context label=Soft Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4747 lr=0.0001 elapsed=2.9s
epoch 02/50 mean_loss=1.3144 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.2208 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.1587 lr=0.0001 elapsed=2.9s
epoch 05/50 mean_loss=1.0628 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.9919 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.9226 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.8784 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.8188 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.7773 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.7255 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.6942 lr=0.0001 elapsed=3.0s
epoch 13/50 mean_loss=0.6973 lr=0.0001 elapsed=3.0s
epoch 14/50 mean_loss=0.6607 lr=0.0001 elapsed=3.2s
epoch 15/50 mean_loss=0.6384 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.6237 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.6107 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.6024 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.6113 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.6167 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.5988 lr=0.0001 elapsed=3.1s
epoch 22/50 mean_loss=0.6027 lr=0.0001 elapsed=3.1s
epoch 23/50 mean_loss=0.5908 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.5888 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.5821 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.5828 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.5800 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.5842 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.5754 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.5705 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.5723 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.5707 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.5677 lr=0.0001 elapsed=2.9s
epoch 34/50 mean_loss=0.5636 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.5689 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.5646 lr=0.0001 elapsed=2.9s
epoch 37/50 mean_loss=0.5633 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.5630 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.5622 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.5626 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.5606 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.5600 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.5583 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.5634 lr=0.0001 elapsed=2.9s
epoch 45/50 mean_loss=0.5613 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.5547 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.5537 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.5561 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.5552 lr=0.0001 elapsed=2.9s
epoch 50/50 mean_loss=0.5633 lr=0.0001 elapsed=2.9s
