run: seed=2026 fold=1 variant=mask label=Soft Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4427 lr=0.0001 elapsed=3.4s
epoch 02/50 mean_loss=1.3163 lr=0.0001 elapsed=3.4s
epoch 03/50 mean_loss=1.2548 lr=0.0001 elapsed=3.4s
epoch 04/50 mean_loss=1.2025 lr=0.0001 elapsed=3.4s
epoch 05/50 mean_loss=1.1743 lr=0.0001 elapsed=3.4s
epoch 06/50 mean_loss=1.0975 lr=0.0001 elapsed=3.4s
epoch 07/50 mean_loss=1.0218 lr=0.0001 elapsed=3.4s
epoch 08/50 mean_loss=0.9901 lr=0.0001 elapsed=3.4s
epoch 09/50 mean_loss=0.9277 lr=0.0001 elapsed=3.4s
epoch 10/50 mean_loss=0.8841 lr=0.0001 elapsed=3.4s
epoch 11/50 mean_loss=0.8156 lr=0.0001 elapsed=3.4s
epoch 12/50 mean_loss=0.7821 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.7269 lr=0.0001 elapsed=3.4s
epoch 14/50 mean_loss=0.7156 lr=0.0001 elapsed=3.4s
epoch 15/50 mean_loss=0.7099 lr=0.0001 elapsed=3.4s
epoch 16/50 mean_loss=0.6835 lr=0.0001 elapsed=3.5s
epoch 17/50 mean_loss=0.6669 lr=0.0001 elapsed=3.6s
epoch 18/50 mean_loss=0.6567 lr=0.0001 elapsed=3.6s
epoch 19/50 mean_loss=0.6390 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6320 lr=0.0001 elapsed=3.7s
epoch 21/50 mean_loss=0.6177 lr=0.0001 elapsed=3.6s
epoch 22/50 mean_loss=0.6206 lr=0.0001 elapsed=3.6s
epoch 23/50 mean_loss=0.6108 lr=0.0001 elapsed=3.6s
epoch 24/50 mean_loss=0.6114 lr=0.0001 elapsed=3.4s
epoch 25/50 mean_loss=0.5976 lr=0.0001 elapsed=3.4s
epoch 26/50 mean_loss=0.5999 lr=0.0001 elapsed=3.4s
epoch 27/50 mean_loss=0.5956 lr=0.0001 elapsed=3.4s
epoch 28/50 mean_loss=0.5940 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5886 lr=0.0001 elapsed=3.4s
epoch 30/50 mean_loss=0.5898 lr=0.0001 elapsed=3.4s
epoch 31/50 mean_loss=0.5946 lr=0.0001 elapsed=3.4s
epoch 32/50 mean_loss=0.5947 lr=0.0001 elapsed=3.4s
epoch 33/50 mean_loss=0.5767 lr=0.0001 elapsed=3.4s
epoch 34/50 mean_loss=0.5802 lr=0.0001 elapsed=3.4s
epoch 35/50 mean_loss=0.5715 lr=0.0001 elapsed=3.4s
epoch 36/50 mean_loss=0.5708 lr=0.0001 elapsed=3.4s
epoch 37/50 mean_loss=0.5642 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5709 lr=0.0001 elapsed=3.4s
epoch 39/50 mean_loss=0.5721 lr=0.0001 elapsed=3.4s
epoch 40/50 mean_loss=0.5667 lr=0.0001 elapsed=3.4s
epoch 41/50 mean_loss=0.5666 lr=0.0001 elapsed=3.4s
epoch 42/50 mean_loss=0.5641 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5652 lr=0.0001 elapsed=3.4s
epoch 44/50 mean_loss=0.5621 lr=0.0001 elapsed=3.4s
epoch 45/50 mean_loss=0.5612 lr=0.0001 elapsed=3.4s
epoch 46/50 mean_loss=0.5627 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5615 lr=0.0001 elapsed=3.4s
epoch 48/50 mean_loss=0.5575 lr=0.0001 elapsed=3.4s
epoch 49/50 mean_loss=0.5552 lr=0.0001 elapsed=3.5s
epoch 50/50 mean_loss=0.5590 lr=0.0001 elapsed=3.5s
