run: seed=3407 fold=5 variant=background label=Soft Label
train samples=799 eval samples=197 epochs=50
epoch 01/50 mean_loss=1.4538 lr=0.0001 elapsed=3.7s
epoch 02/50 mean_loss=1.3363 lr=0.0001 elapsed=3.6s
epoch 03/50 mean_loss=1.2374 lr=0.0001 elapsed=3.5s
epoch 04/50 mean_loss=1.1407 lr=0.0001 elapsed=3.5s
epoch 05/50 mean_loss=1.0648 lr=0.0001 elapsed=3.5s
epoch 06/50 mean_loss=0.9839 lr=0.0001 elapsed=3.6s
epoch 07/50 mean_loss=0.9362 lr=0.0001 elapsed=3.5s
epoch 08/50 mean_loss=0.9009 lr=0.0001 elapsed=3.5s
epoch 09/50 mean_loss=0.8225 lr=0.0001 elapsed=3.6s
epoch 10/50 mean_loss=0.7881 lr=0.0001 elapsed=3.6s
epoch 11/50 mean_loss=0.7517 lr=0.0001 elapsed=3.5s
epoch 12/50 mean_loss=0.6932 lr=0.0001 elapsed=3.5s
epoch 13/50 mean_loss=0.6747 lr=0.0001 elapsed=3.5s
epoch 14/50 mean_loss=0.6672 lr=0.0001 elapsed=3.6s
epoch 15/50 mean_loss=0.6538 lr=0.0001 elapsed=3.5s
epoch 16/50 mean_loss=0.6405 lr=0.0001 elapsed=3.6s
epoch 17/50 mean_loss=0.6323 lr=0.0001 elapsed=3.5s
epoch 18/50 mean_loss=0.6269 lr=0.0001 elapsed=3.5s
epoch 19/50 mean_loss=0.6181 lr=0.0001 elapsed=3.5s
epoch 20/50 mean_loss=0.6017 lr=0.0001 elapsed=3.6s
epoch 21/50 mean_loss=0.6080 lr=0.0001 elapsed=3.5s
epoch 22/50 mean_loss=0.5996 lr=0.0001 elapsed=3.5s
epoch 23/50 mean_loss=0.6007 lr=0.0001 elapsed=3.5s
epoch 24/50 mean_loss=0.5893 lr=0.0001 elapsed=3.5s
epoch 25/50 mean_loss=0.5863 lr=0.0001 elapsed=3.6s
epoch 26/50 mean_loss=0.5873 lr=0.0001 elapsed=3.5s
epoch 27/50 mean_loss=0.5855 lr=0.0001 elapsed=3.6s
epoch 28/50 mean_loss=0.5799 lr=0.0001 elapsed=3.5s
epoch 29/50 mean_loss=0.5861 lr=0.0001 elapsed=3.5s
epoch 30/50 mean_loss=0.5842 lr=0.0001 elapsed=3.5s
epoch 31/50 mean_loss=0.5727 lr=0.0001 elapsed=3.5s
epoch 32/50 mean_loss=0.5698 lr=0.0001 elapsed=3.5s
epoch 33/50 mean_loss=0.5725 lr=0.0001 elapsed=3.6s
epoch 34/50 mean_loss=0.5792 lr=0.0001 elapsed=3.5s
epoch 35/50 mean_loss=0.5709 lr=0.0001 elapsed=3.5s
epoch 36/50 mean_loss=0.5665 lr=0.0001 elapsed=3.5s
epoch 37/50 mean_loss=0.5651 lr=0.0001 elapsed=3.5s
epoch 38/50 mean_loss=0.5668 lr=0.0001 elapsed=3.5s
epoch 39/50 mean_loss=0.5632 lr=0.0001 elapsed=3.5s
epoch 40/50 mean_loss=0.5653 lr=0.0001 elapsed=3.6s
epoch 41/50 mean_loss=0.5659 lr=0.0001 elapsed=3.6s
epoch 42/50 mean_loss=0.5630 lr=0.0001 elapsed=3.5s
epoch 43/50 mean_loss=0.5656 lr=0.0001 elapsed=3.5s
epoch 44/50 mean_loss=0.5671 lr=0.0001 elapsed=3.5s
epoch 45/50 mean_loss=0.5663 lr=0.0001 elapsed=3.5s
epoch 46/50 mean_loss=0.5600 lr=0.0001 elapsed=3.5s
epoch 47/50 mean_loss=0.5581 lr=0.0001 elapsed=3.6s
epoch 48/50 mean_loss=0.5518 lr=0.0001 elapsed=3.6s
epoch 49/50 mean_loss=0.5547 lr=0.0001 elapsed=3.6s
epoch 50/50 mean_loss=0.5570 lr=0.0001 elapsed=3.5s
