run: seed=2026 fold=4 variant=crop label=Soft Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4741 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.3167 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.2299 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.1528 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=1.0713 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.9877 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.9220 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.8382 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.7844 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.7834 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.7465 lr=0.0001 elapsed=3.1s
epoch 12/50 mean_loss=0.7208 lr=0.0001 elapsed=3.0s
epoch 13/50 mean_loss=0.6836 lr=0.0001 elapsed=3.1s
epoch 14/50 mean_loss=0.6605 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.6363 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.6300 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.6236 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.6133 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.6135 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.6028 lr=0.0001 elapsed=2.9s
epoch 21/50 mean_loss=0.6092 lr=0.0001 elapsed=2.9s
epoch 22/50 mean_loss=0.5981 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.5900 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.5964 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.5845 lr=0.0001 elapsed=3.0s
epoch 26/50 mean_loss=0.5899 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.5851 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.5822 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.5721 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.5724 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.5664 lr=0.0001 elapsed=3.0s
epoch 32/50 mean_loss=0.5701 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.5652 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.5631 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.5630 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.5664 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.5651 lr=0.0001 elapsed=3.0s
epoch 38/50 mean_loss=0.5659 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.5618 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.5646 lr=0.0001 elapsed=3.1s
epoch 41/50 mean_loss=0.5668 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.5632 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.5603 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.5621 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.5600 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.5594 lr=0.0001 elapsed=3.0s
epoch 47/50 mean_loss=0.5587 lr=0.0001 elapsed=3.0s
epoch 48/50 mean_loss=0.5588 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.5568 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.5560 lr=0.0001 elapsed=3.0s
