run: seed=42 fold=1 variant=crop label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4812 lr=0.0001 elapsed=3.7s
epoch 02/50 mean_loss=1.2950 lr=0.0001 elapsed=3.0s
epoch 03/50 mean_loss=1.1806 lr=0.0001 elapsed=2.9s
epoch 04/50 mean_loss=1.0684 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9572 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.8263 lr=0.0001 elapsed=3.0s
epoch 07/50 mean_loss=0.6904 lr=0.0001 elapsed=2.9s
epoch 08/50 mean_loss=0.5873 lr=0.0001 elapsed=2.9s
epoch 09/50 mean_loss=0.4937 lr=0.0001 elapsed=3.0s
epoch 10/50 mean_loss=0.4212 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.3739 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.2906 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.2660 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.2275 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.1496 lr=0.0001 elapsed=3.1s
epoch 16/50 mean_loss=0.1588 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.1438 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.1183 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.1080 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.1146 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.1621 lr=0.0001 elapsed=3.1s
epoch 22/50 mean_loss=0.0928 lr=0.0001 elapsed=2.9s
epoch 23/50 mean_loss=0.0844 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.0752 lr=0.0001 elapsed=2.9s
epoch 25/50 mean_loss=0.0502 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.0654 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0901 lr=0.0001 elapsed=3.0s
epoch 28/50 mean_loss=0.0728 lr=0.0001 elapsed=3.0s
epoch 29/50 mean_loss=0.0587 lr=0.0001 elapsed=2.9s
epoch 30/50 mean_loss=0.0687 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.0381 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.0326 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.0223 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.0400 lr=0.0001 elapsed=3.0s
epoch 35/50 mean_loss=0.0276 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.0252 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.0137 lr=0.0001 elapsed=3.0s
epoch 38/50 mean_loss=0.0334 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.0304 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.0366 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.0339 lr=0.0001 elapsed=3.0s
epoch 42/50 mean_loss=0.0358 lr=0.0001 elapsed=3.0s
epoch 43/50 mean_loss=0.0331 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.0423 lr=0.0001 elapsed=3.0s
epoch 45/50 mean_loss=0.0405 lr=0.0001 elapsed=3.0s
epoch 46/50 mean_loss=0.0411 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.0612 lr=0.0001 elapsed=3.1s
epoch 48/50 mean_loss=0.0295 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.0436 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.0444 lr=0.0001 elapsed=2.9s
