record_type,scheme,training_seed,accuracy,macro_f1,mae,adjacent_error_rate,far_error_rate,fold,train_n,eval_n,train_minutes,majority_acc,accuracy_std,macro_f1_std,mae_std,adjacent_error_rate_std,far_error_rate_std
fold_raw_reference,M (Soft),2026,0.4221105527638191,0.37796375702888785,0.7236180904522613,0.4623115577889447,0.11557788944723618,2.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,M (Soft),2026,0.47738693467336685,0.4168020407047882,0.628140703517588,0.4271356783919598,0.09547738693467336,3.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,M (Soft),2026,0.41708542713567837,0.34770984798413745,0.7185929648241206,0.47738693467336685,0.10552763819095477,4.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,M (Soft),2026,0.49246231155778897,0.41259542926209597,0.6633165829145728,0.38190954773869346,0.12562814070351758,5.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MB (Soft),42,0.44,0.3407281614237373,0.69,0.45,0.11,1.0,796.0,200.0,2.02,,,,,,
fold_raw_reference,MB (Soft),42,0.47738693467336685,0.43587188688581746,0.6432160804020101,0.4221105527638191,0.10050251256281408,2.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MB (Soft),42,0.40703517587939697,0.36700169169404484,0.6984924623115578,0.49748743718592964,0.09547738693467336,3.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MB (Soft),42,0.4271356783919598,0.39291603858386576,0.7135678391959799,0.45226130653266333,0.12060301507537688,4.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,MB (Soft),42,0.5175879396984925,0.48027658977077825,0.5829145728643216,0.40703517587939697,0.07537688442211055,5.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MB (Soft),3407,0.43,0.35369289949580496,0.68,0.465,0.105,1.0,796.0,200.0,2.01,,,,,,
fold_raw_reference,MB (Soft),3407,0.46733668341708545,0.42774802620163116,0.6482412060301508,0.4221105527638191,0.11055276381909548,2.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MB (Soft),3407,0.457286432160804,0.4063473616375214,0.6683417085427136,0.4371859296482412,0.10552763819095477,3.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MB (Soft),3407,0.4321608040201005,0.3464735784699097,0.6884422110552764,0.4623115577889447,0.10552763819095477,4.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MB (Soft),3407,0.48743718592964824,0.4218370601829248,0.6180904522613065,0.4271356783919598,0.08542713567839195,5.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MB (Soft),2026,0.45,0.3377912245601782,0.695,0.425,0.125,1.0,796.0,200.0,2.02,,,,,,
fold_raw_reference,MB (Soft),2026,0.4472361809045226,0.38745264192072704,0.678391959798995,0.457286432160804,0.09547738693467336,2.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MB (Soft),2026,0.4623115577889447,0.4097319137319137,0.6432160804020101,0.44221105527638194,0.09547738693467336,3.0,797.0,199.0,2.69,,,,,,
fold_raw_reference,MB (Soft),2026,0.4472361809045226,0.4044362574263999,0.6934673366834171,0.4321608040201005,0.12060301507537688,4.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MB (Soft),2026,0.507537688442211,0.4022742249073542,0.5979899497487438,0.4020100502512563,0.09045226130653267,5.0,797.0,199.0,2.06,,,,,,
fold_raw_reference,MP (Soft),42,0.485,0.3715343718102339,0.66,0.39,0.125,1.0,796.0,200.0,2.45,,,,,,
fold_raw_reference,MP (Soft),42,0.49748743718592964,0.40468052722042963,0.6180904522613065,0.4120603015075377,0.09045226130653267,2.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MP (Soft),42,0.4723618090452261,0.3846522008012691,0.6331658291457286,0.44221105527638194,0.08542713567839195,3.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MP (Soft),42,0.4824120603015075,0.43089704216564595,0.6532663316582915,0.40703517587939697,0.11055276381909548,4.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MP (Soft),42,0.5175879396984925,0.4512438672438672,0.592964824120603,0.40703517587939697,0.07537688442211055,5.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MP (Soft),3407,0.475,0.36932247124835743,0.665,0.405,0.12,1.0,796.0,200.0,2.0,,,,,,
fold_raw_reference,MP (Soft),3407,0.5125628140703518,0.4708046136421422,0.5829145728643216,0.4120603015075377,0.07537688442211055,2.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MP (Soft),3407,0.4723618090452261,0.3624373379429559,0.6582914572864321,0.4120603015075377,0.11557788944723618,3.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MP (Soft),3407,0.507537688442211,0.4225485175109064,0.6231155778894473,0.3869346733668342,0.10552763819095477,4.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MP (Soft),3407,0.5025125628140703,0.3910657204023579,0.6432160804020101,0.39195979899497485,0.10552763819095477,5.0,797.0,199.0,2.04,,,,,,
fold_raw_reference,MP (Soft),2026,0.465,0.3772062293534686,0.675,0.42,0.115,1.0,796.0,200.0,2.0,,,,,,
fold_raw_reference,MP (Soft),2026,0.49246231155778897,0.4533919417747114,0.6231155778894473,0.4271356783919598,0.08040201005025126,2.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MP (Soft),2026,0.5376884422110553,0.45210746420346515,0.5829145728643216,0.36180904522613067,0.10050251256281408,3.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MP (Soft),2026,0.49246231155778897,0.40590462552352796,0.6482412060301508,0.3969849246231156,0.11055276381909548,4.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,MP (Soft),2026,0.5125628140703518,0.41621463077984816,0.6381909547738693,0.36683417085427134,0.12060301507537688,5.0,797.0,199.0,2.02,,,,,,
fold_raw_reference,MR (Soft),42,0.42,0.3457936743481903,0.77,0.405,0.175,1.0,796.0,200.0,1.98,,,,,,
fold_raw_reference,MR (Soft),42,0.47738693467336685,0.39429146537842186,0.6432160804020101,0.4271356783919598,0.09547738693467336,2.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MR (Soft),42,0.45226130653266333,0.40016432390816625,0.6733668341708543,0.44221105527638194,0.10552763819095477,3.0,797.0,199.0,2.01,,,,,,
fold_raw_reference,MR (Soft),42,0.5125628140703518,0.41881619937694703,0.5728643216080402,0.4120603015075377,0.07537688442211055,4.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MR (Soft),42,0.46733668341708545,0.37674093879976234,0.628140703517588,0.4623115577889447,0.07035175879396985,5.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MR (Soft),3407,0.48,0.4202159244264507,0.64,0.42,0.1,1.0,796.0,200.0,1.99,,,,,,
fold_raw_reference,MR (Soft),3407,0.5527638190954773,0.4593713040771864,0.5728643216080402,0.35678391959798994,0.09045226130653267,2.0,797.0,199.0,1.97,,,,,,
fold_raw_reference,MR (Soft),3407,0.47738693467336685,0.43193999175279324,0.6381909547738693,0.4271356783919598,0.09547738693467336,3.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MR (Soft),3407,0.49748743718592964,0.4064761211640036,0.6080402010050251,0.40703517587939697,0.09547738693467336,4.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MR (Soft),3407,0.507537688442211,0.4629276513969784,0.5829145728643216,0.4120603015075377,0.08040201005025126,5.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MR (Soft),2026,0.49,0.4208820643642072,0.655,0.39,0.12,1.0,796.0,200.0,1.99,,,,,,
fold_raw_reference,MR (Soft),2026,0.4723618090452261,0.40169119564099437,0.6582914572864321,0.4371859296482412,0.09045226130653267,2.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MR (Soft),2026,0.49748743718592964,0.46582153409308924,0.5829145728643216,0.4221105527638191,0.08040201005025126,3.0,797.0,199.0,2.04,,,,,,
fold_raw_reference,MR (Soft),2026,0.48743718592964824,0.45115228331997653,0.6080402010050251,0.4271356783919598,0.08542713567839195,4.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MR (Soft),2026,0.49748743718592964,0.4632330870068987,0.628140703517588,0.40703517587939697,0.09547738693467336,5.0,797.0,199.0,1.97,,,,,,
fold_raw_reference,MUV (Soft),42,0.455,0.3542890986244365,0.72,0.4,0.145,1.0,796.0,200.0,1.99,,,,,,
fold_raw_reference,MUV (Soft),42,0.49246231155778897,0.3890202777306545,0.6432160804020101,0.39195979899497485,0.11557788944723618,2.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MUV (Soft),42,0.457286432160804,0.3976751117734724,0.6733668341708543,0.4221105527638191,0.12060301507537688,3.0,797.0,199.0,2.03,,,,,,
fold_raw_reference,MUV (Soft),42,0.45226130653266333,0.35798088084986335,0.6834170854271356,0.4271356783919598,0.12060301507537688,4.0,797.0,199.0,2.0,,,,,,
fold_raw_reference,MUV (Soft),42,0.5175879396984925,0.401861281726393,0.6331658291457286,0.37185929648241206,0.11055276381909548,5.0,797.0,199.0,1.97,,,,,,
fold_raw_reference,MUV (Soft),3407,0.47,0.35215008582097196,0.675,0.41,0.12,1.0,796.0,200.0,1.96,,,,,,
fold_raw_reference,MUV (Soft),3407,0.4723618090452261,0.4084311221981566,0.7135678391959799,0.38190954773869346,0.1457286432160804,2.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MUV (Soft),3407,0.49748743718592964,0.45019706733912396,0.5879396984924623,0.4321608040201005,0.07035175879396985,3.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MUV (Soft),3407,0.45226130653266333,0.36664276801996354,0.6683417085427136,0.4472361809045226,0.10050251256281408,4.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MUV (Soft),3407,0.4623115577889447,0.3579220779220779,0.7035175879396985,0.41708542713567837,0.12060301507537688,5.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MUV (Soft),2026,0.43,0.31924041586825513,0.745,0.43,0.14,1.0,796.0,200.0,1.97,,,,,,
fold_raw_reference,MUV (Soft),2026,0.4371859296482412,0.41263030561246133,0.7035175879396985,0.44221105527638194,0.12060301507537688,2.0,797.0,199.0,1.96,,,,,,
fold_raw_reference,MUV (Soft),2026,0.47738693467336685,0.4452839086379459,0.6582914572864321,0.40703517587939697,0.11557788944723618,3.0,797.0,199.0,1.98,,,,,,
fold_raw_reference,MUV (Soft),2026,0.4723618090452261,0.37906429763841487,0.6884422110552764,0.39195979899497485,0.135678391959799,4.0,797.0,199.0,1.99,,,,,,
fold_raw_reference,MUV (Soft),2026,0.507537688442211,0.37828293538035257,0.6231155778894473,0.3869346733668342,0.10552763819095477,5.0,797.0,199.0,2.0,,,,,,
fold_raw,M+MR (Soft),42,0.465,0.3737421837421837,0.715,0.38,0.155,1.0,796.0,200.0,3.44,0.325,,,,,
fold_raw,M+MR (Soft),42,0.4824120603015075,0.43204929788072804,0.6683417085427136,0.41708542713567837,0.10050251256281408,2.0,797.0,199.0,3.16,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),42,0.46733668341708545,0.37117515608081647,0.6582914572864321,0.4271356783919598,0.10552763819095477,3.0,797.0,199.0,2.75,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),42,0.49748743718592964,0.4051763609953265,0.6432160804020101,0.38190954773869346,0.12060301507537688,4.0,797.0,199.0,2.83,0.3316582914572864,,,,,
fold_raw,M+MR (Soft),42,0.5175879396984925,0.44275270184361093,0.5829145728643216,0.3969849246231156,0.08542713567839195,5.0,797.0,199.0,2.82,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),3407,0.515,0.43737927635331103,0.6,0.38,0.105,1.0,796.0,200.0,2.76,0.325,,,,,
fold_raw,M+MR (Soft),3407,0.48743718592964824,0.43163108200665673,0.6532663316582915,0.3969849246231156,0.11557788944723618,2.0,797.0,199.0,2.79,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),3407,0.4723618090452261,0.3857371332371332,0.6733668341708543,0.4120603015075377,0.11557788944723618,3.0,797.0,199.0,2.72,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),3407,0.49748743718592964,0.4468072601511919,0.6231155778894473,0.39195979899497485,0.11055276381909548,4.0,797.0,199.0,2.78,0.3316582914572864,,,,,
fold_raw,M+MR (Soft),3407,0.5276381909547738,0.4522559308875099,0.5979899497487438,0.37185929648241206,0.10050251256281408,5.0,797.0,199.0,2.83,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),2026,0.445,0.3651937831988983,0.705,0.435,0.12,1.0,796.0,200.0,2.78,0.325,,,,,
fold_raw,M+MR (Soft),2026,0.47738693467336685,0.4297620237559765,0.6633165829145728,0.41708542713567837,0.10552763819095477,2.0,797.0,199.0,2.75,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),2026,0.45226130653266333,0.4275422915359906,0.6834170854271356,0.4371859296482412,0.11055276381909548,3.0,797.0,199.0,2.75,0.32663316582914576,,,,,
fold_raw,M+MR (Soft),2026,0.507537688442211,0.4540981885574314,0.6231155778894473,0.3869346733668342,0.10552763819095477,4.0,797.0,199.0,2.76,0.3316582914572864,,,,,
fold_raw,M+MR (Soft),2026,0.542713567839196,0.4686817932642581,0.628140703517588,0.31155778894472363,0.1457286432160804,5.0,797.0,199.0,2.78,0.32663316582914576,,,,,
seed_summary,M+MR (Soft),42,0.48596482412060305,0.4049791401085331,0.6535527638190954,0.40062311557788943,0.11341206030150755,,,,,,0.02197695189248233,0.0327037118811565,0.04773241032442113,0.020992085649300742,0.026425570475969478
seed_summary,M+MR (Soft),3407,0.49998492462311556,0.4307621365271605,0.6295477386934674,0.39057286432160804,0.10944221105527638,,,,,,0.02189106742161642,0.026416007055891182,0.03313993202419582,0.015546150191871867,0.006636600679114716
seed_summary,M+MR (Soft),2026,0.4849798994974875,0.4290556160625109,0.6605979899497487,0.3975527638190955,0.11746733668341709,,,,,,0.04052339480631053,0.03961845282327278,0.03520670042411906,0.052111629738390064,0.016867423843656068
final,M+MR (Soft),all,0.49030988274706866,0.42159896423273485,0.6478994974874371,0.39624958123953097,0.11344053601340033,,,,,,0.008393291702648615,0.014418459295764432,0.016278792674275518,0.0051503010790978744,0.004012638594053304
fold_raw,M+MB+MR (Soft),42,0.51,0.41125153005033466,0.615,0.38,0.11,1.0,796.0,200.0,4.08,0.325,,,,,
fold_raw,M+MB+MR (Soft),42,0.5125628140703518,0.43552489122906113,0.6532663316582915,0.35175879396984927,0.135678391959799,2.0,797.0,199.0,3.98,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),42,0.4472361809045226,0.3523918712468365,0.7336683417085427,0.4221105527638191,0.1306532663316583,3.0,797.0,199.0,4.02,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),42,0.48743718592964824,0.4415082804281587,0.6683417085427136,0.38190954773869346,0.1306532663316583,4.0,797.0,199.0,4.04,0.3316582914572864,,,,,
fold_raw,M+MB+MR (Soft),42,0.5226130653266332,0.41901457321304647,0.5879396984924623,0.3869346733668342,0.09045226130653267,5.0,797.0,199.0,4.1,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),3407,0.465,0.36158803602412626,0.685,0.405,0.13,1.0,796.0,200.0,3.95,0.325,,,,,
fold_raw,M+MB+MR (Soft),3407,0.49246231155778897,0.4006713594528721,0.6080402010050251,0.4371859296482412,0.07035175879396985,2.0,797.0,199.0,4.1,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),3407,0.4824120603015075,0.4098106749451116,0.6482412060301508,0.4120603015075377,0.10552763819095477,3.0,797.0,199.0,3.95,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),3407,0.4723618090452261,0.440212239794805,0.6582914572864321,0.4120603015075377,0.11557788944723618,4.0,797.0,199.0,4.0,0.3316582914572864,,,,,
fold_raw,M+MB+MR (Soft),3407,0.5477386934673367,0.505112756782233,0.542713567839196,0.3768844221105528,0.07537688442211055,5.0,797.0,199.0,4.08,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),2026,0.505,0.42931927060870223,0.635,0.39,0.105,1.0,796.0,200.0,3.92,0.325,,,,,
fold_raw,M+MB+MR (Soft),2026,0.457286432160804,0.3777173913043478,0.7035175879396985,0.41708542713567837,0.12562814070351758,2.0,797.0,199.0,3.98,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),2026,0.4623115577889447,0.3676409818121842,0.6532663316582915,0.44221105527638194,0.09547738693467336,3.0,797.0,199.0,4.04,0.32663316582914576,,,,,
fold_raw,M+MB+MR (Soft),2026,0.507537688442211,0.4183720205093625,0.6080402010050251,0.3969849246231156,0.09547738693467336,4.0,797.0,199.0,4.02,0.3316582914572864,,,,,
fold_raw,M+MB+MR (Soft),2026,0.49748743718592964,0.4310628019323671,0.6080402010050251,0.40703517587939697,0.09547738693467336,5.0,797.0,199.0,4.02,0.32663316582914576,,,,,
seed_summary,M+MB+MR (Soft),42,0.4959698492462312,0.41193822923348755,0.6516432160804021,0.38454271356783926,0.11948743718592966,,,,,,0.030123949559481673,0.03545078807695426,0.0557011194384756,0.02509690820890937,0.019003627286765325
seed_summary,M+MB+MR (Soft),3407,0.4919949748743718,0.4234790133998295,0.6284572864321608,0.4086381909547739,0.09936683417085426,,,,,,0.032839011430008225,0.0535760547245836,0.05533399122222432,0.021563472210063894,0.025770802064242548
seed_summary,M+MB+MR (Soft),2026,0.4859246231155779,0.40482249323339276,0.641572864321608,0.41066331658291455,0.10341206030150751,,,,,,0.024199256706578406,0.0299557462515315,0.039578932293811896,0.020394470968864237,0.013085802470900146
final,M+MB+MR (Soft),all,0.4912964824120603,0.4134132452889033,0.6405577889447236,0.40128140703517595,0.10742211055276381,,,,,,0.00505890905175411,0.009415316800456904,0.011626246897811273,0.01453145476879489,0.010642840019739367
fold_raw,M+MB+MP+MR+MUV (Soft),42,0.52,0.4744861091893055,0.59,0.38,0.1,1.0,796.0,200.0,6.61,0.325,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),42,0.5175879396984925,0.4671518322946895,0.592964824120603,0.39195979899497485,0.09045226130653267,2.0,797.0,199.0,6.65,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),42,0.46733668341708545,0.367830503634463,0.628140703517588,0.45226130653266333,0.08040201005025126,3.0,797.0,199.0,6.75,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),42,0.507537688442211,0.4882151080935275,0.6080402010050251,0.3869346733668342,0.10552763819095477,4.0,797.0,199.0,6.57,0.3316582914572864,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),42,0.5025125628140703,0.42556060908243715,0.5979899497487438,0.41708542713567837,0.08040201005025126,5.0,797.0,199.0,6.54,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),3407,0.495,0.4214677953625322,0.64,0.39,0.115,1.0,796.0,200.0,6.66,0.325,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),3407,0.48743718592964824,0.42918015745624094,0.6482412060301508,0.4020100502512563,0.11055276381909548,2.0,797.0,199.0,6.89,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),3407,0.5025125628140703,0.40017903069574806,0.6130653266331658,0.3969849246231156,0.10050251256281408,3.0,797.0,199.0,6.74,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),3407,0.4472361809045226,0.3765050618205958,0.6834170854271356,0.4472361809045226,0.10552763819095477,4.0,797.0,199.0,6.77,0.3316582914572864,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),3407,0.542713567839196,0.46867500315776167,0.5778894472361809,0.35678391959798994,0.10050251256281408,5.0,797.0,199.0,6.79,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),2026,0.5,0.4091573715686293,0.625,0.395,0.105,1.0,796.0,200.0,6.52,0.325,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),2026,0.44221105527638194,0.36042509228298397,0.6984924623115578,0.4371859296482412,0.12060301507537688,2.0,797.0,199.0,6.71,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),2026,0.4723618090452261,0.42787662757410655,0.6231155778894473,0.4472361809045226,0.08040201005025126,3.0,797.0,199.0,6.64,0.32663316582914576,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),2026,0.4824120603015075,0.44010289308022693,0.6080402010050251,0.4371859296482412,0.08040201005025126,4.0,797.0,199.0,6.79,0.3316582914572864,,,,,
fold_raw,M+MB+MP+MR+MUV (Soft),2026,0.5175879396984925,0.46996359804578985,0.6180904522613065,0.37185929648241206,0.11055276381909548,5.0,797.0,199.0,6.73,0.32663316582914576,,,,,
seed_summary,M+MB+MP+MR+MUV (Soft),42,0.5029949748743718,0.44464883245888454,0.6034271356783919,0.40564824120603016,0.09135678391959799,,,,,,0.021180818087891493,0.048887841975325884,0.015421995116894611,0.029576132393936368,0.011361674581758857
seed_summary,M+MB+MP+MR+MUV (Soft),3407,0.49497989949748744,0.4192014096985758,0.6325226130653266,0.3986030150753769,0.10641708542713568,,,,,,0.0341745508641961,0.034413577936616827,0.03954934133765591,0.0324124186805788,0.006354638444622534
seed_summary,M+MB+MP+MR+MUV (Soft),2026,0.48291457286432166,0.4215051165103473,0.6345477386934674,0.41769346733668344,0.09939195979899498,,,,,,0.028559341182679037,0.040675342789153635,0.036346503010661335,0.03259006281271197,0.018215096143916806
final,M+MB+MP+MR+MUV (Soft),all,0.4936298157453936,0.4284517862226025,0.623499162479062,0.4073149078726968,0.09905527638190954,,,,,,0.010108050297884235,0.014074267169335795,0.0174123513164521,0.009653738924304904,0.007535793731717366
fold_raw,M+MB (Soft),42,0.455,0.36591521273339456,0.675,0.44,0.105,1.0,796.0,200.0,2.83,0.325,,,,,
fold_raw,M+MB (Soft),42,0.49246231155778897,0.4349551801101107,0.6582914572864321,0.3969849246231156,0.11055276381909548,2.0,797.0,199.0,2.83,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),42,0.4472361809045226,0.36313439068816916,0.7035175879396985,0.4271356783919598,0.12562814070351758,3.0,797.0,199.0,2.85,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),42,0.4623115577889447,0.4264219282268189,0.6934673366834171,0.40703517587939697,0.1306532663316583,4.0,797.0,199.0,2.82,0.3316582914572864,,,,,
fold_raw,M+MB (Soft),42,0.542713567839196,0.4368115437365027,0.5276381909547738,0.39195979899497485,0.06532663316582915,5.0,797.0,199.0,2.81,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),3407,0.48,0.4178466797946568,0.65,0.405,0.115,1.0,796.0,200.0,2.84,0.325,,,,,
fold_raw,M+MB (Soft),3407,0.4623115577889447,0.41488278604601014,0.6633165829145728,0.4321608040201005,0.10552763819095477,2.0,797.0,199.0,2.82,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),3407,0.5025125628140703,0.44156775430297446,0.6080402010050251,0.40703517587939697,0.09045226130653267,3.0,797.0,199.0,2.85,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),3407,0.4472361809045226,0.4118242836727795,0.7035175879396985,0.4271356783919598,0.12562814070351758,4.0,797.0,199.0,2.89,0.3316582914572864,,,,,
fold_raw,M+MB (Soft),3407,0.5326633165829145,0.48412149228874723,0.5829145728643216,0.37185929648241206,0.09547738693467336,5.0,797.0,199.0,2.83,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),2026,0.475,0.3514216539448489,0.685,0.385,0.14,1.0,796.0,200.0,2.81,0.325,,,,,
fold_raw,M+MB (Soft),2026,0.47738693467336685,0.42372020648309305,0.6582914572864321,0.41708542713567837,0.10552763819095477,2.0,797.0,199.0,2.81,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),2026,0.5226130653266332,0.4513032745684774,0.5728643216080402,0.39195979899497485,0.08542713567839195,3.0,797.0,199.0,2.82,0.32663316582914576,,,,,
fold_raw,M+MB (Soft),2026,0.48743718592964824,0.4339484907193169,0.6582914572864321,0.3969849246231156,0.11557788944723618,4.0,797.0,199.0,2.83,0.3316582914572864,,,,,
fold_raw,M+MB (Soft),2026,0.5125628140703518,0.440301875626953,0.6030150753768844,0.39195979899497485,0.09547738693467336,5.0,797.0,199.0,2.85,0.32663316582914576,,,,,
seed_summary,M+MB (Soft),42,0.4799447236180905,0.40544765109899916,0.6515829145728643,0.41262311557788944,0.10743216080402011,,,,,,0.039050077953404476,0.03757503832492411,0.07142684030051501,0.020389084204002705,0.025781982339772656
seed_summary,M+MB (Soft),3407,0.4849447236180905,0.4340485992210336,0.6415577889447236,0.4086381909547739,0.10641708542713568,,,,,,0.03370585175176651,0.030362736630053785,0.0472921458266857,0.023790562920380513,0.014301003427128875
seed_summary,M+MB (Soft),2026,0.495,0.42013910026853785,0.6354924623115578,0.3965979899497487,0.10840201005025125,,,,,,0.02143799221980464,0.039696833266464684,0.04600991551227113,0.012221127223268223,0.020934892898295775
final,M+MB (Soft),all,0.48662981574539366,0.41987845019619013,0.6428777219430485,0.40595309882747066,0.10741708542713568,,,,,,0.0076677890126192775,0.014302255493976734,0.00812602798625483,0.008343168022310379,0.0009925481802430447
fold_raw,MB+MR (Soft),42,0.48,0.3804840383681805,0.665,0.39,0.13,1.0,796.0,200.0,2.73,0.325,,,,,
fold_raw,MB+MR (Soft),42,0.46733668341708545,0.3934559703418663,0.678391959798995,0.41708542713567837,0.11557788944723618,2.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),42,0.4271356783919598,0.34015406162464984,0.6984924623115578,0.46733668341708545,0.10552763819095477,3.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),42,0.4623115577889447,0.38887825046240887,0.6482412060301508,0.44221105527638194,0.09547738693467336,4.0,797.0,199.0,2.72,0.3316582914572864,,,,,
